origin,dest,edge,date,forecast_volume,is_long_shutdown_corrected,raw_forecast_volume
DC10,DC33,DC10->DC33,2023-01-27,0,False,0
DC10,DC34,DC10->DC34,2023-01-27,0,False,0
DC10,DC35,DC10->DC35,2023-01-27,216,False,233
DC10,DC36,DC10->DC36,2023-01-27,0,False,0
DC10,DC38,DC10->DC38,2023-01-27,0,False,0
DC10,DC4,DC10->DC4,2023-01-27,36466,False,39362
DC10,DC40,DC10->DC40,2023-01-27,0,False,0
DC10,DC47,DC10->DC47,2023-01-27,0,False,0
DC10,DC5,DC10->DC5,2023-01-27,5119,False,5526
DC10,DC51,DC10->DC51,2023-01-27,0,False,0
DC10,DC59,DC10->DC59,2023-01-27,0,False,0
DC10,DC60,DC10->DC60,2023-01-27,0,False,0
DC10,DC61,DC10->DC61,2023-01-27,0,False,0
DC10,DC62,DC10->DC62,2023-01-27,9538,False,10295
DC10,DC64,DC10->DC64,2023-01-27,0,False,0
DC10,DC65,DC10->DC65,2023-01-27,0,False,0
DC10,DC67,DC10->DC67,2023-01-27,0,False,0
DC10,DC70,DC10->DC70,2023-01-27,267,False,288
DC10,DC73,DC10->DC73,2023-01-27,0,False,0
DC10,DC76,DC10->DC76,2023-01-27,0,False,0
DC10,DC78,DC10->DC78,2023-01-27,0,False,0
DC10,DC8,DC10->DC8,2023-01-27,709,False,765
DC10,DC80,DC10->DC80,2023-01-27,0,False,0
DC10,DC9,DC10->DC9,2023-01-27,0,False,0
DC11,DC10,DC11->DC10,2023-01-27,0,False,0
DC11,DC14,DC11->DC14,2023-01-27,0,False,0
DC11,DC22,DC11->DC22,2023-01-27,0,False,0
DC11,DC3,DC11->DC3,2023-01-27,0,False,0
DC11,DC5,DC11->DC5,2023-01-27,0,False,0
DC11,DC9,DC11->DC9,2023-01-27,0,False,0
DC12,DC10,DC12->DC10,2023-01-27,0,False,0
DC12,DC14,DC12->DC14,2023-01-27,0,False,0
DC12,DC23,DC12->DC23,2023-01-27,0,False,0
DC12,DC3,DC12->DC3,2023-01-27,0,False,0
DC12,DC32,DC12->DC32,2023-01-27,0,False,0
DC12,DC35,DC12->DC35,2023-01-27,0,False,0
DC12,DC36,DC12->DC36,2023-01-27,0,False,0
DC12,DC38,DC12->DC38,2023-01-27,0,False,0
DC12,DC40,DC12->DC40,2023-01-27,0,False,0
DC12,DC5,DC12->DC5,2023-01-27,0,False,0
DC12,DC67,DC12->DC67,2023-01-27,0,False,0
DC12,DC9,DC12->DC9,2023-01-27,0,False,0
DC13,DC10,DC13->DC10,2023-01-27,0,False,0
DC13,DC14,DC13->DC14,2023-01-27,0,False,0
DC13,DC15,DC13->DC15,2023-01-27,0,False,0
DC13,DC3,DC13->DC3,2023-01-27,0,False,0
DC13,DC4,DC13->DC4,2023-01-27,0,False,0
DC13,DC5,DC13->DC5,2023-01-27,0,False,0
DC13,DC62,DC13->DC62,2023-01-27,0,False,0
DC13,DC8,DC13->DC8,2023-01-27,0,False,0
DC13,DC9,DC13->DC9,2023-01-27,0,False,0
DC14,DC10,DC14->DC10,2023-01-27,22767,False,24575
DC14,DC11,DC14->DC11,2023-01-27,0,False,0
DC14,DC12,DC14->DC12,2023-01-27,0,False,0
DC14,DC13,DC14->DC13,2023-01-27,0,False,0
DC14,DC17,DC14->DC17,2023-01-27,0,False,0
DC14,DC19,DC14->DC19,2023-01-27,0,False,0
DC14,DC20,DC14->DC20,2023-01-27,0,False,0
DC14,DC21,DC14->DC21,2023-01-27,0,False,0
DC14,DC22,DC14->DC22,2023-01-27,0,False,0
DC14,DC23,DC14->DC23,2023-01-27,0,False,0
DC14,DC25,DC14->DC25,2023-01-27,0,False,0
DC14,DC3,DC14->DC3,2023-01-27,33379,True,36030
DC14,DC30,DC14->DC30,2023-01-27,0,False,0
DC14,DC32,DC14->DC32,2023-01-27,0,False,0
DC14,DC33,DC14->DC33,2023-01-27,0,False,0
DC14,DC34,DC14->DC34,2023-01-27,0,False,0
DC14,DC35,DC14->DC35,2023-01-27,298,False,322
DC14,DC36,DC14->DC36,2023-01-27,0,False,0
DC14,DC38,DC14->DC38,2023-01-27,0,False,0
DC14,DC4,DC14->DC4,2023-01-27,159,False,172
DC14,DC40,DC14->DC40,2023-01-27,0,False,0
DC14,DC43,DC14->DC43,2023-01-27,0,False,0
DC14,DC5,DC14->DC5,2023-01-27,11037,False,11913
DC14,DC61,DC14->DC61,2023-01-27,0,False,0
DC14,DC62,DC14->DC62,2023-01-27,23441,False,25302
DC14,DC64,DC14->DC64,2023-01-27,0,False,0
DC14,DC65,DC14->DC65,2023-01-27,0,False,0
DC14,DC67,DC14->DC67,2023-01-27,0,False,0
DC14,DC70,DC14->DC70,2023-01-27,153,False,165
DC14,DC76,DC14->DC76,2023-01-27,0,False,0
DC14,DC78,DC14->DC78,2023-01-27,0,False,0
DC14,DC8,DC14->DC8,2023-01-27,101814,False,109899
DC14,DC81,DC14->DC81,2023-01-27,0,False,0
DC14,DC9,DC14->DC9,2023-01-27,277284,True,299302
DC15,DC10,DC15->DC10,2023-01-27,5308,False,5729
DC15,DC12,DC15->DC12,2023-01-27,0,False,0
DC15,DC13,DC15->DC13,2023-01-27,0,False,0
DC15,DC14,DC15->DC14,2023-01-27,4346,False,4691
DC15,DC3,DC15->DC3,2023-01-27,3616,True,3903
DC15,DC32,DC15->DC32,2023-01-27,0,False,0
DC15,DC33,DC15->DC33,2023-01-27,0,False,0
DC15,DC34,DC15->DC34,2023-01-27,0,False,0
DC15,DC35,DC15->DC35,2023-01-27,19,False,20
DC15,DC4,DC15->DC4,2023-01-27,19,False,21
DC15,DC40,DC15->DC40,2023-01-27,0,False,0
DC15,DC5,DC15->DC5,2023-01-27,1695,False,1830
DC15,DC62,DC15->DC62,2023-01-27,5839,False,6303
DC15,DC64,DC15->DC64,2023-01-27,0,False,0
DC15,DC65,DC15->DC65,2023-01-27,0,False,0
DC15,DC70,DC15->DC70,2023-01-27,20,False,22
DC15,DC8,DC15->DC8,2023-01-27,13423,False,14489
DC15,DC81,DC15->DC81,2023-01-27,0,False,0
DC15,DC9,DC15->DC9,2023-01-27,29576,True,31925
DC16,DC10,DC16->DC10,2023-01-27,0,False,0
DC16,DC14,DC16->DC14,2023-01-27,0,False,0
DC16,DC35,DC16->DC35,2023-01-27,0,False,0
DC16,DC4,DC16->DC4,2023-01-27,0,False,0
DC16,DC5,DC16->DC5,2023-01-27,0,False,0
DC16,DC62,DC16->DC62,2023-01-27,0,False,0
DC16,DC70,DC16->DC70,2023-01-27,0,False,0
DC16,DC8,DC16->DC8,2023-01-27,0,False,0
DC17,DC10,DC17->DC10,2023-01-27,16721,False,18049
DC17,DC12,DC17->DC12,2023-01-27,0,False,0
DC17,DC14,DC17->DC14,2023-01-27,7637,False,8243
DC17,DC20,DC17->DC20,2023-01-27,0,False,0
DC17,DC29,DC17->DC29,2023-01-27,0,False,0
DC17,DC3,DC17->DC3,2023-01-27,13834,True,14933
DC17,DC32,DC17->DC32,2023-01-27,0,False,0
DC17,DC34,DC17->DC34,2023-01-27,0,False,0
DC17,DC35,DC17->DC35,2023-01-27,44,False,48
DC17,DC4,DC17->DC4,2023-01-27,28614,False,30886
DC17,DC40,DC17->DC40,2023-01-27,0,False,0
DC17,DC5,DC17->DC5,2023-01-27,6117,False,6603
DC17,DC61,DC17->DC61,2023-01-27,0,False,0
DC17,DC62,DC17->DC62,2023-01-27,12587,False,13587
DC17,DC64,DC17->DC64,2023-01-27,0,False,0
DC17,DC65,DC17->DC65,2023-01-27,0,False,0
DC17,DC70,DC17->DC70,2023-01-27,79,False,85
DC17,DC8,DC17->DC8,2023-01-27,86,False,93
DC17,DC81,DC17->DC81,2023-01-27,0,False,0
DC17,DC9,DC17->DC9,2023-01-27,0,False,0
DC18,DC10,DC18->DC10,2023-01-27,0,False,0
DC18,DC14,DC18->DC14,2023-01-27,0,False,0
DC18,DC23,DC18->DC23,2023-01-27,0,False,0
DC18,DC4,DC18->DC4,2023-01-27,0,False,0
DC18,DC62,DC18->DC62,2023-01-27,0,False,0
DC18,DC8,DC18->DC8,2023-01-27,0,False,0
DC19,DC10,DC19->DC10,2023-01-27,8333,False,8995
DC19,DC12,DC19->DC12,2023-01-27,0,False,0
DC19,DC14,DC19->DC14,2023-01-27,8431,False,9101
DC19,DC20,DC19->DC20,2023-01-27,0,False,0
DC19,DC3,DC19->DC3,2023-01-27,6651,True,7179
DC19,DC32,DC19->DC32,2023-01-27,0,False,0
DC19,DC34,DC19->DC34,2023-01-27,0,False,0
DC19,DC35,DC19->DC35,2023-01-27,247,False,267
DC19,DC36,DC19->DC36,2023-01-27,0,False,0
DC19,DC4,DC19->DC4,2023-01-27,28853,False,31144
DC19,DC40,DC19->DC40,2023-01-27,0,False,0
DC19,DC5,DC19->DC5,2023-01-27,3597,False,3883
DC19,DC62,DC19->DC62,2023-01-27,9321,False,10061
DC19,DC64,DC19->DC64,2023-01-27,0,False,0
DC19,DC65,DC19->DC65,2023-01-27,0,False,0
DC19,DC70,DC19->DC70,2023-01-27,157,False,170
DC19,DC8,DC19->DC8,2023-01-27,84,False,91
DC19,DC81,DC19->DC81,2023-01-27,0,False,0
DC19,DC9,DC19->DC9,2023-01-27,0,False,0
DC2,DC10,DC2->DC10,2023-01-27,0,False,0
DC2,DC14,DC2->DC14,2023-01-27,0,False,0
DC2,DC3,DC2->DC3,2023-01-27,0,False,0
DC2,DC4,DC2->DC4,2023-01-27,0,False,0
DC2,DC5,DC2->DC5,2023-01-27,0,False,0
DC2,DC62,DC2->DC62,2023-01-27,0,False,0
DC2,DC8,DC2->DC8,2023-01-27,0,False,0
DC2,DC9,DC2->DC9,2023-01-27,0,False,0
DC20,DC10,DC20->DC10,2023-01-27,8541,False,9219
DC20,DC12,DC20->DC12,2023-01-27,0,False,0
DC20,DC14,DC20->DC14,2023-01-27,5596,False,6040
DC20,DC3,DC20->DC3,2023-01-27,3436,True,3709
DC20,DC32,DC20->DC32,2023-01-27,0,False,0
DC20,DC33,DC20->DC33,2023-01-27,0,False,0
DC20,DC34,DC20->DC34,2023-01-27,0,False,0
DC20,DC35,DC20->DC35,2023-01-27,9,False,10
DC20,DC4,DC20->DC4,2023-01-27,16352,False,17650
DC20,DC40,DC20->DC40,2023-01-27,0,False,0
DC20,DC5,DC20->DC5,2023-01-27,3738,False,4035
DC20,DC62,DC20->DC62,2023-01-27,6667,False,7196
DC20,DC64,DC20->DC64,2023-01-27,0,False,0
DC20,DC65,DC20->DC65,2023-01-27,0,False,0
DC20,DC70,DC20->DC70,2023-01-27,11,False,12
DC20,DC76,DC20->DC76,2023-01-27,0,False,0
DC20,DC8,DC20->DC8,2023-01-27,56,False,60
DC20,DC81,DC20->DC81,2023-01-27,0,False,0
DC20,DC9,DC20->DC9,2023-01-27,0,False,0
DC21,DC10,DC21->DC10,2023-01-27,0,False,0
DC21,DC12,DC21->DC12,2023-01-27,0,False,0
DC21,DC14,DC21->DC14,2023-01-27,0,False,0
DC21,DC20,DC21->DC20,2023-01-27,0,False,0
DC21,DC3,DC21->DC3,2023-01-27,5964,True,6438
DC21,DC32,DC21->DC32,2023-01-27,0,False,0
DC21,DC33,DC21->DC33,2023-01-27,0,False,0
DC21,DC34,DC21->DC34,2023-01-27,0,False,0
DC21,DC35,DC21->DC35,2023-01-27,0,False,0
DC21,DC4,DC21->DC4,2023-01-27,0,False,0
DC21,DC40,DC21->DC40,2023-01-27,0,False,0
DC21,DC5,DC21->DC5,2023-01-27,9390,True,10136
DC21,DC62,DC21->DC62,2023-01-27,0,False,0
DC21,DC70,DC21->DC70,2023-01-27,0,False,0
DC21,DC76,DC21->DC76,2023-01-27,0,False,0
DC21,DC8,DC21->DC8,2023-01-27,0,False,0
DC21,DC81,DC21->DC81,2023-01-27,0,False,0
DC21,DC9,DC21->DC9,2023-01-27,0,False,0
DC22,DC10,DC22->DC10,2023-01-27,6574,False,7096
DC22,DC12,DC22->DC12,2023-01-27,0,False,0
DC22,DC13,DC22->DC13,2023-01-27,0,False,0
DC22,DC14,DC22->DC14,2023-01-27,7066,False,7627
DC22,DC20,DC22->DC20,2023-01-27,0,False,0
DC22,DC21,DC22->DC21,2023-01-27,0,False,0
DC22,DC3,DC22->DC3,2023-01-27,9467,True,10219
DC22,DC32,DC22->DC32,2023-01-27,0,False,0
DC22,DC34,DC22->DC34,2023-01-27,0,False,0
DC22,DC35,DC22->DC35,2023-01-27,674,False,727
DC22,DC4,DC22->DC4,2023-01-27,28171,False,30408
DC22,DC40,DC22->DC40,2023-01-27,0,False,0
DC22,DC5,DC22->DC5,2023-01-27,4375,False,4722
DC22,DC62,DC22->DC62,2023-01-27,8860,False,9563
DC22,DC64,DC22->DC64,2023-01-27,0,False,0
DC22,DC65,DC22->DC65,2023-01-27,0,False,0
DC22,DC70,DC22->DC70,2023-01-27,1200,False,1295
DC22,DC76,DC22->DC76,2023-01-27,0,False,0
DC22,DC8,DC22->DC8,2023-01-27,85,False,92
DC22,DC81,DC22->DC81,2023-01-27,0,False,0
DC22,DC9,DC22->DC9,2023-01-27,0,False,0
DC23,DC10,DC23->DC10,2023-01-27,10272,False,11088
DC23,DC12,DC23->DC12,2023-01-27,1112,True,1200
DC23,DC14,DC23->DC14,2023-01-27,7447,False,8038
DC23,DC18,DC23->DC18,2023-01-27,0,False,0
DC23,DC20,DC23->DC20,2023-01-27,0,False,0
DC23,DC29,DC23->DC29,2023-01-27,0,False,0
DC23,DC3,DC23->DC3,2023-01-27,3400,True,3670
DC23,DC32,DC23->DC32,2023-01-27,0,False,0
DC23,DC34,DC23->DC34,2023-01-27,0,False,0
DC23,DC35,DC23->DC35,2023-01-27,2161,False,2333
DC23,DC36,DC23->DC36,2023-01-27,0,False,0
DC23,DC4,DC23->DC4,2023-01-27,43339,False,46780
DC23,DC40,DC23->DC40,2023-01-27,0,False,0
DC23,DC5,DC23->DC5,2023-01-27,4701,False,5074
DC23,DC6,DC23->DC6,2023-01-27,0,False,0
DC23,DC62,DC23->DC62,2023-01-27,9982,False,10775
DC23,DC64,DC23->DC64,2023-01-27,0,False,0
DC23,DC65,DC23->DC65,2023-01-27,0,False,0
DC23,DC70,DC23->DC70,2023-01-27,2882,False,3111
DC23,DC8,DC23->DC8,2023-01-27,88,False,95
DC23,DC81,DC23->DC81,2023-01-27,0,False,0
DC23,DC9,DC23->DC9,2023-01-27,0,False,0
DC24,DC10,DC24->DC10,2023-01-27,0,False,0
DC24,DC14,DC24->DC14,2023-01-27,0,False,0
DC24,DC3,DC24->DC3,2023-01-27,0,False,0
DC24,DC4,DC24->DC4,2023-01-27,0,False,0
DC24,DC5,DC24->DC5,2023-01-27,0,False,0
DC24,DC62,DC24->DC62,2023-01-27,0,False,0
DC24,DC8,DC24->DC8,2023-01-27,0,False,0
DC24,DC9,DC24->DC9,2023-01-27,0,False,0
DC25,DC10,DC25->DC10,2023-01-27,8444,False,9115
DC25,DC12,DC25->DC12,2023-01-27,0,False,0
DC25,DC14,DC25->DC14,2023-01-27,6157,False,6646
DC25,DC3,DC25->DC3,2023-01-27,4893,True,5282
DC25,DC32,DC25->DC32,2023-01-27,0,False,0
DC25,DC33,DC25->DC33,2023-01-27,0,False,0
DC25,DC34,DC25->DC34,2023-01-27,0,False,0
DC25,DC35,DC25->DC35,2023-01-27,83,False,90
DC25,DC4,DC25->DC4,2023-01-27,30,False,32
DC25,DC40,DC25->DC40,2023-01-27,0,False,0
DC25,DC5,DC25->DC5,2023-01-27,4526,False,4885
DC25,DC62,DC25->DC62,2023-01-27,8802,False,9501
DC25,DC64,DC25->DC64,2023-01-27,0,False,0
DC25,DC65,DC25->DC65,2023-01-27,0,False,0
DC25,DC70,DC25->DC70,2023-01-27,56,False,60
DC25,DC76,DC25->DC76,2023-01-27,0,False,0
DC25,DC8,DC25->DC8,2023-01-27,16501,False,17811
DC25,DC81,DC25->DC81,2023-01-27,0,False,0
DC25,DC9,DC25->DC9,2023-01-27,33930,True,36624
DC26,DC10,DC26->DC10,2023-01-27,1983,False,2141
DC26,DC12,DC26->DC12,2023-01-27,0,False,0
DC26,DC14,DC26->DC14,2023-01-27,1458,False,1574
DC26,DC3,DC26->DC3,2023-01-27,0,False,0
DC26,DC32,DC26->DC32,2023-01-27,0,False,0
DC26,DC34,DC26->DC34,2023-01-27,0,False,0
DC26,DC35,DC26->DC35,2023-01-27,0,False,0
DC26,DC4,DC26->DC4,2023-01-27,6,False,6
DC26,DC40,DC26->DC40,2023-01-27,0,False,0
DC26,DC5,DC26->DC5,2023-01-27,800,False,863
DC26,DC62,DC26->DC62,2023-01-27,1603,False,1730
DC26,DC64,DC26->DC64,2023-01-27,0,False,0
DC26,DC65,DC26->DC65,2023-01-27,0,False,0
DC26,DC70,DC26->DC70,2023-01-27,0,False,0
DC26,DC8,DC26->DC8,2023-01-27,5623,False,6069
DC26,DC81,DC26->DC81,2023-01-27,0,False,0
DC26,DC9,DC26->DC9,2023-01-27,11048,True,11925
DC27,DC10,DC27->DC10,2023-01-27,5235,False,5651
DC27,DC14,DC27->DC14,2023-01-27,1415,False,1527
DC27,DC3,DC27->DC3,2023-01-27,0,False,0
DC27,DC32,DC27->DC32,2023-01-27,0,False,0
DC27,DC34,DC27->DC34,2023-01-27,0,False,0
DC27,DC35,DC27->DC35,2023-01-27,39,False,42
DC27,DC4,DC27->DC4,2023-01-27,20,False,22
DC27,DC40,DC27->DC40,2023-01-27,0,False,0
DC27,DC5,DC27->DC5,2023-01-27,853,False,921
DC27,DC62,DC27->DC62,2023-01-27,2295,False,2477
DC27,DC64,DC27->DC64,2023-01-27,0,False,0
DC27,DC65,DC27->DC65,2023-01-27,0,False,0
DC27,DC70,DC27->DC70,2023-01-27,13,False,14
DC27,DC8,DC27->DC8,2023-01-27,13355,False,14416
DC27,DC9,DC27->DC9,2023-01-27,0,False,0
DC28,DC10,DC28->DC10,2023-01-27,2976,False,3212
DC28,DC12,DC28->DC12,2023-01-27,0,False,0
DC28,DC14,DC28->DC14,2023-01-27,2230,False,2407
DC28,DC20,DC28->DC20,2023-01-27,0,False,0
DC28,DC23,DC28->DC23,2023-01-27,0,False,0
DC28,DC3,DC28->DC3,2023-01-27,2204,True,2379
DC28,DC32,DC28->DC32,2023-01-27,0,False,0
DC28,DC34,DC28->DC34,2023-01-27,0,False,0
DC28,DC35,DC28->DC35,2023-01-27,11,False,12
DC28,DC4,DC28->DC4,2023-01-27,8868,False,9572
DC28,DC40,DC28->DC40,2023-01-27,0,False,0
DC28,DC5,DC28->DC5,2023-01-27,1500,False,1619
DC28,DC62,DC28->DC62,2023-01-27,2617,False,2825
DC28,DC64,DC28->DC64,2023-01-27,0,False,0
DC28,DC65,DC28->DC65,2023-01-27,0,False,0
DC28,DC70,DC28->DC70,2023-01-27,10,False,11
DC28,DC8,DC28->DC8,2023-01-27,52,False,56
DC28,DC81,DC28->DC81,2023-01-27,0,False,0
DC28,DC9,DC28->DC9,2023-01-27,0,False,0
DC29,DC36,DC29->DC36,2023-01-27,0,False,0
DC29,DC9,DC29->DC9,2023-01-27,0,False,0
DC3,DC10,DC3->DC10,2023-01-27,0,False,0
DC3,DC12,DC3->DC12,2023-01-27,0,False,0
DC3,DC14,DC3->DC14,2023-01-27,0,False,0
DC3,DC19,DC3->DC19,2023-01-27,0,False,0
DC3,DC21,DC3->DC21,2023-01-27,0,False,0
DC3,DC22,DC3->DC22,2023-01-27,0,False,0
DC3,DC23,DC3->DC23,2023-01-27,0,False,0
DC3,DC28,DC3->DC28,2023-01-27,0,False,0
DC3,DC30,DC3->DC30,2023-01-27,0,False,0
DC3,DC35,DC3->DC35,2023-01-27,0,False,0
DC3,DC36,DC3->DC36,2023-01-27,0,False,0
DC3,DC38,DC3->DC38,2023-01-27,0,False,0
DC3,DC4,DC3->DC4,2023-01-27,0,False,0
DC3,DC40,DC3->DC40,2023-01-27,0,False,0
DC3,DC5,DC3->DC5,2023-01-27,0,False,0
DC3,DC8,DC3->DC8,2023-01-27,0,False,0
DC3,DC9,DC3->DC9,2023-01-27,0,False,0
DC30,DC10,DC30->DC10,2023-01-27,2230,False,2407
DC30,DC12,DC30->DC12,2023-01-27,0,False,0
DC30,DC14,DC30->DC14,2023-01-27,1514,False,1634
DC30,DC23,DC30->DC23,2023-01-27,0,False,0
DC30,DC3,DC30->DC3,2023-01-27,0,False,0
DC30,DC32,DC30->DC32,2023-01-27,0,False,0
DC30,DC34,DC30->DC34,2023-01-27,0,False,0
DC30,DC35,DC30->DC35,2023-01-27,48,False,52
DC30,DC4,DC30->DC4,2023-01-27,8519,False,9195
DC30,DC40,DC30->DC40,2023-01-27,0,False,0
DC30,DC5,DC30->DC5,2023-01-27,1253,False,1352
DC30,DC62,DC30->DC62,2023-01-27,2219,False,2395
DC30,DC64,DC30->DC64,2023-01-27,0,False,0
DC30,DC65,DC30->DC65,2023-01-27,0,False,0
DC30,DC67,DC30->DC67,2023-01-27,0,False,0
DC30,DC70,DC30->DC70,2023-01-27,91,False,98
DC30,DC8,DC30->DC8,2023-01-27,21,False,23
DC30,DC81,DC30->DC81,2023-01-27,0,False,0
DC30,DC9,DC30->DC9,2023-01-27,0,False,0
DC31,DC10,DC31->DC10,2023-01-27,353,False,381
DC31,DC12,DC31->DC12,2023-01-27,0,False,0
DC31,DC14,DC31->DC14,2023-01-27,45,False,49
DC31,DC3,DC31->DC3,2023-01-27,0,False,0
DC31,DC32,DC31->DC32,2023-01-27,0,False,0
DC31,DC34,DC31->DC34,2023-01-27,0,False,0
DC31,DC35,DC31->DC35,2023-01-27,0,False,0
DC31,DC37,DC31->DC37,2023-01-27,0,False,0
DC31,DC4,DC31->DC4,2023-01-27,1455,False,1570
DC31,DC40,DC31->DC40,2023-01-27,0,False,0
DC31,DC5,DC31->DC5,2023-01-27,23,False,25
DC31,DC62,DC31->DC62,2023-01-27,341,False,368
DC31,DC64,DC31->DC64,2023-01-27,0,False,0
DC31,DC65,DC31->DC65,2023-01-27,0,False,0
DC31,DC70,DC31->DC70,2023-01-27,0,False,0
DC31,DC76,DC31->DC76,2023-01-27,0,False,0
DC31,DC8,DC31->DC8,2023-01-27,7,False,8
DC31,DC9,DC31->DC9,2023-01-27,0,False,0
DC32,DC10,DC32->DC10,2023-01-27,0,False,0
DC32,DC12,DC32->DC12,2023-01-27,0,False,0
DC32,DC14,DC32->DC14,2023-01-27,0,False,0
DC32,DC35,DC32->DC35,2023-01-27,0,False,0
DC32,DC40,DC32->DC40,2023-01-27,0,False,0
DC32,DC70,DC32->DC70,2023-01-27,0,False,0
DC33,DC10,DC33->DC10,2023-01-27,0,False,0
DC33,DC14,DC33->DC14,2023-01-27,0,False,0
DC33,DC3,DC33->DC3,2023-01-27,0,False,0
DC33,DC4,DC33->DC4,2023-01-27,0,False,0
DC33,DC5,DC33->DC5,2023-01-27,0,False,0
DC33,DC62,DC33->DC62,2023-01-27,0,False,0
DC33,DC65,DC33->DC65,2023-01-27,0,False,0
DC33,DC8,DC33->DC8,2023-01-27,0,False,0
DC33,DC9,DC33->DC9,2023-01-27,0,False,0
DC34,DC10,DC34->DC10,2023-01-27,50,False,54
DC34,DC12,DC34->DC12,2023-01-27,0,False,0
DC34,DC14,DC34->DC14,2023-01-27,35,False,38
DC34,DC3,DC34->DC3,2023-01-27,0,False,0
DC34,DC30,DC34->DC30,2023-01-27,0,False,0
DC34,DC32,DC34->DC32,2023-01-27,0,False,0
DC34,DC35,DC34->DC35,2023-01-27,130,False,140
DC34,DC4,DC34->DC4,2023-01-27,3,False,3
DC34,DC40,DC34->DC40,2023-01-27,0,False,0
DC34,DC5,DC34->DC5,2023-01-27,9,False,10
DC34,DC62,DC34->DC62,2023-01-27,52,False,56
DC34,DC64,DC34->DC64,2023-01-27,0,False,0
DC34,DC67,DC34->DC67,2023-01-27,0,False,0
DC34,DC70,DC34->DC70,2023-01-27,242,False,261
DC34,DC8,DC34->DC8,2023-01-27,58,False,63
DC34,DC9,DC34->DC9,2023-01-27,0,False,0
DC35,DC10,DC35->DC10,2023-01-27,0,False,0
DC35,DC12,DC35->DC12,2023-01-27,0,False,0
DC35,DC14,DC35->DC14,2023-01-27,0,False,0
DC35,DC17,DC35->DC17,2023-01-27,0,False,0
DC35,DC23,DC35->DC23,2023-01-27,0,False,0
DC35,DC3,DC35->DC3,2023-01-27,0,False,0
DC35,DC30,DC35->DC30,2023-01-27,0,False,0
DC35,DC32,DC35->DC32,2023-01-27,0,False,0
DC35,DC34,DC35->DC34,2023-01-27,0,False,0
DC35,DC36,DC35->DC36,2023-01-27,0,False,0
DC35,DC4,DC35->DC4,2023-01-27,0,False,0
DC35,DC40,DC35->DC40,2023-01-27,0,False,0
DC35,DC5,DC35->DC5,2023-01-27,0,False,0
DC35,DC62,DC35->DC62,2023-01-27,0,False,0
DC35,DC67,DC35->DC67,2023-01-27,0,False,0
DC35,DC70,DC35->DC70,2023-01-27,12,False,13
DC35,DC8,DC35->DC8,2023-01-27,0,False,0
DC35,DC9,DC35->DC9,2023-01-27,0,False,0
DC36,DC10,DC36->DC10,2023-01-27,16126,False,17407
DC36,DC12,DC36->DC12,2023-01-27,0,False,0
DC36,DC14,DC36->DC14,2023-01-27,8553,False,9232
DC36,DC20,DC36->DC20,2023-01-27,0,False,0
DC36,DC23,DC36->DC23,2023-01-27,0,False,0
DC36,DC29,DC36->DC29,2023-01-27,0,False,0
DC36,DC3,DC36->DC3,2023-01-27,15710,True,16957
DC36,DC32,DC36->DC32,2023-01-27,0,False,0
DC36,DC33,DC36->DC33,2023-01-27,0,False,0
DC36,DC34,DC36->DC34,2023-01-27,0,False,0
DC36,DC35,DC36->DC35,2023-01-27,271,False,293
DC36,DC4,DC36->DC4,2023-01-27,41552,False,44851
DC36,DC40,DC36->DC40,2023-01-27,0,False,0
DC36,DC5,DC36->DC5,2023-01-27,5665,False,6115
DC36,DC62,DC36->DC62,2023-01-27,12983,False,14014
DC36,DC64,DC36->DC64,2023-01-27,0,False,0
DC36,DC65,DC36->DC65,2023-01-27,0,False,0
DC36,DC70,DC36->DC70,2023-01-27,441,False,476
DC36,DC8,DC36->DC8,2023-01-27,87,False,94
DC36,DC81,DC36->DC81,2023-01-27,0,False,0
DC36,DC9,DC36->DC9,2023-01-27,0,False,0
DC37,DC10,DC37->DC10,2023-01-27,0,False,0
DC37,DC14,DC37->DC14,2023-01-27,0,False,0
DC37,DC3,DC37->DC3,2023-01-27,0,False,0
DC37,DC4,DC37->DC4,2023-01-27,0,False,0
DC37,DC5,DC37->DC5,2023-01-27,0,False,0
DC37,DC54,DC37->DC54,2023-01-27,0,False,0
DC37,DC62,DC37->DC62,2023-01-27,0,False,0
DC37,DC8,DC37->DC8,2023-01-27,0,False,0
DC37,DC9,DC37->DC9,2023-01-27,0,False,0
DC38,DC10,DC38->DC10,2023-01-27,3543,False,3824
DC38,DC12,DC38->DC12,2023-01-27,0,False,0
DC38,DC14,DC38->DC14,2023-01-27,3594,False,3879
DC38,DC22,DC38->DC22,2023-01-27,0,False,0
DC38,DC3,DC38->DC3,2023-01-27,3903,True,4213
DC38,DC32,DC38->DC32,2023-01-27,0,False,0
DC38,DC34,DC38->DC34,2023-01-27,0,False,0
DC38,DC35,DC38->DC35,2023-01-27,1130,False,1220
DC38,DC4,DC38->DC4,2023-01-27,9138,False,9864
DC38,DC40,DC38->DC40,2023-01-27,0,False,0
DC38,DC5,DC38->DC5,2023-01-27,2226,False,2403
DC38,DC62,DC38->DC62,2023-01-27,5182,False,5594
DC38,DC64,DC38->DC64,2023-01-27,0,False,0
DC38,DC65,DC38->DC65,2023-01-27,0,False,0
DC38,DC70,DC38->DC70,2023-01-27,2099,False,2266
DC38,DC8,DC38->DC8,2023-01-27,49,False,53
