场地1,场地2,edge,日期,预测货量
DC53,DC14,DC53->DC14,2023-01-18,161
DC53,DC14,DC53->DC14,2023-01-19,222
DC53,DC14,DC53->DC14,2023-01-20,227
DC53,DC14,DC53->DC14,2023-01-21,149
DC53,DC14,DC53->DC14,2023-01-22,202
DC53,DC14,DC53->DC14,2023-01-23,187
DC53,DC14,DC53->DC14,2023-01-24,202
DC53,DC14,DC53->DC14,2023-01-25,161
DC53,DC14,DC53->DC14,2023-01-26,222
DC53,DC14,DC53->DC14,2023-01-27,227
DC53,DC14,DC53->DC14,2023-01-28,149
DC53,DC14,DC53->DC14,2023-01-29,202
DC53,DC14,DC53->DC14,2023-01-30,187
DC53,DC14,DC53->DC14,2023-01-31,202
DC53,DC25,DC53->DC25,2023-01-01,1
DC53,DC25,DC53->DC25,2023-01-02,1
DC53,DC25,DC53->DC25,2023-01-03,0
DC53,DC25,DC53->DC25,2023-01-04,1
DC53,DC25,DC53->DC25,2023-01-05,1
DC53,DC25,DC53->DC25,2023-01-06,1
DC53,DC25,DC53->DC25,2023-01-07,8
DC53,DC25,DC53->DC25,2023-01-08,1
DC53,DC25,DC53->DC25,2023-01-09,1
DC53,DC25,DC53->DC25,2023-01-10,0
DC53,DC25,DC53->DC25,2023-01-11,1
DC53,DC25,DC53->DC25,2023-01-12,1
DC53,DC25,DC53->DC25,2023-01-13,1
DC53,DC25,DC53->DC25,2023-01-14,8
DC53,DC25,DC53->DC25,2023-01-15,1
DC53,DC25,DC53->DC25,2023-01-16,1
DC53,DC25,DC53->DC25,2023-01-17,0
DC53,DC25,DC53->DC25,2023-01-18,1
DC53,DC25,DC53->DC25,2023-01-19,1
DC53,DC25,DC53->DC25,2023-01-20,1
DC53,DC25,DC53->DC25,2023-01-21,8
DC53,DC25,DC53->DC25,2023-01-22,1
DC53,DC25,DC53->DC25,2023-01-23,1
DC53,DC25,DC53->DC25,2023-01-24,0
DC53,DC25,DC53->DC25,2023-01-25,1
DC53,DC25,DC53->DC25,2023-01-26,1
DC53,DC25,DC53->DC25,2023-01-27,1
DC53,DC25,DC53->DC25,2023-01-28,8
DC53,DC25,DC53->DC25,2023-01-29,1
DC53,DC25,DC53->DC25,2023-01-30,1
DC53,DC25,DC53->DC25,2023-01-31,0
DC53,DC3,DC53->DC3,2023-01-01,0
DC53,DC3,DC53->DC3,2023-01-02,0
DC53,DC3,DC53->DC3,2023-01-03,0
DC53,DC3,DC53->DC3,2023-01-04,0
DC53,DC3,DC53->DC3,2023-01-05,0
DC53,DC3,DC53->DC3,2023-01-06,0
DC53,DC3,DC53->DC3,2023-01-07,0
DC53,DC3,DC53->DC3,2023-01-08,0
DC53,DC3,DC53->DC3,2023-01-09,0
DC53,DC3,DC53->DC3,2023-01-10,0
DC53,DC3,DC53->DC3,2023-01-11,0
DC53,DC3,DC53->DC3,2023-01-12,0
DC53,DC3,DC53->DC3,2023-01-13,0
DC53,DC3,DC53->DC3,2023-01-14,0
DC53,DC3,DC53->DC3,2023-01-15,0
DC53,DC3,DC53->DC3,2023-01-16,0
DC53,DC3,DC53->DC3,2023-01-17,0
DC53,DC3,DC53->DC3,2023-01-18,0
DC53,DC3,DC53->DC3,2023-01-19,0
DC53,DC3,DC53->DC3,2023-01-20,0
DC53,DC3,DC53->DC3,2023-01-21,0
DC53,DC3,DC53->DC3,2023-01-22,0
DC53,DC3,DC53->DC3,2023-01-23,0
DC53,DC3,DC53->DC3,2023-01-24,0
DC53,DC3,DC53->DC3,2023-01-25,0
DC53,DC3,DC53->DC3,2023-01-26,0
DC53,DC3,DC53->DC3,2023-01-27,0
DC53,DC3,DC53->DC3,2023-01-28,0
DC53,DC3,DC53->DC3,2023-01-29,0
DC53,DC3,DC53->DC3,2023-01-30,0
DC53,DC3,DC53->DC3,2023-01-31,0
DC53,DC33,DC53->DC33,2023-01-01,0
DC53,DC33,DC53->DC33,2023-01-02,0
DC53,DC33,DC53->DC33,2023-01-03,0
DC53,DC33,DC53->DC33,2023-01-04,0
DC53,DC33,DC53->DC33,2023-01-05,0
DC53,DC33,DC53->DC33,2023-01-06,0
DC53,DC33,DC53->DC33,2023-01-07,0
DC53,DC33,DC53->DC33,2023-01-08,0
DC53,DC33,DC53->DC33,2023-01-09,0
DC53,DC33,DC53->DC33,2023-01-10,0
DC53,DC33,DC53->DC33,2023-01-11,0
DC53,DC33,DC53->DC33,2023-01-12,0
DC53,DC33,DC53->DC33,2023-01-13,0
DC53,DC33,DC53->DC33,2023-01-14,0
DC53,DC33,DC53->DC33,2023-01-15,0
DC53,DC33,DC53->DC33,2023-01-16,0
DC53,DC33,DC53->DC33,2023-01-17,0
DC53,DC33,DC53->DC33,2023-01-18,0
DC53,DC33,DC53->DC33,2023-01-19,0
DC53,DC33,DC53->DC33,2023-01-20,0
DC53,DC33,DC53->DC33,2023-01-21,0
DC53,DC33,DC53->DC33,2023-01-22,0
DC53,DC33,DC53->DC33,2023-01-23,0
DC53,DC33,DC53->DC33,2023-01-24,0
DC53,DC33,DC53->DC33,2023-01-25,0
DC53,DC33,DC53->DC33,2023-01-26,0
DC53,DC33,DC53->DC33,2023-01-27,0
DC53,DC33,DC53->DC33,2023-01-28,0
DC53,DC33,DC53->DC33,2023-01-29,0
DC53,DC33,DC53->DC33,2023-01-30,0
DC53,DC33,DC53->DC33,2023-01-31,0
DC53,DC35,DC53->DC35,2023-01-01,0
DC53,DC35,DC53->DC35,2023-01-02,0
DC53,DC35,DC53->DC35,2023-01-03,0
DC53,DC35,DC53->DC35,2023-01-04,0
DC53,DC35,DC53->DC35,2023-01-05,1
DC53,DC35,DC53->DC35,2023-01-06,1
DC53,DC35,DC53->DC35,2023-01-07,1
DC53,DC35,DC53->DC35,2023-01-08,0
DC53,DC35,DC53->DC35,2023-01-09,0
DC53,DC35,DC53->DC35,2023-01-10,0
DC53,DC35,DC53->DC35,2023-01-11,0
DC53,DC35,DC53->DC35,2023-01-12,1
DC53,DC35,DC53->DC35,2023-01-13,1
DC53,DC35,DC53->DC35,2023-01-14,1
DC53,DC35,DC53->DC35,2023-01-15,0
DC53,DC35,DC53->DC35,2023-01-16,0
DC53,DC35,DC53->DC35,2023-01-17,0
DC53,DC35,DC53->DC35,2023-01-18,0
DC53,DC35,DC53->DC35,2023-01-19,1
DC53,DC35,DC53->DC35,2023-01-20,1
DC53,DC35,DC53->DC35,2023-01-21,1
DC53,DC35,DC53->DC35,2023-01-22,0
DC53,DC35,DC53->DC35,2023-01-23,0
DC53,DC35,DC53->DC35,2023-01-24,0
DC53,DC35,DC53->DC35,2023-01-25,0
DC53,DC35,DC53->DC35,2023-01-26,1
DC53,DC35,DC53->DC35,2023-01-27,1
DC53,DC35,DC53->DC35,2023-01-28,1
DC53,DC35,DC53->DC35,2023-01-29,0
DC53,DC35,DC53->DC35,2023-01-30,0
DC53,DC35,DC53->DC35,2023-01-31,0
DC53,DC4,DC53->DC4,2023-01-01,3
DC53,DC4,DC53->DC4,2023-01-02,4
DC53,DC4,DC53->DC4,2023-01-03,3
DC53,DC4,DC53->DC4,2023-01-04,6
DC53,DC4,DC53->DC4,2023-01-05,8
DC53,DC4,DC53->DC4,2023-01-06,3
DC53,DC4,DC53->DC4,2023-01-07,5
DC53,DC4,DC53->DC4,2023-01-08,3
DC53,DC4,DC53->DC4,2023-01-09,4
DC53,DC4,DC53->DC4,2023-01-10,3
DC53,DC4,DC53->DC4,2023-01-11,6
DC53,DC4,DC53->DC4,2023-01-12,8
DC53,DC4,DC53->DC4,2023-01-13,3
DC53,DC4,DC53->DC4,2023-01-14,5
DC53,DC4,DC53->DC4,2023-01-15,3
DC53,DC4,DC53->DC4,2023-01-16,4
DC53,DC4,DC53->DC4,2023-01-17,3
DC53,DC4,DC53->DC4,2023-01-18,6
DC53,DC4,DC53->DC4,2023-01-19,8
DC53,DC4,DC53->DC4,2023-01-20,3
DC53,DC4,DC53->DC4,2023-01-21,5
DC53,DC4,DC53->DC4,2023-01-22,3
DC53,DC4,DC53->DC4,2023-01-23,4
DC53,DC4,DC53->DC4,2023-01-24,3
DC53,DC4,DC53->DC4,2023-01-25,6
DC53,DC4,DC53->DC4,2023-01-26,8
DC53,DC4,DC53->DC4,2023-01-27,3
DC53,DC4,DC53->DC4,2023-01-28,5
DC53,DC4,DC53->DC4,2023-01-29,3
DC53,DC4,DC53->DC4,2023-01-30,4
DC53,DC4,DC53->DC4,2023-01-31,3
DC53,DC5,DC53->DC5,2023-01-01,107
DC53,DC5,DC53->DC5,2023-01-02,101
DC53,DC5,DC53->DC5,2023-01-03,84
DC53,DC5,DC53->DC5,2023-01-04,101
DC53,DC5,DC53->DC5,2023-01-05,110
DC53,DC5,DC53->DC5,2023-01-06,83
DC53,DC5,DC53->DC5,2023-01-07,87
DC53,DC5,DC53->DC5,2023-01-08,107
DC53,DC5,DC53->DC5,2023-01-09,101
DC53,DC5,DC53->DC5,2023-01-10,84
DC53,DC5,DC53->DC5,2023-01-11,101
DC53,DC5,DC53->DC5,2023-01-12,110
DC53,DC5,DC53->DC5,2023-01-13,83
DC53,DC5,DC53->DC5,2023-01-14,87
DC53,DC5,DC53->DC5,2023-01-15,107
DC53,DC5,DC53->DC5,2023-01-16,101
DC53,DC5,DC53->DC5,2023-01-17,84
DC53,DC5,DC53->DC5,2023-01-18,101
DC53,DC5,DC53->DC5,2023-01-19,110
DC53,DC5,DC53->DC5,2023-01-20,83
DC53,DC5,DC53->DC5,2023-01-21,87
DC53,DC5,DC53->DC5,2023-01-22,107
DC53,DC5,DC53->DC5,2023-01-23,101
DC53,DC5,DC53->DC5,2023-01-24,84
DC53,DC5,DC53->DC5,2023-01-25,101
DC53,DC5,DC53->DC5,2023-01-26,110
DC53,DC5,DC53->DC5,2023-01-27,83
DC53,DC5,DC53->DC5,2023-01-28,87
DC53,DC5,DC53->DC5,2023-01-29,107
DC53,DC5,DC53->DC5,2023-01-30,101
DC53,DC5,DC53->DC5,2023-01-31,84
DC53,DC62,DC53->DC62,2023-01-01,215
DC53,DC62,DC53->DC62,2023-01-02,258
DC53,DC62,DC53->DC62,2023-01-03,211
DC53,DC62,DC53->DC62,2023-01-04,329
DC53,DC62,DC53->DC62,2023-01-05,283
DC53,DC62,DC53->DC62,2023-01-06,611
DC53,DC62,DC53->DC62,2023-01-07,168
DC53,DC62,DC53->DC62,2023-01-08,215
DC53,DC62,DC53->DC62,2023-01-09,258
DC53,DC62,DC53->DC62,2023-01-10,211
DC53,DC62,DC53->DC62,2023-01-11,329
DC53,DC62,DC53->DC62,2023-01-12,283
DC53,DC62,DC53->DC62,2023-01-13,611
DC53,DC62,DC53->DC62,2023-01-14,168
DC53,DC62,DC53->DC62,2023-01-15,215
DC53,DC62,DC53->DC62,2023-01-16,258
DC53,DC62,DC53->DC62,2023-01-17,211
DC53,DC62,DC53->DC62,2023-01-18,329
DC53,DC62,DC53->DC62,2023-01-19,283
DC53,DC62,DC53->DC62,2023-01-20,611
DC53,DC62,DC53->DC62,2023-01-21,168
DC53,DC62,DC53->DC62,2023-01-22,215
DC53,DC62,DC53->DC62,2023-01-23,258
DC53,DC62,DC53->DC62,2023-01-24,211
DC53,DC62,DC53->DC62,2023-01-25,329
DC53,DC62,DC53->DC62,2023-01-26,283
DC53,DC62,DC53->DC62,2023-01-27,611
DC53,DC62,DC53->DC62,2023-01-28,168
DC53,DC62,DC53->DC62,2023-01-29,215
DC53,DC62,DC53->DC62,2023-01-30,258
DC53,DC62,DC53->DC62,2023-01-31,211
DC53,DC64,DC53->DC64,2023-01-01,17
DC53,DC64,DC53->DC64,2023-01-02,0
DC53,DC64,DC53->DC64,2023-01-03,0
DC53,DC64,DC53->DC64,2023-01-04,0
DC53,DC64,DC53->DC64,2023-01-05,0
DC53,DC64,DC53->DC64,2023-01-06,0
DC53,DC64,DC53->DC64,2023-01-07,38
DC53,DC64,DC53->DC64,2023-01-08,17
DC53,DC64,DC53->DC64,2023-01-09,0
DC53,DC64,DC53->DC64,2023-01-10,0
DC53,DC64,DC53->DC64,2023-01-11,0
DC53,DC64,DC53->DC64,2023-01-12,0
DC53,DC64,DC53->DC64,2023-01-13,0
DC53,DC64,DC53->DC64,2023-01-14,38
DC53,DC64,DC53->DC64,2023-01-15,17
DC53,DC64,DC53->DC64,2023-01-16,0
DC53,DC64,DC53->DC64,2023-01-17,0
DC53,DC64,DC53->DC64,2023-01-18,0
DC53,DC64,DC53->DC64,2023-01-19,0
DC53,DC64,DC53->DC64,2023-01-20,0
DC53,DC64,DC53->DC64,2023-01-21,38
DC53,DC64,DC53->DC64,2023-01-22,17
DC53,DC64,DC53->DC64,2023-01-23,0
DC53,DC64,DC53->DC64,2023-01-24,0
DC53,DC64,DC53->DC64,2023-01-25,0
DC53,DC64,DC53->DC64,2023-01-26,0
DC53,DC64,DC53->DC64,2023-01-27,0
DC53,DC64,DC53->DC64,2023-01-28,38
DC53,DC64,DC53->DC64,2023-01-29,17
DC53,DC64,DC53->DC64,2023-01-30,0
DC53,DC64,DC53->DC64,2023-01-31,0
DC53,DC65,DC53->DC65,2023-01-01,6
DC53,DC65,DC53->DC65,2023-01-02,0
DC53,DC65,DC53->DC65,2023-01-03,0
DC53,DC65,DC53->DC65,2023-01-04,0
DC53,DC65,DC53->DC65,2023-01-05,0
DC53,DC65,DC53->DC65,2023-01-06,0
DC53,DC65,DC53->DC65,2023-01-07,17
DC53,DC65,DC53->DC65,2023-01-08,6
DC53,DC65,DC53->DC65,2023-01-09,0
DC53,DC65,DC53->DC65,2023-01-10,0
DC53,DC65,DC53->DC65,2023-01-11,0
DC53,DC65,DC53->DC65,2023-01-12,0
DC53,DC65,DC53->DC65,2023-01-13,0
DC53,DC65,DC53->DC65,2023-01-14,17
DC53,DC65,DC53->DC65,2023-01-15,6
DC53,DC65,DC53->DC65,2023-01-16,0
DC53,DC65,DC53->DC65,2023-01-17,0
DC53,DC65,DC53->DC65,2023-01-18,0
DC53,DC65,DC53->DC65,2023-01-19,0
DC53,DC65,DC53->DC65,2023-01-20,0
DC53,DC65,DC53->DC65,2023-01-21,17
DC53,DC65,DC53->DC65,2023-01-22,6
DC53,DC65,DC53->DC65,2023-01-23,0
DC53,DC65,DC53->DC65,2023-01-24,0
DC53,DC65,DC53->DC65,2023-01-25,0
DC53,DC65,DC53->DC65,2023-01-26,0
DC53,DC65,DC53->DC65,2023-01-27,0
DC53,DC65,DC53->DC65,2023-01-28,17
DC53,DC65,DC53->DC65,2023-01-29,6
DC53,DC65,DC53->DC65,2023-01-30,0
DC53,DC65,DC53->DC65,2023-01-31,0
DC53,DC70,DC53->DC70,2023-01-01,0
DC53,DC70,DC53->DC70,2023-01-02,0
DC53,DC70,DC53->DC70,2023-01-03,0
DC53,DC70,DC53->DC70,2023-01-04,5
DC53,DC70,DC53->DC70,2023-01-05,0
DC53,DC70,DC53->DC70,2023-01-06,0
DC53,DC70,DC53->DC70,2023-01-07,1
DC53,DC70,DC53->DC70,2023-01-08,0
DC53,DC70,DC53->DC70,2023-01-09,0
DC53,DC70,DC53->DC70,2023-01-10,0
DC53,DC70,DC53->DC70,2023-01-11,5
DC53,DC70,DC53->DC70,2023-01-12,0
DC53,DC70,DC53->DC70,2023-01-13,0
DC53,DC70,DC53->DC70,2023-01-14,1
DC53,DC70,DC53->DC70,2023-01-15,0
DC53,DC70,DC53->DC70,2023-01-16,0
DC53,DC70,DC53->DC70,2023-01-17,0
DC53,DC70,DC53->DC70,2023-01-18,5
DC53,DC70,DC53->DC70,2023-01-19,0
DC53,DC70,DC53->DC70,2023-01-20,0
DC53,DC70,DC53->DC70,2023-01-21,1
DC53,DC70,DC53->DC70,2023-01-22,0
DC53,DC70,DC53->DC70,2023-01-23,0
DC53,DC70,DC53->DC70,2023-01-24,0
DC53,DC70,DC53->DC70,2023-01-25,5
DC53,DC70,DC53->DC70,2023-01-26,0
DC53,DC70,DC53->DC70,2023-01-27,0
DC53,DC70,DC53->DC70,2023-01-28,1
DC53,DC70,DC53->DC70,2023-01-29,0
DC53,DC70,DC53->DC70,2023-01-30,0
DC53,DC70,DC53->DC70,2023-01-31,0
DC53,DC8,DC53->DC8,2023-01-01,631
DC53,DC8,DC53->DC8,2023-01-02,639
DC53,DC8,DC53->DC8,2023-01-03,594
DC53,DC8,DC53->DC8,2023-01-04,580
DC53,DC8,DC53->DC8,2023-01-05,912
DC53,DC8,DC53->DC8,2023-01-06,810
DC53,DC8,DC53->DC8,2023-01-07,698
DC53,DC8,DC53->DC8,2023-01-08,631
DC53,DC8,DC53->DC8,2023-01-09,639
DC53,DC8,DC53->DC8,2023-01-10,594
DC53,DC8,DC53->DC8,2023-01-11,580
DC53,DC8,DC53->DC8,2023-01-12,912
DC53,DC8,DC53->DC8,2023-01-13,810
DC53,DC8,DC53->DC8,2023-01-14,698
DC53,DC8,DC53->DC8,2023-01-15,631
DC53,DC8,DC53->DC8,2023-01-16,639
DC53,DC8,DC53->DC8,2023-01-17,594
DC53,DC8,DC53->DC8,2023-01-18,580
DC53,DC8,DC53->DC8,2023-01-19,912
DC53,DC8,DC53->DC8,2023-01-20,810
DC53,DC8,DC53->DC8,2023-01-21,698
DC53,DC8,DC53->DC8,2023-01-22,631
DC53,DC8,DC53->DC8,2023-01-23,639
DC53,DC8,DC53->DC8,2023-01-24,594
DC53,DC8,DC53->DC8,2023-01-25,580
DC53,DC8,DC53->DC8,2023-01-26,912
DC53,DC8,DC53->DC8,2023-01-27,810
DC53,DC8,DC53->DC8,2023-01-28,698
DC53,DC8,DC53->DC8,2023-01-29,631
DC53,DC8,DC53->DC8,2023-01-30,639
DC53,DC8,DC53->DC8,2023-01-31,594
DC54,DC23,DC54->DC23,2023-01-01,0
DC54,DC23,DC54->DC23,2023-01-02,0
DC54,DC23,DC54->DC23,2023-01-03,0
DC54,DC23,DC54->DC23,2023-01-04,0
DC54,DC23,DC54->DC23,2023-01-05,0
DC54,DC23,DC54->DC23,2023-01-06,0
DC54,DC23,DC54->DC23,2023-01-07,0
DC54,DC23,DC54->DC23,2023-01-08,0
DC54,DC23,DC54->DC23,2023-01-09,0
DC54,DC23,DC54->DC23,2023-01-10,0
DC54,DC23,DC54->DC23,2023-01-11,0
DC54,DC23,DC54->DC23,2023-01-12,0
DC54,DC23,DC54->DC23,2023-01-13,0
DC54,DC23,DC54->DC23,2023-01-14,0
DC54,DC23,DC54->DC23,2023-01-15,0
DC54,DC23,DC54->DC23,2023-01-16,0
DC54,DC23,DC54->DC23,2023-01-17,0
DC54,DC23,DC54->DC23,2023-01-18,0
DC54,DC23,DC54->DC23,2023-01-19,0
DC54,DC23,DC54->DC23,2023-01-20,0
DC54,DC23,DC54->DC23,2023-01-21,0
DC54,DC23,DC54->DC23,2023-01-22,0
DC54,DC23,DC54->DC23,2023-01-23,0
DC54,DC23,DC54->DC23,2023-01-24,0
DC54,DC23,DC54->DC23,2023-01-25,0
DC54,DC23,DC54->DC23,2023-01-26,0
DC54,DC23,DC54->DC23,2023-01-27,0
DC54,DC23,DC54->DC23,2023-01-28,0
DC54,DC23,DC54->DC23,2023-01-29,0
DC54,DC23,DC54->DC23,2023-01-30,0
DC54,DC23,DC54->DC23,2023-01-31,0
DC54,DC37,DC54->DC37,2023-01-01,0
DC54,DC37,DC54->DC37,2023-01-02,0
DC54,DC37,DC54->DC37,2023-01-03,0
DC54,DC37,DC54->DC37,2023-01-04,0
DC54,DC37,DC54->DC37,2023-01-05,0
DC54,DC37,DC54->DC37,2023-01-06,0
DC54,DC37,DC54->DC37,2023-01-07,0
DC54,DC37,DC54->DC37,2023-01-08,0
DC54,DC37,DC54->DC37,2023-01-09,0
DC54,DC37,DC54->DC37,2023-01-10,0
DC54,DC37,DC54->DC37,2023-01-11,0
DC54,DC37,DC54->DC37,2023-01-12,0
DC54,DC37,DC54->DC37,2023-01-13,0
DC54,DC37,DC54->DC37,2023-01-14,0
DC54,DC37,DC54->DC37,2023-01-15,0
DC54,DC37,DC54->DC37,2023-01-16,0
DC54,DC37,DC54->DC37,2023-01-17,0
DC54,DC37,DC54->DC37,2023-01-18,0
DC54,DC37,DC54->DC37,2023-01-19,0
DC54,DC37,DC54->DC37,2023-01-20,0
DC54,DC37,DC54->DC37,2023-01-21,0
DC54,DC37,DC54->DC37,2023-01-22,0
DC54,DC37,DC54->DC37,2023-01-23,0
DC54,DC37,DC54->DC37,2023-01-24,0
DC54,DC37,DC54->DC37,2023-01-25,0
DC54,DC37,DC54->DC37,2023-01-26,0
DC54,DC37,DC54->DC37,2023-01-27,0
DC54,DC37,DC54->DC37,2023-01-28,0
DC54,DC37,DC54->DC37,2023-01-29,0
DC54,DC37,DC54->DC37,2023-01-30,0
DC54,DC37,DC54->DC37,2023-01-31,0
DC55,DC10,DC55->DC10,2023-01-01,108
DC55,DC10,DC55->DC10,2023-01-02,82
DC55,DC10,DC55->DC10,2023-01-03,114
DC55,DC10,DC55->DC10,2023-01-04,87
DC55,DC10,DC55->DC10,2023-01-05,87
DC55,DC10,DC55->DC10,2023-01-06,73
DC55,DC10,DC55->DC10,2023-01-07,102
DC55,DC10,DC55->DC10,2023-01-08,77
DC55,DC10,DC55->DC10,2023-01-09,91
DC55,DC10,DC55->DC10,2023-01-10,116
DC55,DC10,DC55->DC10,2023-01-11,102
DC55,DC10,DC55->DC10,2023-01-12,98
DC55,DC10,DC55->DC10,2023-01-13,68
DC55,DC10,DC55->DC10,2023-01-14,79
DC55,DC10,DC55->DC10,2023-01-15,97
DC55,DC10,DC55->DC10,2023-01-16,124
DC55,DC10,DC55->DC10,2023-01-17,86
DC55,DC10,DC55->DC10,2023-01-18,105
DC55,DC10,DC55->DC10,2023-01-19,49
DC55,DC10,DC55->DC10,2023-01-20,100
DC55,DC10,DC55->DC10,2023-01-21,78
DC55,DC10,DC55->DC10,2023-01-22,112
DC55,DC10,DC55->DC10,2023-01-23,81
DC55,DC10,DC55->DC10,2023-01-24,79
DC55,DC10,DC55->DC10,2023-01-25,97
DC55,DC10,DC55->DC10,2023-01-26,90
DC55,DC10,DC55->DC10,2023-01-27,72
DC55,DC10,DC55->DC10,2023-01-28,117
DC55,DC10,DC55->DC10,2023-01-29,92
DC55,DC10,DC55->DC10,2023-01-30,111
DC55,DC10,DC55->DC10,2023-01-31,122
DC55,DC14,DC55->DC14,2023-01-01,43
DC55,DC14,DC55->DC14,2023-01-02,44
DC55,DC14,DC55->DC14,2023-01-03,50
DC55,DC14,DC55->DC14,2023-01-04,50
DC55,DC14,DC55->DC14,2023-01-05,43
DC55,DC14,DC55->DC14,2023-01-06,43
DC55,DC14,DC55->DC14,2023-01-07,46
DC55,DC14,DC55->DC14,2023-01-08,42
DC55,DC14,DC55->DC14,2023-01-09,47
DC55,DC14,DC55->DC14,2023-01-10,68
DC55,DC14,DC55->DC14,2023-01-11,51
DC55,DC14,DC55->DC14,2023-01-12,48
DC55,DC14,DC55->DC14,2023-01-13,64
DC55,DC14,DC55->DC14,2023-01-14,47
DC55,DC14,DC55->DC14,2023-01-15,55
DC55,DC14,DC55->DC14,2023-01-16,63
DC55,DC14,DC55->DC14,2023-01-17,49
DC55,DC14,DC55->DC14,2023-01-18,41
DC55,DC14,DC55->DC14,2023-01-19,58
DC55,DC14,DC55->DC14,2023-01-20,30
DC55,DC14,DC55->DC14,2023-01-21,48
DC55,DC14,DC55->DC14,2023-01-22,45
DC55,DC14,DC55->DC14,2023-01-23,63
DC55,DC14,DC55->DC14,2023-01-24,32
DC55,DC14,DC55->DC14,2023-01-25,55
DC55,DC14,DC55->DC14,2023-01-26,53
DC55,DC14,DC55->DC14,2023-01-27,49
DC55,DC14,DC55->DC14,2023-01-28,48
DC55,DC14,DC55->DC14,2023-01-29,60
DC55,DC14,DC55->DC14,2023-01-30,37
DC55,DC14,DC55->DC14,2023-01-31,43
DC55,DC20,DC55->DC20,2023-01-01,0
DC55,DC20,DC55->DC20,2023-01-02,0
DC55,DC20,DC55->DC20,2023-01-03,0
DC55,DC20,DC55->DC20,2023-01-04,0
DC55,DC20,DC55->DC20,2023-01-05,0
DC55,DC20,DC55->DC20,2023-01-06,0
DC55,DC20,DC55->DC20,2023-01-07,0
DC55,DC20,DC55->DC20,2023-01-08,0
DC55,DC20,DC55->DC20,2023-01-09,0
DC55,DC20,DC55->DC20,2023-01-10,0
DC55,DC20,DC55->DC20,2023-01-11,0
DC55,DC20,DC55->DC20,2023-01-12,0
DC55,DC20,DC55->DC20,2023-01-13,0
DC55,DC20,DC55->DC20,2023-01-14,0
DC55,DC20,DC55->DC20,2023-01-15,0
DC55,DC20,DC55->DC20,2023-01-16,0
DC55,DC20,DC55->DC20,2023-01-17,0
DC55,DC20,DC55->DC20,2023-01-18,0
DC55,DC20,DC55->DC20,2023-01-19,0
DC55,DC20,DC55->DC20,2023-01-20,0
DC55,DC20,DC55->DC20,2023-01-21,0
DC55,DC20,DC55->DC20,2023-01-22,0
DC55,DC20,DC55->DC20,2023-01-23,0
DC55,DC20,DC55->DC20,2023-01-24,0
DC55,DC20,DC55->DC20,2023-01-25,0
DC55,DC20,DC55->DC20,2023-01-26,0
DC55,DC20,DC55->DC20,2023-01-27,0
DC55,DC20,DC55->DC20,2023-01-28,0
DC55,DC20,DC55->DC20,2023-01-29,0
DC55,DC20,DC55->DC20,2023-01-30,0
DC55,DC20,DC55->DC20,2023-01-31,0
DC55,DC3,DC55->DC3,2023-01-01,3
DC55,DC3,DC55->DC3,2023-01-02,3
DC55,DC3,DC55->DC3,2023-01-03,3
DC55,DC3,DC55->DC3,2023-01-04,1
DC55,DC3,DC55->DC3,2023-01-05,6
DC55,DC3,DC55->DC3,2023-01-06,4
DC55,DC3,DC55->DC3,2023-01-07,2
DC55,DC3,DC55->DC3,2023-01-08,7
DC55,DC3,DC55->DC3,2023-01-09,4
DC55,DC3,DC55->DC3,2023-01-10,2
DC55,DC3,DC55->DC3,2023-01-11,7
DC55,DC3,DC55->DC3,2023-01-12,8
DC55,DC3,DC55->DC3,2023-01-13,4
DC55,DC3,DC55->DC3,2023-01-14,4
DC55,DC3,DC55->DC3,2023-01-15,2
DC55,DC3,DC55->DC3,2023-01-16,3
DC55,DC3,DC55->DC3,2023-01-17,7
DC55,DC3,DC55->DC3,2023-01-18,4
DC55,DC3,DC55->DC3,2023-01-19,1
DC55,DC3,DC55->DC3,2023-01-20,4
DC55,DC3,DC55->DC3,2023-01-21,4
DC55,DC3,DC55->DC3,2023-01-22,2
DC55,DC3,DC55->DC3,2023-01-23,4
DC55,DC3,DC55->DC3,2023-01-24,3
DC55,DC3,DC55->DC3,2023-01-25,4
DC55,DC3,DC55->DC3,2023-01-26,5
DC55,DC3,DC55->DC3,2023-01-27,3
DC55,DC3,DC55->DC3,2023-01-28,3
DC55,DC3,DC55->DC3,2023-01-29,5
DC55,DC3,DC55->DC3,2023-01-30,16
DC55,DC3,DC55->DC3,2023-01-31,7
DC55,DC33,DC55->DC33,2023-01-01,0
DC55,DC33,DC55->DC33,2023-01-02,0
DC55,DC33,DC55->DC33,2023-01-03,0
DC55,DC33,DC55->DC33,2023-01-04,0
DC55,DC33,DC55->DC33,2023-01-05,0
DC55,DC33,DC55->DC33,2023-01-06,0
DC55,DC33,DC55->DC33,2023-01-07,0
DC55,DC33,DC55->DC33,2023-01-08,0
DC55,DC33,DC55->DC33,2023-01-09,0
DC55,DC33,DC55->DC33,2023-01-10,0
DC55,DC33,DC55->DC33,2023-01-11,0
DC55,DC33,DC55->DC33,2023-01-12,0
DC55,DC33,DC55->DC33,2023-01-13,0
DC55,DC33,DC55->DC33,2023-01-14,0
DC55,DC33,DC55->DC33,2023-01-15,0
DC55,DC33,DC55->DC33,2023-01-16,0
DC55,DC33,DC55->DC33,2023-01-17,0
DC55,DC33,DC55->DC33,2023-01-18,0
