方案,场地1,场地2,edge,日期,原预测货量,分流增加货量,调整后货量,线路能力,线路负荷率
min_changed_plus_2,DC71,DC4,DC71->DC4,2023-01-04 00:00:00,412,0,412,13758,0.029946213112370983
min_changed_plus_2,DC71,DC40,DC71->DC40,2023-01-04 00:00:00,0,0,0,280,0.0
min_changed_plus_2,DC71,DC62,DC71->DC62,2023-01-04 00:00:00,91,0,91,1212,0.07508250825082509
min_changed_plus_2,DC71,DC70,DC71->DC70,2023-01-04 00:00:00,0,0,0,12816,0.0
min_changed_plus_2,DC71,DC8,DC71->DC8,2023-01-04 00:00:00,2,0,2,956,0.0020920502092050207
min_changed_plus_2,DC71,DC9,DC71->DC9,2023-01-04 00:00:00,0,0,0,166,0.0
min_changed_plus_2,DC72,DC10,DC72->DC10,2023-01-04 00:00:00,0,0,0,3456,0.0
min_changed_plus_2,DC72,DC14,DC72->DC14,2023-01-04 00:00:00,0,0,0,3305,0.0
min_changed_plus_2,DC72,DC3,DC72->DC3,2023-01-04 00:00:00,0,0,0,1011,0.0
min_changed_plus_2,DC72,DC35,DC72->DC35,2023-01-04 00:00:00,0,0,0,3821,0.0
min_changed_plus_2,DC72,DC4,DC72->DC4,2023-01-04 00:00:00,0,0,0,4616,0.0
min_changed_plus_2,DC72,DC62,DC72->DC62,2023-01-04 00:00:00,0,0,0,152,0.0
min_changed_plus_2,DC72,DC8,DC72->DC8,2023-01-04 00:00:00,0,0,0,125,0.0
min_changed_plus_2,DC72,DC9,DC72->DC9,2023-01-04 00:00:00,0,0,0,58,0.0
min_changed_plus_2,DC73,DC10,DC73->DC10,2023-01-04 00:00:00,10482,0,10482,67903,0.15436725917853408
min_changed_plus_2,DC73,DC12,DC73->DC12,2023-01-04 00:00:00,0,0,0,176,0.0
min_changed_plus_2,DC73,DC14,DC73->DC14,2023-01-04 00:00:00,6723,0,6723,27255,0.24667033571821684
min_changed_plus_2,DC73,DC20,DC73->DC20,2023-01-04 00:00:00,0,0,0,4,0.0
min_changed_plus_2,DC73,DC3,DC73->DC3,2023-01-04 00:00:00,0,0,0,12646,0.0
min_changed_plus_2,DC73,DC34,DC73->DC34,2023-01-04 00:00:00,0,0,0,3,0.0
min_changed_plus_2,DC73,DC35,DC73->DC35,2023-01-04 00:00:00,0,0,0,782,0.0
min_changed_plus_2,DC73,DC4,DC73->DC4,2023-01-04 00:00:00,25320,0,25320,132787,0.19068131669515842
min_changed_plus_2,DC73,DC40,DC73->DC40,2023-01-04 00:00:00,0,0,0,3,0.0
min_changed_plus_2,DC73,DC62,DC73->DC62,2023-01-04 00:00:00,6647,3752,10399,42794,0.24300135533018646
min_changed_plus_2,DC73,DC64,DC73->DC64,2023-01-04 00:00:00,0,0,0,7,0.0
min_changed_plus_2,DC73,DC70,DC73->DC70,2023-01-04 00:00:00,0,0,0,49,0.0
min_changed_plus_2,DC73,DC8,DC73->DC8,2023-01-04 00:00:00,391,0,391,52074,0.00750854553135922
min_changed_plus_2,DC73,DC9,DC73->DC9,2023-01-04 00:00:00,0,0,0,259,0.0
min_changed_plus_2,DC74,DC10,DC74->DC10,2023-01-04 00:00:00,0,0,0,765,0.0
min_changed_plus_2,DC74,DC14,DC74->DC14,2023-01-04 00:00:00,0,0,0,493,0.0
min_changed_plus_2,DC74,DC3,DC74->DC3,2023-01-04 00:00:00,0,0,0,731,0.0
min_changed_plus_2,DC74,DC4,DC74->DC4,2023-01-04 00:00:00,0,0,0,382,0.0
min_changed_plus_2,DC74,DC8,DC74->DC8,2023-01-04 00:00:00,0,0,0,5,0.0
min_changed_plus_2,DC74,DC9,DC74->DC9,2023-01-04 00:00:00,0,0,0,3862,0.0
min_changed_plus_2,DC75,DC35,DC75->DC35,2023-01-04 00:00:00,0,0,0,2,0.0
min_changed_plus_2,DC76,DC10,DC76->DC10,2023-01-04 00:00:00,0,0,0,4,0.0
min_changed_plus_2,DC76,DC14,DC76->DC14,2023-01-04 00:00:00,0,0,0,4,0.0
min_changed_plus_2,DC76,DC3,DC76->DC3,2023-01-04 00:00:00,0,0,0,12,0.0
min_changed_plus_2,DC76,DC4,DC76->DC4,2023-01-04 00:00:00,0,0,0,7,0.0
min_changed_plus_2,DC76,DC62,DC76->DC62,2023-01-04 00:00:00,0,0,0,2,0.0
min_changed_plus_2,DC76,DC8,DC76->DC8,2023-01-04 00:00:00,0,0,0,4,0.0
min_changed_plus_2,DC77,DC6,DC77->DC6,2023-01-04 00:00:00,0,0,0,2,0.0
min_changed_plus_2,DC8,DC10,DC8->DC10,2023-01-04 00:00:00,22908,0,22908,63396,0.36134771909899677
min_changed_plus_2,DC8,DC13,DC8->DC13,2023-01-04 00:00:00,0,0,0,26,0.0
min_changed_plus_2,DC8,DC14,DC8->DC14,2023-01-04 00:00:00,13446,1583,15029,32291,0.4654238022978539
min_changed_plus_2,DC8,DC15,DC8->DC15,2023-01-04 00:00:00,0,0,0,329,0.0
min_changed_plus_2,DC8,DC25,DC8->DC25,2023-01-04 00:00:00,0,0,0,3,0.0
min_changed_plus_2,DC8,DC27,DC8->DC27,2023-01-04 00:00:00,0,0,0,4,0.0
min_changed_plus_2,DC8,DC3,DC8->DC3,2023-01-04 00:00:00,13,6700,6713,13702,0.48992847759451175
min_changed_plus_2,DC8,DC32,DC8->DC32,2023-01-04 00:00:00,0,0,0,30,0.0
min_changed_plus_2,DC8,DC33,DC8->DC33,2023-01-04 00:00:00,0,0,0,129,0.0
min_changed_plus_2,DC8,DC34,DC8->DC34,2023-01-04 00:00:00,0,0,0,565,0.0
min_changed_plus_2,DC8,DC35,DC8->DC35,2023-01-04 00:00:00,78,0,78,474,0.16455696202531644
min_changed_plus_2,DC8,DC38,DC8->DC38,2023-01-04 00:00:00,0,0,0,1,0.0
min_changed_plus_2,DC8,DC4,DC8->DC4,2023-01-04 00:00:00,817,0,817,5985,0.1365079365079365
min_changed_plus_2,DC8,DC40,DC8->DC40,2023-01-04 00:00:00,0,0,0,207,0.0
min_changed_plus_2,DC8,DC43,DC8->DC43,2023-01-04 00:00:00,0,0,0,3,0.0
min_changed_plus_2,DC8,DC44,DC8->DC44,2023-01-04 00:00:00,0,0,0,3,0.0
min_changed_plus_2,DC8,DC59,DC8->DC59,2023-01-04 00:00:00,0,0,0,54,0.0
min_changed_plus_2,DC8,DC62,DC8->DC62,2023-01-04 00:00:00,14026,0,14026,42308,0.33152122530017963
min_changed_plus_2,DC8,DC64,DC8->DC64,2023-01-04 00:00:00,0,0,0,77,0.0
min_changed_plus_2,DC8,DC65,DC8->DC65,2023-01-04 00:00:00,0,0,0,386,0.0
min_changed_plus_2,DC8,DC70,DC8->DC70,2023-01-04 00:00:00,42,0,42,1423,0.029515108924806747
min_changed_plus_2,DC8,DC76,DC8->DC76,2023-01-04 00:00:00,0,0,0,49,0.0
min_changed_plus_2,DC8,DC78,DC8->DC78,2023-01-04 00:00:00,0,0,0,5,0.0
min_changed_plus_2,DC8,DC9,DC8->DC9,2023-01-04 00:00:00,0,0,0,123,0.0
min_changed_plus_2,DC9,DC10,DC9->DC10,2023-01-04 00:00:00,0,0,0,1761,0.0
min_changed_plus_2,DC9,DC12,DC9->DC12,2023-01-04 00:00:00,0,0,0,388,0.0
min_changed_plus_2,DC9,DC13,DC9->DC13,2023-01-04 00:00:00,0,0,0,10,0.0
min_changed_plus_2,DC9,DC14,DC9->DC14,2023-01-04 00:00:00,0,0,0,30711,0.0
min_changed_plus_2,DC9,DC19,DC9->DC19,2023-01-04 00:00:00,0,0,0,2,0.0
min_changed_plus_2,DC9,DC21,DC9->DC21,2023-01-04 00:00:00,0,0,0,1,0.0
min_changed_plus_2,DC9,DC22,DC9->DC22,2023-01-04 00:00:00,0,0,0,5,0.0
min_changed_plus_2,DC9,DC23,DC9->DC23,2023-01-04 00:00:00,0,0,0,2,0.0
min_changed_plus_2,DC9,DC25,DC9->DC25,2023-01-04 00:00:00,0,0,0,44,0.0
min_changed_plus_2,DC9,DC3,DC9->DC3,2023-01-04 00:00:00,0,0,0,31880,0.0
min_changed_plus_2,DC9,DC32,DC9->DC32,2023-01-04 00:00:00,0,0,0,120,0.0
min_changed_plus_2,DC9,DC34,DC9->DC34,2023-01-04 00:00:00,0,0,0,476,0.0
min_changed_plus_2,DC9,DC35,DC9->DC35,2023-01-04 00:00:00,0,0,0,259,0.0
min_changed_plus_2,DC9,DC36,DC9->DC36,2023-01-04 00:00:00,0,0,0,12,0.0
min_changed_plus_2,DC9,DC4,DC9->DC4,2023-01-04 00:00:00,0,0,0,2114,0.0
min_changed_plus_2,DC9,DC40,DC9->DC40,2023-01-04 00:00:00,0,0,0,12,0.0
min_changed_plus_2,DC9,DC48,DC9->DC48,2023-01-04 00:00:00,0,0,0,7,0.0
min_changed_plus_2,DC9,DC51,DC9->DC51,2023-01-04 00:00:00,0,0,0,2,0.0
min_changed_plus_2,DC9,DC58,DC9->DC58,2023-01-04 00:00:00,0,0,0,1,0.0
min_changed_plus_2,DC9,DC62,DC9->DC62,2023-01-04 00:00:00,0,0,0,2,0.0
min_changed_plus_2,DC9,DC67,DC9->DC67,2023-01-04 00:00:00,0,0,0,142,0.0
min_changed_plus_2,DC9,DC79,DC9->DC79,2023-01-04 00:00:00,0,0,0,2,0.0
min_changed_plus_2,DC9,DC8,DC9->DC8,2023-01-04 00:00:00,0,0,0,2225,0.0
min_changed_plus_5,DC1,DC8,DC1->DC8,2023-01-04 00:00:00,0,0,0,3,0.0
min_changed_plus_5,DC10,DC12,DC10->DC12,2023-01-04 00:00:00,0,0,0,993,0.0
min_changed_plus_5,DC10,DC13,DC10->DC13,2023-01-04 00:00:00,0,0,0,6,0.0
min_changed_plus_5,DC10,DC14,DC10->DC14,2023-01-04 00:00:00,12339,0,12339,31846,0.3874583935188093
min_changed_plus_5,DC10,DC17,DC10->DC17,2023-01-04 00:00:00,0,0,0,5,0.0
min_changed_plus_5,DC10,DC19,DC10->DC19,2023-01-04 00:00:00,0,0,0,14,0.0
min_changed_plus_5,DC10,DC20,DC10->DC20,2023-01-04 00:00:00,0,0,0,11,0.0
min_changed_plus_5,DC10,DC21,DC10->DC21,2023-01-04 00:00:00,0,0,0,29,0.0
min_changed_plus_5,DC10,DC22,DC10->DC22,2023-01-04 00:00:00,0,0,0,27,0.0
min_changed_plus_5,DC10,DC23,DC10->DC23,2023-01-04 00:00:00,0,0,0,991,0.0
min_changed_plus_5,DC10,DC25,DC10->DC25,2023-01-04 00:00:00,0,0,0,4,0.0
min_changed_plus_5,DC10,DC27,DC10->DC27,2023-01-04 00:00:00,0,0,0,6,0.0
min_changed_plus_5,DC10,DC28,DC10->DC28,2023-01-04 00:00:00,0,0,0,8,0.0
min_changed_plus_5,DC10,DC3,DC10->DC3,2023-01-04 00:00:00,9,7825,7834,27671,0.2831122836182285
min_changed_plus_5,DC10,DC30,DC10->DC30,2023-01-04 00:00:00,0,0,0,50,0.0
min_changed_plus_5,DC10,DC32,DC10->DC32,2023-01-04 00:00:00,0,0,0,206,0.0
min_changed_plus_5,DC10,DC33,DC10->DC33,2023-01-04 00:00:00,0,0,0,118,0.0
min_changed_plus_5,DC10,DC34,DC10->DC34,2023-01-04 00:00:00,0,0,0,200,0.0
min_changed_plus_5,DC10,DC35,DC10->DC35,2023-01-04 00:00:00,365,0,365,1914,0.19070010449320793
min_changed_plus_5,DC10,DC36,DC10->DC36,2023-01-04 00:00:00,0,0,0,55,0.0
min_changed_plus_5,DC10,DC38,DC10->DC38,2023-01-04 00:00:00,0,0,0,15,0.0
min_changed_plus_5,DC10,DC4,DC10->DC4,2023-01-04 00:00:00,52469,0,52469,129442,0.40534756879529055
min_changed_plus_5,DC10,DC40,DC10->DC40,2023-01-04 00:00:00,0,0,0,969,0.0
min_changed_plus_5,DC10,DC47,DC10->DC47,2023-01-04 00:00:00,0,0,0,2,0.0
min_changed_plus_5,DC10,DC51,DC10->DC51,2023-01-04 00:00:00,0,0,0,1,0.0
min_changed_plus_5,DC10,DC59,DC10->DC59,2023-01-04 00:00:00,0,0,0,32,0.0
min_changed_plus_5,DC10,DC60,DC10->DC60,2023-01-04 00:00:00,0,0,0,59,0.0
min_changed_plus_5,DC10,DC61,DC10->DC61,2023-01-04 00:00:00,0,0,0,3,0.0
min_changed_plus_5,DC10,DC62,DC10->DC62,2023-01-04 00:00:00,14098,0,14098,32318,0.43622748932483446
min_changed_plus_5,DC10,DC64,DC10->DC64,2023-01-04 00:00:00,0,0,0,12,0.0
min_changed_plus_5,DC10,DC65,DC10->DC65,2023-01-04 00:00:00,0,0,0,19,0.0
min_changed_plus_5,DC10,DC67,DC10->DC67,2023-01-04 00:00:00,0,0,0,20,0.0
min_changed_plus_5,DC10,DC70,DC10->DC70,2023-01-04 00:00:00,687,0,687,3842,0.17881311816762102
min_changed_plus_5,DC10,DC73,DC10->DC73,2023-01-04 00:00:00,0,0,0,4,0.0
min_changed_plus_5,DC10,DC76,DC10->DC76,2023-01-04 00:00:00,0,0,0,8,0.0
min_changed_plus_5,DC10,DC78,DC10->DC78,2023-01-04 00:00:00,0,0,0,5,0.0
min_changed_plus_5,DC10,DC8,DC10->DC8,2023-01-04 00:00:00,1616,0,1616,57645,0.02803365426316246
min_changed_plus_5,DC10,DC80,DC10->DC80,2023-01-04 00:00:00,0,0,0,1,0.0
min_changed_plus_5,DC10,DC9,DC10->DC9,2023-01-04 00:00:00,0,0,0,15457,0.0
min_changed_plus_5,DC11,DC10,DC11->DC10,2023-01-04 00:00:00,0,0,0,9190,0.0
min_changed_plus_5,DC11,DC14,DC11->DC14,2023-01-04 00:00:00,0,0,0,2947,0.0
min_changed_plus_5,DC11,DC22,DC11->DC22,2023-01-04 00:00:00,0,0,0,2,0.0
min_changed_plus_5,DC11,DC3,DC11->DC3,2023-01-04 00:00:00,0,0,0,1920,0.0
min_changed_plus_5,DC11,DC9,DC11->DC9,2023-01-04 00:00:00,0,0,0,99,0.0
min_changed_plus_5,DC12,DC10,DC12->DC10,2023-01-04 00:00:00,0,0,0,32,0.0
min_changed_plus_5,DC12,DC14,DC12->DC14,2023-01-04 00:00:00,0,0,0,48,0.0
min_changed_plus_5,DC12,DC23,DC12->DC23,2023-01-04 00:00:00,0,0,0,11,0.0
min_changed_plus_5,DC12,DC3,DC12->DC3,2023-01-04 00:00:00,0,0,0,21,0.0
min_changed_plus_5,DC12,DC32,DC12->DC32,2023-01-04 00:00:00,0,0,0,58,0.0
min_changed_plus_5,DC12,DC35,DC12->DC35,2023-01-04 00:00:00,0,0,0,548,0.0
min_changed_plus_5,DC12,DC36,DC12->DC36,2023-01-04 00:00:00,0,0,0,35,0.0
min_changed_plus_5,DC12,DC38,DC12->DC38,2023-01-04 00:00:00,0,0,0,9,0.0
min_changed_plus_5,DC12,DC40,DC12->DC40,2023-01-04 00:00:00,0,0,0,66,0.0
min_changed_plus_5,DC12,DC67,DC12->DC67,2023-01-04 00:00:00,0,0,0,9,0.0
min_changed_plus_5,DC12,DC9,DC12->DC9,2023-01-04 00:00:00,0,0,0,71,0.0
min_changed_plus_5,DC13,DC10,DC13->DC10,2023-01-04 00:00:00,0,0,0,400,0.0
min_changed_plus_5,DC13,DC14,DC13->DC14,2023-01-04 00:00:00,0,0,0,73,0.0
min_changed_plus_5,DC13,DC15,DC13->DC15,2023-01-04 00:00:00,0,0,0,2,0.0
min_changed_plus_5,DC13,DC3,DC13->DC3,2023-01-04 00:00:00,0,0,0,106,0.0
min_changed_plus_5,DC13,DC4,DC13->DC4,2023-01-04 00:00:00,0,0,0,437,0.0
min_changed_plus_5,DC13,DC62,DC13->DC62,2023-01-04 00:00:00,0,0,0,62,0.0
min_changed_plus_5,DC13,DC8,DC13->DC8,2023-01-04 00:00:00,0,0,0,7,0.0
min_changed_plus_5,DC13,DC9,DC13->DC9,2023-01-04 00:00:00,0,0,0,25,0.0
min_changed_plus_5,DC14,DC10,DC14->DC10,2023-01-04 00:00:00,31117,0,31117,130118,0.23914446886672097
min_changed_plus_5,DC14,DC11,DC14->DC11,2023-01-04 00:00:00,0,0,0,1,0.0
min_changed_plus_5,DC14,DC12,DC14->DC12,2023-01-04 00:00:00,0,0,0,6525,0.0
min_changed_plus_5,DC14,DC13,DC14->DC13,2023-01-04 00:00:00,0,0,0,6,0.0
min_changed_plus_5,DC14,DC17,DC14->DC17,2023-01-04 00:00:00,0,0,0,5,0.0
min_changed_plus_5,DC14,DC19,DC14->DC19,2023-01-04 00:00:00,0,0,0,2,0.0
min_changed_plus_5,DC14,DC20,DC14->DC20,2023-01-04 00:00:00,0,0,0,15,0.0
min_changed_plus_5,DC14,DC21,DC14->DC21,2023-01-04 00:00:00,0,0,0,17,0.0
min_changed_plus_5,DC14,DC22,DC14->DC22,2023-01-04 00:00:00,0,0,0,9,0.0
min_changed_plus_5,DC14,DC23,DC14->DC23,2023-01-04 00:00:00,0,0,0,57,0.0
min_changed_plus_5,DC14,DC25,DC14->DC25,2023-01-04 00:00:00,0,0,0,5,0.0
min_changed_plus_5,DC14,DC3,DC14->DC3,2023-01-04 00:00:00,3,0,3,98905,3.0332136899044537e-05
min_changed_plus_5,DC14,DC30,DC14->DC30,2023-01-04 00:00:00,0,0,0,7,0.0
min_changed_plus_5,DC14,DC32,DC14->DC32,2023-01-04 00:00:00,0,0,0,57,0.0
min_changed_plus_5,DC14,DC33,DC14->DC33,2023-01-04 00:00:00,0,0,0,27,0.0
min_changed_plus_5,DC14,DC34,DC14->DC34,2023-01-04 00:00:00,0,0,0,116,0.0
min_changed_plus_5,DC14,DC35,DC14->DC35,2023-01-04 00:00:00,464,0,464,16350,0.028379204892966362
min_changed_plus_5,DC14,DC36,DC14->DC36,2023-01-04 00:00:00,0,0,0,9,0.0
min_changed_plus_5,DC14,DC38,DC14->DC38,2023-01-04 00:00:00,0,0,0,2,0.0
min_changed_plus_5,DC14,DC4,DC14->DC4,2023-01-04 00:00:00,292,0,292,172448,0.001693264056411208
min_changed_plus_5,DC14,DC40,DC14->DC40,2023-01-04 00:00:00,0,0,0,7135,0.0
min_changed_plus_5,DC14,DC43,DC14->DC43,2023-01-04 00:00:00,0,0,0,4,0.0
min_changed_plus_5,DC14,DC61,DC14->DC61,2023-01-04 00:00:00,0,0,0,10,0.0
min_changed_plus_5,DC14,DC62,DC14->DC62,2023-01-04 00:00:00,30443,0,30443,124891,0.24375655571658486
min_changed_plus_5,DC14,DC64,DC14->DC64,2023-01-04 00:00:00,0,0,0,45,0.0
min_changed_plus_5,DC14,DC65,DC14->DC65,2023-01-04 00:00:00,0,0,0,121,0.0
min_changed_plus_5,DC14,DC67,DC14->DC67,2023-01-04 00:00:00,0,0,0,2,0.0
min_changed_plus_5,DC14,DC70,DC14->DC70,2023-01-04 00:00:00,361,0,361,9442,0.03823342512179623
min_changed_plus_5,DC14,DC76,DC14->DC76,2023-01-04 00:00:00,0,0,0,2,0.0
min_changed_plus_5,DC14,DC78,DC14->DC78,2023-01-04 00:00:00,0,0,0,4,0.0
min_changed_plus_5,DC14,DC8,DC14->DC8,2023-01-04 00:00:00,128185,0,128185,505833,0.2534136760551407
min_changed_plus_5,DC14,DC81,DC14->DC81,2023-01-04 00:00:00,0,0,0,297,0.0
min_changed_plus_5,DC14,DC9,DC14->DC9,2023-01-04 00:00:00,0,15142,15142,439995,0.03441402743212991
min_changed_plus_5,DC15,DC10,DC15->DC10,2023-01-04 00:00:00,7318,0,7318,29502,0.24805097959460376
min_changed_plus_5,DC15,DC12,DC15->DC12,2023-01-04 00:00:00,0,0,0,393,0.0
min_changed_plus_5,DC15,DC13,DC15->DC13,2023-01-04 00:00:00,0,0,0,2,0.0
min_changed_plus_5,DC15,DC14,DC15->DC14,2023-01-04 00:00:00,6540,0,6540,20046,0.3262496258605208
min_changed_plus_5,DC15,DC3,DC15->DC3,2023-01-04 00:00:00,0,0,0,10570,0.0
min_changed_plus_5,DC15,DC32,DC15->DC32,2023-01-04 00:00:00,0,0,0,224,0.0
min_changed_plus_5,DC15,DC33,DC15->DC33,2023-01-04 00:00:00,0,0,0,56,0.0
min_changed_plus_5,DC15,DC34,DC15->DC34,2023-01-04 00:00:00,0,0,0,6,0.0
min_changed_plus_5,DC15,DC35,DC15->DC35,2023-01-04 00:00:00,16,0,16,951,0.016824395373291272
min_changed_plus_5,DC15,DC4,DC15->DC4,2023-01-04 00:00:00,53,0,53,50163,0.001056555628650599
min_changed_plus_5,DC15,DC40,DC15->DC40,2023-01-04 00:00:00,0,0,0,220,0.0
min_changed_plus_5,DC15,DC62,DC15->DC62,2023-01-04 00:00:00,6969,3220,10189,86858,0.11730640816044578
min_changed_plus_5,DC15,DC64,DC15->DC64,2023-01-04 00:00:00,0,0,0,22,0.0
min_changed_plus_5,DC15,DC65,DC15->DC65,2023-01-04 00:00:00,0,0,0,31,0.0
min_changed_plus_5,DC15,DC70,DC15->DC70,2023-01-04 00:00:00,69,0,69,499,0.13827655310621242
min_changed_plus_5,DC15,DC8,DC15->DC8,2023-01-04 00:00:00,16850,0,16850,62804,0.2682950130564932
min_changed_plus_5,DC15,DC81,DC15->DC81,2023-01-04 00:00:00,0,0,0,17,0.0
min_changed_plus_5,DC15,DC9,DC15->DC9,2023-01-04 00:00:00,0,0,0,80194,0.0
min_changed_plus_5,DC16,DC10,DC16->DC10,2023-01-04 00:00:00,0,0,0,12672,0.0
min_changed_plus_5,DC16,DC14,DC16->DC14,2023-01-04 00:00:00,0,0,0,7817,0.0
min_changed_plus_5,DC16,DC35,DC16->DC35,2023-01-04 00:00:00,0,0,0,3837,0.0
min_changed_plus_5,DC16,DC4,DC16->DC4,2023-01-04 00:00:00,0,0,0,13017,0.0
min_changed_plus_5,DC16,DC62,DC16->DC62,2023-01-04 00:00:00,0,0,0,2,0.0
min_changed_plus_5,DC16,DC70,DC16->DC70,2023-01-04 00:00:00,0,0,0,297,0.0
min_changed_plus_5,DC16,DC8,DC16->DC8,2023-01-04 00:00:00,0,0,0,37,0.0
min_changed_plus_5,DC17,DC10,DC17->DC10,2023-01-04 00:00:00,16847,0,16847,235018,0.07168387102264508
min_changed_plus_5,DC17,DC12,DC17->DC12,2023-01-04 00:00:00,0,0,0,2032,0.0
min_changed_plus_5,DC17,DC14,DC17->DC14,2023-01-04 00:00:00,12527,0,12527,62548,0.200278186352881
min_changed_plus_5,DC17,DC20,DC17->DC20,2023-01-04 00:00:00,0,0,0,1,0.0
min_changed_plus_5,DC17,DC29,DC17->DC29,2023-01-04 00:00:00,0,0,0,9,0.0
min_changed_plus_5,DC17,DC3,DC17->DC3,2023-01-04 00:00:00,0,0,0,50008,0.0
min_changed_plus_5,DC17,DC32,DC17->DC32,2023-01-04 00:00:00,0,0,0,17,0.0
min_changed_plus_5,DC17,DC34,DC17->DC34,2023-01-04 00:00:00,0,0,0,27,0.0
min_changed_plus_5,DC17,DC35,DC17->DC35,2023-01-04 00:00:00,144,0,144,10831,0.01329517126765765
min_changed_plus_5,DC17,DC4,DC17->DC4,2023-01-04 00:00:00,43075,8689,51764,245699,0.21068054815037912
min_changed_plus_5,DC17,DC40,DC17->DC40,2023-01-04 00:00:00,0,0,0,1332,0.0
min_changed_plus_5,DC17,DC61,DC17->DC61,2023-01-04 00:00:00,0,0,0,2,0.0
min_changed_plus_5,DC17,DC62,DC17->DC62,2023-01-04 00:00:00,15654,0,15654,58564,0.2672973157571204
min_changed_plus_5,DC17,DC64,DC17->DC64,2023-01-04 00:00:00,0,0,0,10,0.0
min_changed_plus_5,DC17,DC65,DC17->DC65,2023-01-04 00:00:00,0,0,0,2,0.0
min_changed_plus_5,DC17,DC70,DC17->DC70,2023-01-04 00:00:00,135,0,135,3561,0.037910699241786014
min_changed_plus_5,DC17,DC8,DC17->DC8,2023-01-04 00:00:00,198,0,198,64262,0.0030811365970558027
min_changed_plus_5,DC17,DC81,DC17->DC81,2023-01-04 00:00:00,0,0,0,113,0.0
min_changed_plus_5,DC17,DC9,DC17->DC9,2023-01-04 00:00:00,0,0,0,1205,0.0
min_changed_plus_5,DC18,DC10,DC18->DC10,2023-01-04 00:00:00,0,0,0,27506,0.0
min_changed_plus_5,DC18,DC14,DC18->DC14,2023-01-04 00:00:00,0,0,0,15975,0.0
min_changed_plus_5,DC18,DC23,DC18->DC23,2023-01-04 00:00:00,0,0,0,4,0.0
min_changed_plus_5,DC18,DC4,DC18->DC4,2023-01-04 00:00:00,0,0,0,43771,0.0
min_changed_plus_5,DC18,DC62,DC18->DC62,2023-01-04 00:00:00,0,0,0,9843,0.0
min_changed_plus_5,DC18,DC8,DC18->DC8,2023-01-04 00:00:00,0,0,0,135,0.0
min_changed_plus_5,DC19,DC10,DC19->DC10,2023-01-04 00:00:00,12665,0,12665,161384,0.07847742031428147
min_changed_plus_5,DC19,DC12,DC19->DC12,2023-01-04 00:00:00,0,0,0,54761,0.0
min_changed_plus_5,DC19,DC14,DC19->DC14,2023-01-04 00:00:00,11720,0,11720,62233,0.18832452235951988
min_changed_plus_5,DC19,DC20,DC19->DC20,2023-01-04 00:00:00,0,0,0,2,0.0
min_changed_plus_5,DC19,DC3,DC19->DC3,2023-01-04 00:00:00,0,0,0,48217,0.0
min_changed_plus_5,DC19,DC32,DC19->DC32,2023-01-04 00:00:00,0,0,0,376,0.0
min_changed_plus_5,DC19,DC34,DC19->DC34,2023-01-04 00:00:00,0,0,0,4,0.0
min_changed_plus_5,DC19,DC35,DC19->DC35,2023-01-04 00:00:00,387,0,387,26184,0.014780018331805683
min_changed_plus_5,DC19,DC36,DC19->DC36,2023-01-04 00:00:00,0,0,0,3,0.0
min_changed_plus_5,DC19,DC4,DC19->DC4,2023-01-04 00:00:00,41284,7587,48871,248759,0.1964592235858803
min_changed_plus_5,DC19,DC40,DC19->DC40,2023-01-04 00:00:00,0,0,0,9969,0.0
min_changed_plus_5,DC19,DC62,DC19->DC62,2023-01-04 00:00:00,12778,0,12778,65493,0.19510482036248147
min_changed_plus_5,DC19,DC64,DC19->DC64,2023-01-04 00:00:00,0,0,0,15,0.0
min_changed_plus_5,DC19,DC65,DC19->DC65,2023-01-04 00:00:00,0,0,0,9577,0.0
min_changed_plus_5,DC19,DC70,DC19->DC70,2023-01-04 00:00:00,533,0,533,13506,0.03946394195172516
min_changed_plus_5,DC19,DC8,DC19->DC8,2023-01-04 00:00:00,163,0,163,67105,0.002429029133447582
min_changed_plus_5,DC19,DC81,DC19->DC81,2023-01-04 00:00:00,0,0,0,1202,0.0
min_changed_plus_5,DC19,DC9,DC19->DC9,2023-01-04 00:00:00,0,0,0,918,0.0
min_changed_plus_5,DC2,DC10,DC2->DC10,2023-01-04 00:00:00,0,0,0,41,0.0
min_changed_plus_5,DC2,DC14,DC2->DC14,2023-01-04 00:00:00,0,0,0,34,0.0
min_changed_plus_5,DC2,DC3,DC2->DC3,2023-01-04 00:00:00,0,0,0,30,0.0
min_changed_plus_5,DC2,DC4,DC2->DC4,2023-01-04 00:00:00,0,0,0,106,0.0
min_changed_plus_5,DC2,DC62,DC2->DC62,2023-01-04 00:00:00,0,0,0,29,0.0
min_changed_plus_5,DC2,DC8,DC2->DC8,2023-01-04 00:00:00,0,0,0,62,0.0
min_changed_plus_5,DC2,DC9,DC2->DC9,2023-01-04 00:00:00,0,0,0,164,0.0
min_changed_plus_5,DC20,DC10,DC20->DC10,2023-01-04 00:00:00,10280,5443,15723,130546,0.12044030456697256
min_changed_plus_5,DC20,DC12,DC20->DC12,2023-01-04 00:00:00,0,0,0,4561,0.0
min_changed_plus_5,DC20,DC14,DC20->DC14,2023-01-04 00:00:00,7516,0,7516,30502,0.24641007147072322
min_changed_plus_5,DC20,DC3,DC20->DC3,2023-01-04 00:00:00,0,0,0,14978,0.0
min_changed_plus_5,DC20,DC32,DC20->DC32,2023-01-04 00:00:00,0,0,0,111,0.0
