origin,dest,edge,forecast_total_volume,forecast_daily_mean,forecast_daily_max,forecast_daily_std,historical_total_volume,edge_capacity,forecast_max_load_rate,forecast_volume_cv,high_load_day_ratio,origin_total_capacity,dest_total_capacity,same_origin_alternative_capacity,same_dest_alternative_capacity,alternative_capacity_ratio,origin_site_importance,dest_site_importance,endpoint_importance_score,volume_score,connection_score,volatility_score,substitution_risk_score,importance_score
DC48,DC65,DC48->DC65,0.0,0.0,0.0,0.0,518.0,249.0,0.0,0.0,0.0,201093.0,201281.0,200844.0,201032.0,1613.959839350948,0.666820987654321,0.37870370370370365,0.5227623456790123,0.3508102955195424,0.10104861773117255,0.33841754051477596,0.45376549094375596,0.3122497616777884
DC73,DC20,DC73->DC20,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,352936.0,84.0,352932.0,80.0,88252.99997793675,0.6802469135802469,0.7592592592592592,0.719753086419753,0.27514299332697806,0.5424213536701621,0.33841754051477596,0.11630123927550047,0.3117433269780744
DC6,DC10,DC6->DC10,0.0,0.0,0.0,0.0,660.0,624.0,0.0,0.0,0.0,1832.0,2290621.0,1208.0,2289997.0,3671.8028846095003,0.19999999999999998,0.8976851851851853,0.5488425925925926,0.35414680648236413,0.18255481410867494,0.33841754051477596,0.3651096282173499,0.31163012392755
DC15,DC34,DC15->DC34,0.0,0.0,0.0,0.0,17.0,6.0,0.0,0.0,0.0,357552.0,1903.0,357546.0,1897.0,59907.16665668214,0.7561728395061729,0.6189814814814814,0.6875771604938271,0.29551954242135364,0.4747378455672069,0.33841754051477596,0.14966634890371783,0.31029551954242135
DC47,DC64,DC47->DC64,0.0,0.0,0.0,0.0,380.0,231.0,0.0,0.0,0.0,579385.0,317231.0,579154.0,317000.0,3879.4545454377517,0.7172839506172839,0.38518518518518513,0.5512345679012345,0.3469971401334604,0.18970448045757865,0.33841754051477596,0.3622497616777884,0.31020019065776927
DC36,DC34,DC36->DC34,0.0,0.0,0.0,0.0,39.0,6.0,0.0,0.0,0.0,938959.0,1903.0,938953.0,1897.0,156808.3333071986,0.8058641975308642,0.6189814814814814,0.7124228395061728,0.3086272640610105,0.5243088655862727,0.33841754051477596,0.08007626310772165,0.3098784556720686
DC37,DC54,DC37->DC54,0.0,0.0,0.0,0.0,55.0,28.0,0.0,0.0,0.0,10122.0,28.0,10094.0,0.0,360.499999987125,0.23888888888888887,0.1611111111111111,0.19999999999999998,0.31577693040991417,0.0023832221163012394,0.33841754051477596,0.5910390848427073,0.3096401334604385
DC38,DC22,DC38->DC22,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,321772.0,137.0,321771.0,136.0,321906.99967809295,0.7305555555555555,0.7834876543209874,0.7570216049382714,0.2565538608198284,0.6348903717826502,0.33841754051477596,0.03908484270734033,0.30905028598665396
DC65,DC14,DC65->DC14,0.0,0.0,0.0,0.0,58.0,24.0,0.0,0.0,0.0,193.0,902659.0,169.0,902635.0,37616.83333176596,0.37870370370370365,0.9246913580246913,0.6516975308641975,0.3164918970448045,0.40371782650142995,0.33841754051477596,0.18493803622497618,0.3086987607244995
DC55,DC9,DC55->DC9,0.0,0.0,0.0,0.0,225.0,22.0,0.0,0.0,0.0,5405.0,1447351.0,5383.0,1447329.0,66032.36363336217,0.39567901234567904,0.9165123456790123,0.6560956790123457,0.3375834127740705,0.41658722592945663,0.33841754051477596,0.14204003813155386,0.3085736415633937
DC30,DC32,DC30->DC32,0.0,0.0,0.0,0.0,152.0,127.0,0.0,0.0,0.0,156937.0,10275.0,156810.0,10148.0,1314.629921249491,0.6763888888888888,0.3603395061728395,0.5183641975308642,0.33174451858913245,0.09342230695900858,0.33841754051477596,0.4699714013346044,0.307721639656816
DC42,DC65,DC42->DC65,0.0,0.0,0.0,0.0,509.0,232.0,0.0,0.0,0.0,84638.0,201281.0,84406.0,201049.0,1230.4094827533172,0.6165123456790124,0.37870370370370365,0.497608024691358,0.3505719733079123,0.05910390848427073,0.33841754051477596,0.47664442326024786,0.30739990467111533
DC28,DC32,DC28->DC32,0.0,0.0,0.0,0.0,390.0,119.0,0.0,0.0,0.0,212797.0,10275.0,212678.0,10156.0,1872.5546218330037,0.684104938271605,0.3603395061728395,0.5222222222222223,0.3472354623450905,0.10009532888465204,0.33841754051477596,0.43946615824594853,0.3071854146806482
DC57,DC70,DC57->DC70,0.0,0.0,0.0,0.0,2248.0,196.0,0.0,0.0,0.0,1015.0,280449.0,819.0,280253.0,1434.0408163192142,0.21820987654320984,0.7101851851851853,0.46419753086419757,0.3720209723546234,0.037178265014299335,0.33841754051477596,0.4652049571020019,0.3065657769304099
DC16,DC70,DC16->DC70,0.0,0.0,0.0,0.0,873.0,297.0,0.0,0.0,0.0,39346.0,280449.0,39049.0,280152.0,1074.7508417472231,0.21404320987654318,0.7101851851851853,0.46211419753086425,0.3589132507149666,0.03527168732125834,0.33841754051477596,0.4852240228789323,0.3065061963775023
DC42,DC32,DC42->DC32,0.0,0.0,0.0,0.0,120.0,120.0,0.0,0.0,0.0,84638.0,10275.0,84518.0,10155.0,788.9416666600921,0.6165123456790124,0.3603395061728395,0.48842592592592593,0.3279313632030505,0.052430886558627265,0.33841754051477596,0.5100095328884652,0.3061487130600572
DC17,DC20,DC17->DC20,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,795108.0,84.0,795107.0,83.0,795189.9992048099,0.7677469135802468,0.7592592592592592,0.763503086419753,0.2565538608198284,0.655862726406101,0.33841754051477596,0.005719733079122974,0.30595209723546235
DC22,DC34,DC22->DC34,0.0,0.0,0.0,0.0,27.0,7.0,0.0,0.0,0.0,884569.0,1903.0,884562.0,1896.0,126636.85712476616,0.7834876543209874,0.6189814814814814,0.7012345679012344,0.30147759771210675,0.5090562440419447,0.33841754051477596,0.0886558627264061,0.30570781696854143
DC28,DC20,DC28->DC20,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,212797.0,84.0,212795.0,82.0,106438.49994678075,0.684104938271605,0.7592592592592592,0.7216820987654321,0.2631077216396568,0.5510009532888466,0.33841754051477596,0.10009532888465204,0.3056244041944709
DC31,DC37,DC31->DC37,0.0,0.0,0.0,0.0,142.0,104.0,0.0,0.0,0.0,58047.0,136.0,57943.0,32.0,557.451923071563,0.5600308641975309,0.23888888888888887,0.3994598765432099,0.330791229742612,0.010486177311725452,0.33841754051477596,0.5452812202097236,0.3054814108674928
DC9,DC13,DC9->DC13,0.0,0.0,0.0,0.0,54.0,10.0,0.0,0.0,0.0,92175.0,54.0,92165.0,44.0,9220.89999907791,0.9165123456790123,0.2623456790123456,0.5894290123456789,0.31530028598665394,0.2950428979980934,0.33841754051477596,0.28217349857006674,0.3054218303145853
DC13,DC5,DC13->DC5,0.0,0.0,0.0,0.0,270.0,77.0,0.0,0.0,0.0,1189.0,693070.0,1112.0,692993.0,9014.35064923358,0.2623456790123456,0.8759259259259259,0.5691358024691358,0.3417540514775977,0.25357483317445184,0.33841754051477596,0.2859866539561487,0.3052669208770257
DC6,DC4,DC6->DC4,0.0,0.0,0.0,0.0,733.0,612.0,0.0,0.0,0.0,1832.0,2405716.0,1220.0,2405104.0,3931.901960777889,0.19999999999999998,0.8876543209876543,0.5438271604938272,0.35653002859866534,0.15919923736892277,0.33841754051477596,0.3593898951382269,0.3051954242135367
DC33,DC3,DC33->DC3,0.0,0.0,0.0,0.0,192.0,42.0,0.0,0.0,0.0,3913.0,727980.0,3871.0,727938.0,17424.023809108952,0.2989197530864197,0.8919753086419754,0.5954475308641975,0.33484270734032406,0.3098188751191611,0.33841754051477596,0.23832221163012393,0.3049928503336511
DC6,DC62,DC6->DC62,0.0,0.0,0.0,0.0,436.0,412.0,0.0,0.0,0.0,1832.0,1059024.0,1420.0,1058612.0,2572.8932038772505,0.19999999999999998,0.8708333333333331,0.5354166666666665,0.3477121067683508,0.12964728312678742,0.33841754051477596,0.4003813155386082,0.30496901811248806
DC67,DC10,DC67->DC10,0.0,0.0,0.0,0.0,330.0,115.0,0.0,0.0,0.0,5308.0,2290621.0,5193.0,2290506.0,19962.599999826412,0.28564814814814815,0.8976851851851853,0.5916666666666667,0.34437559580552907,0.3026692087702574,0.33841754051477596,0.23164918970448045,0.30487368922783603
DC6,DC14,DC6->DC14,0.0,0.0,0.0,0.0,180.0,130.0,0.0,0.0,0.0,1832.0,902659.0,1702.0,902529.0,6955.623076869572,0.19999999999999998,0.9246913580246913,0.5623456790123457,0.33436606291706383,0.22974261201143947,0.33841754051477596,0.3145853193517636,0.3038727359389895
DC10,DC65,DC10->DC65,0.0,0.0,0.0,0.0,50.0,19.0,0.0,0.0,0.0,336532.0,201281.0,336513.0,201262.0,28303.94736693137,0.8976851851851853,0.37870370370370365,0.6381944444444445,0.313512869399428,0.3703527168732126,0.33841754051477596,0.20305052430886558,0.3038429456625357
DC43,DC29,DC43->DC29,0.0,0.0,0.0,0.0,231.0,174.0,0.0,0.0,0.0,145712.0,1600.0,145538.0,1426.0,844.6206896503184,0.6375,0.2612654320987654,0.4493827160493827,0.33841754051477596,0.023832221163012392,0.33841754051477596,0.5061963775023832,0.30171591992373686
DC20,DC34,DC20->DC34,0.0,0.0,0.0,0.0,21.0,4.0,0.0,0.0,0.0,422975.0,1903.0,422971.0,1899.0,106217.49997344562,0.7592592592592592,0.6189814814814814,0.6891203703703703,0.29766444232602474,0.48141086749285034,0.33841754051477596,0.10104861773117255,0.30056005719733075
DC21,DC34,DC21->DC34,0.0,0.0,0.0,0.0,28.0,4.0,0.0,0.0,0.0,360996.0,1903.0,360992.0,1899.0,90722.74997731931,0.7339506172839506,0.6189814814814814,0.6764660493827159,0.30207340324118204,0.4604385128693994,0.33841754051477596,0.11439466158245949,0.30019661582459484
DC61,DC10,DC61->DC10,0.0,0.0,0.0,0.0,529.0,301.0,0.0,0.0,0.0,372.0,2290621.0,71.0,2290320.0,7609.2724252238895,0.21172839506172836,0.8976851851851853,0.5547067901234568,0.35128693994280263,0.20066730219256435,0.33841754051477596,0.30219256434699715,0.2994280266920877
DC56,DC12,DC56->DC12,0.0,0.0,0.0,0.0,51.0,44.0,0.0,0.0,0.0,6068.0,284822.0,6024.0,284778.0,6609.136363486156,0.4652777777777778,0.6597222222222222,0.5625,0.3138703527168732,0.23164918970448045,0.33841754051477596,0.323164918970448,0.2993207816968541
DC66,DC14,DC66->DC14,0.0,0.0,0.0,0.0,3227.0,61.0,0.0,0.0,0.0,1367.0,902659.0,1306.0,902598.0,14818.09836041282,0.19104938271604935,0.9246913580246913,0.5578703703703703,0.3765490943755958,0.2130600571973308,0.33841754051477596,0.24976167778836988,0.2982602478551001
DC34,DC30,DC34->DC30,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,17871.0,287.0,17870.0,286.0,18155.999981843997,0.6189814814814814,0.6763888888888888,0.647685185185185,0.2565538608198284,0.3932316491897045,0.33841754051477596,0.23641563393708293,0.2979683031458532
DC66,DC3,DC66->DC3,0.0,0.0,0.0,0.0,2939.0,104.0,0.0,0.0,0.0,1367.0,727980.0,1263.0,727876.0,7010.95192300951,0.19104938271604935,0.8919753086419754,0.5415123456790124,0.3753574833174452,0.14871306005719734,0.33841754051477596,0.3136320305052431,0.2977240228789323
DC8,DC13,DC8->DC13,0.0,0.0,0.0,0.0,39.0,26.0,0.0,0.0,0.0,218287.0,54.0,218261.0,28.0,8395.730768907857,0.8814814814814814,0.2623456790123456,0.5719135802469135,0.3086272640610105,0.2621544327931363,0.33841754051477596,0.29361296472831266,0.2977240228789323
DC62,DC33,DC62->DC33,0.0,0.0,0.0,0.0,96.0,12.0,0.0,0.0,0.0,195979.0,367.0,195967.0,355.0,16360.166665303319,0.8708333333333331,0.2989197530864197,0.5848765432098764,0.32435653002859866,0.28741658722592944,0.33841754051477596,0.2459485224022879,0.29762869399428027
DC60,DC64,DC60->DC64,0.0,0.0,0.0,0.0,349.0,234.0,0.0,0.0,0.0,63647.0,317231.0,63413.0,316997.0,1625.6837606768133,0.5694444444444444,0.38518518518518513,0.47731481481481475,0.34592469018112487,0.047664442326024785,0.33841754051477596,0.45281220209723544,0.29695543374642513
DC57,DC35,DC57->DC35,0.0,0.0,0.0,0.0,4201.0,249.0,0.0,0.0,0.0,1015.0,586705.0,766.0,586456.0,2358.3212851310914,0.21820987654320984,0.7146604938271605,0.4664351851851851,0.3806005719733079,0.03908484270734033,0.33841754051477596,0.41086749285033364,0.29646091515729267
DC68,DC40,DC68->DC40,0.0,0.0,0.0,0.0,40.0,33.0,0.0,0.0,0.0,35817.0,97443.0,35784.0,97410.0,4036.18181805951,0.4356481481481481,0.6654320987654321,0.5505401234567902,0.3092230695900858,0.18779790276453764,0.33841754051477596,0.35843660629170637,0.2955493326978074
DC26,DC32,DC26->DC32,0.0,0.0,0.0,0.0,124.0,113.0,0.0,0.0,0.0,179850.0,10275.0,179737.0,10162.0,1680.5221238789334,0.6458333333333333,0.3603395061728395,0.5030864197530864,0.328884652049571,0.06863679694947569,0.33841754051477596,0.4489990467111535,0.2952812202097235
DC74,DC4,DC74->DC4,0.0,0.0,0.0,0.0,909.0,382.0,0.0,0.0,0.0,6649.0,2405716.0,6267.0,2405334.0,6313.091623020123,0.1942901234567901,0.8876543209876543,0.5409722222222222,0.35938989513822683,0.14680648236415633,0.33841754051477596,0.32697807435653004,0.2949952335557674
DC4,DC64,DC4->DC64,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,65103.0,317231.0,65090.0,317218.0,29408.307690045516,0.8876543209876543,0.38518518518518513,0.6364197530864197,0.2914680648236415,0.3665395614871306,0.33841754051477596,0.2020972354623451,0.29493565300285984
DC19,DC34,DC19->DC34,0.0,0.0,0.0,0.0,33.0,4.0,0.0,0.0,0.0,801505.0,1903.0,801501.0,1899.0,200849.99994978748,0.7584876543209877,0.6189814814814814,0.6887345679012346,0.30517159199237365,0.4804575786463298,0.33841754051477596,0.06768350810295519,0.29460795996186845
DC66,DC4,DC66->DC4,0.0,0.0,0.0,0.0,13064.0,245.0,0.0,0.0,0.0,1367.0,2405716.0,1122.0,2405471.0,9822.828571388478,0.19104938271604935,0.8876543209876543,0.5393518518518519,0.3953765490943756,0.14204003813155386,0.33841754051477596,0.2783603431839847,0.2942445185891325
DC25,DC32,DC25->DC32,0.0,0.0,0.0,0.0,91.0,25.0,0.0,0.0,0.0,535975.0,10275.0,535950.0,10250.0,21847.99999912608,0.8162037037037037,0.3603395061728395,0.5882716049382716,0.3238798856053384,0.2917063870352717,0.33841754051477596,0.22688274547187798,0.29376787416587224
DC72,DC62,DC72->DC62,0.0,0.0,0.0,0.0,544.0,152.0,0.0,0.0,0.0,17091.0,1059024.0,16939.0,1058872.0,7077.703947321857,0.21959876543209875,0.8708333333333331,0.545216049382716,0.3517635843660629,0.16587225929456625,0.33841754051477596,0.3117254528122021,0.2932793136320305
DC2,DC9,DC2->DC9,0.0,0.0,0.0,0.0,204.0,164.0,0.0,0.0,0.0,496.0,1447351.0,332.0,1447187.0,8826.33536579984,0.19891975308641974,0.9165123456790123,0.557716049382716,0.33591515729265964,0.21163012392755004,0.33841754051477596,0.28789323164918973,0.2932137750238322
DC51,DC29,DC51->DC29,0.0,0.0,0.0,0.0,494.0,250.0,0.0,0.0,0.0,715715.0,1600.0,715465.0,1350.0,2867.259999988531,0.775,0.2612654320987654,0.5181327160493827,0.34961868446139177,0.09246901811248809,0.33841754051477596,0.38703527168732127,0.2930052430886559
DC56,DC62,DC56->DC62,0.0,0.0,0.0,0.0,34.0,10.0,0.0,0.0,0.0,6068.0,1059024.0,6058.0,1059014.0,106507.19998934928,0.4652777777777778,0.8708333333333331,0.6680555555555554,0.3060057197330791,0.4413727359389895,0.33841754051477596,0.09914204003813155,0.29299332697807434
DC30,DC34,DC30->DC34,0.0,0.0,0.0,0.0,7.0,4.0,0.0,0.0,0.0,156937.0,1903.0,156933.0,1899.0,39707.999990072996,0.6763888888888888,0.6189814814814814,0.647685185185185,0.2831267874165872,0.3932316491897045,0.33841754051477596,0.17921830314585319,0.29296949475691136
DC10,DC64,DC10->DC64,0.0,0.0,0.0,0.0,38.0,12.0,0.0,0.0,0.0,336532.0,317231.0,336520.0,317219.0,54478.249995460144,0.8976851851851853,0.38518518518518513,0.6414351851851852,0.307793136320305,0.37893231649189707,0.33841754051477596,0.1572926596758818,0.2925464728312679
DC57,DC10,DC57->DC10,0.0,0.0,0.0,0.0,3995.0,99.0,0.0,0.0,0.0,1015.0,2290621.0,916.0,2290522.0,23145.838383604587,0.21820987654320984,0.8976851851851853,0.5579475308641976,0.3794089609151573,0.21448999046711154,0.33841754051477596,0.219256434699714,0.2919923736892278
DC57,DC62,DC57->DC62,0.0,0.0,0.0,0.0,2384.0,103.0,0.0,0.0,0.0,1015.0,1059024.0,912.0,1058921.0,10289.64077659913,0.21820987654320984,0.8708333333333331,0.5445216049382715,0.3729742612011439,0.16348903717826502,0.33841754051477596,0.27740705433746427,0.29152764537654907
DC10,DC67,DC10->DC67,0.0,0.0,0.0,0.0,22.0,20.0,0.0,0.0,0.0,336532.0,219.0,336512.0,199.0,16835.549999158222,0.8976851851851853,0.28564814814814815,0.5916666666666667,0.2982602478551001,0.3026692087702574,0.33841754051477596,0.24118207816968543,0.29111653956148714
DC11,DC9,DC11->DC9,0.0,0.0,0.0,0.0,655.0,99.0,0.0,0.0,0.0,15788.0,1447351.0,15689.0,1447252.0,14777.181818032554,0.19969135802469132,0.9165123456790123,0.5581018518518518,0.3536701620591039,0.21544327931363202,0.33841754051477596,0.25071496663489035,0.29108674928503336
DC28,DC34,DC28->DC34,0.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,212797.0,1903.0,212793.0,1899.0,53672.99998658175,0.684104938271605,0.6189814814814814,0.6515432098765432,0.2859866539561487,0.4022878932316492,0.33841754051477596,0.15824594852240229,0.29099142040038134
DC13,DC15,DC13->DC15,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1189.0,335.0,1187.0,333.0,759.9999996199999,0.2623456790123456,0.7561728395061729,0.5092592592592593,0.2631077216396568,0.0776930409914204,0.33841754051477596,0.5147759771210677,0.2909675881792183
DC17,DC81,DC17->DC81,0.0,0.0,0.0,0.0,471.0,113.0,0.0,0.0,0.0,795108.0,32374.0,794995.0,32261.0,7320.849557457337,0.7677469135802468,0.32129629629629625,0.5445216049382715,0.34914204003813154,0.16348903717826502,0.33841754051477596,0.3060057197330791,0.2903360343183985
DC13,DC62,DC13->DC62,0.0,0.0,0.0,0.0,238.0,62.0,0.0,0.0,0.0,1189.0,1059024.0,1127.0,1058962.0,17098.20967714358,0.2623456790123456,0.8708333333333331,0.5665895061728394,0.33901334604385125,0.24118207816968543,0.33841754051477596,0.2402287893231649,0.28977001906577693
DC50,DC65,DC50->DC65,0.0,0.0,0.0,0.0,265.0,135.0,0.0,0.0,0.0,141641.0,201281.0,141506.0,201146.0,2538.162962944162,0.6385802469135802,0.37870370370370365,0.508641975308642,0.3410390848427073,0.07626310772163966,0.33841754051477596,0.4013346043851287,0.289525738798856
DC38,DC34,DC38->DC34,0.0,0.0,0.0,0.0,8.0,3.0,0.0,0.0,0.0,321772.0,1903.0,321769.0,1900.0,107889.66663070345,0.7305555555555555,0.6189814814814814,0.6747685185185184,0.28455672068636795,0.45757864632983797,0.33841754051477596,0.09723546234509056,0.2890610104861773
DC7,DC65,DC7->DC65,0.0,0.0,0.0,0.0,231.0,119.0,0.0,0.0,0.0,39972.0,201281.0,39853.0,201162.0,2025.3361344367618,0.575925925925926,0.37870370370370365,0.4773148148148148,0.33841754051477596,0.04861773117254528,0.33841754051477596,0.4299332697807436,0.2888465204957102
DC7,DC34,DC7->DC34,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,39972.0,1903.0,39969.0,1900.0,13956.333328681221,0.575925925925926,0.6189814814814814,0.5974537037037037,0.26978074356530024,0.31410867492850336,0.33841754051477596,0.2554814108674929,0.2875834127740705
DC21,DC81,DC21->DC81,0.0,0.0,0.0,0.0,178.0,111.0,0.0,0.0,0.0,360996.0,32374.0,360885.0,32263.0,3541.873873841965,0.7339506172839506,0.32129629629629625,0.5276234567901235,0.3341277407054337,0.109628217349857,0.33841754051477596,0.36987607244995235,0.2875834127740705
DC40,DC34,DC40->DC34,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,63832.0,1903.0,63830.0,1901.0,32865.49998356725,0.6654320987654321,0.6189814814814814,0.6422067901234567,0.2631077216396568,0.38369876072449954,0.33841754051477596,0.19161105815061963,0.28667778836987606
DC72,DC9,DC72->DC9,0.0,0.0,0.0,0.0,269.0,58.0,0.0,0.0,0.0,17091.0,1447351.0,17033.0,1447293.0,25246.99999956471,0.21959876543209875,0.9165123456790123,0.5680555555555555,0.34151572926596757,0.2449952335557674,0.33841754051477596,0.21544327931363202,0.2854027645376549
DC14,DC33,DC14->DC33,0.0,0.0,0.0,0.0,118.0,27.0,0.0,0.0,0.0,1575798.0,367.0,1575771.0,340.0,58374.48147931946,0.9246913580246913,0.2989197530864197,0.6118055555555555,0.32745471877979027,0.32745471877979027,0.33841754051477596,0.1515729265967588,0.28512869399428026
DC28,DC81,DC28->DC81,0.0,0.0,0.0,0.0,209.0,89.0,0.0,0.0,0.0,212797.0,32374.0,212708.0,32285.0,2752.730337047722,0.684104938271605,0.32129629629629625,0.5027006172839507,0.33663012392755004,0.06768350810295519,0.33841754051477596,0.3937082936129647,0.2839311248808389
DC67,DC32,DC67->DC32,0.0,0.0,0.0,0.0,48.0,15.0,0.0,0.0,0.0,5308.0,10275.0,5293.0,10260.0,1036.8666665975422,0.28564814814814815,0.3603395061728395,0.32299382716049385,0.3123212583412774,0.004766444232602479,0.33841754051477596,0.4899904671115348,0.2837642993326978
DC32,DC14,DC32->DC14,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,1426.0,902659.0,1413.0,902646.0,69542.99999465054,0.3603395061728395,0.9246913580246913,0.6425154320987654,0.2914680648236415,0.3856053384175405,0.33841754051477596,0.13536701620591038,0.28301954242135363
DC15,DC65,DC15->DC65,0.0,0.0,0.0,0.0,72.0,31.0,0.0,0.0,0.0,357552.0,201281.0,357521.0,201250.0,18024.87096716049,0.7561728395061729,0.37870370370370365,0.5674382716049382,0.3207816968541468,0.24213536701620592,0.33841754051477596,0.23736892278360344,0.2829122974261201
DC73,DC40,DC73->DC40,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,352936.0,97443.0,352933.0,97440.0,150124.3332832919,0.6802469135802469,0.6654320987654321,0.6728395061728395,0.2790753098188751,0.451858913250715,0.33841754051477596,0.08198284080076262,0.28189942802669204
DC7,DC70,DC7->DC70,0.0,0.0,0.0,0.0,16.0,4.0,0.0,0.0,0.0,39972.0,280449.0,39968.0,280445.0,80103.24997997419,0.575925925925926,0.7101851851851853,0.6430555555555556,0.29444709246901807,0.38798856053384173,0.33841754051477596,0.12297426120114395,0.28155981887511916
DC65,DC62,DC65->DC62,0.0,0.0,0.0,0.0,64.0,15.0,0.0,0.0,0.0,193.0,1059024.0,178.0,1059009.0,70612.46666195917,0.37870370370370365,0.8708333333333331,0.6247685185185183,0.31839847473784555,0.3446139180171592,0.33841754051477596,0.1325071496663489,0.2814823641563393
DC13,DC9,DC13->DC9,0.0,0.0,0.0,0.0,202.0,25.0,0.0,0.0,0.0,1189.0,1447351.0,1164.0,1447326.0,57939.59999768242,0.2623456790123456,0.9165123456790123,0.5894290123456789,0.3354385128693994,0.2950428979980934,0.33841754051477596,0.15252621544327932,0.28005838894184937
DC27,DC34,DC27->DC34,0.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,150106.0,1903.0,150103.0,1900.0,50667.66664977744,0.6430555555555555,0.6189814814814814,0.6310185185185184,0.2831267874165872,0.3565300285986654,0.33841754051477596,0.16205910390848427,0.27950428979980935
DC72,DC8,DC72->DC8,0.0,0.0,0.0,0.0,469.0,125.0,0.0,0.0,0.0,17091.0,2130508.0,16966.0,2130383.0,17178.79199986257,0.21959876543209875,0.8814814814814814,0.55054012345679,0.3489037178265014,0.18684461391801716,0.33841754051477596,0.23927550047664442,0.27940896091515727
DC32,DC70,DC32->DC70,0.0,0.0,0.0,0.0,70.0,51.0,0.0,0.0,0.0,1426.0,280449.0,1375.0,280398.0,5524.960784205393,0.3603395061728395,0.7101851851851853,0.5352623456790124,0.3203050524308865,0.12821734985700667,0.33841754051477596,0.33555767397521447,0.278813155386082
