场地1,场地2,edge,日期,预测货量,原LightGBM预测货量
DC18,DC62,DC18->DC62,2023-01-25,0,0
DC18,DC8,DC18->DC8,2023-01-25,0,0
DC19,DC10,DC19->DC10,2023-01-25,9703,9053
DC19,DC12,DC19->DC12,2023-01-25,0,0
DC19,DC14,DC19->DC14,2023-01-25,9558,8918
DC19,DC20,DC19->DC20,2023-01-25,0,0
DC19,DC3,DC19->DC3,2023-01-25,0,0
DC19,DC32,DC19->DC32,2023-01-25,0,0
DC19,DC34,DC19->DC34,2023-01-25,0,0
DC19,DC35,DC19->DC35,2023-01-25,105,98
DC19,DC36,DC19->DC36,2023-01-25,0,0
DC19,DC4,DC19->DC4,2023-01-25,33878,31610
DC19,DC40,DC19->DC40,2023-01-25,0,0
DC19,DC5,DC19->DC5,2023-01-25,3501,3267
DC19,DC62,DC19->DC62,2023-01-25,10466,9765
DC19,DC64,DC19->DC64,2023-01-25,0,0
DC19,DC65,DC19->DC65,2023-01-25,0,0
DC19,DC70,DC19->DC70,2023-01-25,166,155
DC19,DC8,DC19->DC8,2023-01-25,100,93
DC19,DC81,DC19->DC81,2023-01-25,0,0
DC19,DC9,DC19->DC9,2023-01-25,0,0
DC2,DC10,DC2->DC10,2023-01-25,0,0
DC2,DC14,DC2->DC14,2023-01-25,0,0
DC2,DC3,DC2->DC3,2023-01-25,0,0
DC2,DC4,DC2->DC4,2023-01-25,0,0
DC2,DC5,DC2->DC5,2023-01-25,0,0
DC2,DC62,DC2->DC62,2023-01-25,0,0
DC2,DC8,DC2->DC8,2023-01-25,0,0
DC2,DC9,DC2->DC9,2023-01-25,0,0
DC20,DC10,DC20->DC10,2023-01-25,10528,9823
DC20,DC12,DC20->DC12,2023-01-25,0,0
DC20,DC14,DC20->DC14,2023-01-25,5752,5367
DC20,DC3,DC20->DC3,2023-01-25,0,0
DC20,DC32,DC20->DC32,2023-01-25,0,0
DC20,DC33,DC20->DC33,2023-01-25,0,0
DC20,DC34,DC20->DC34,2023-01-25,0,0
DC20,DC35,DC20->DC35,2023-01-25,8,7
DC20,DC4,DC20->DC4,2023-01-25,17234,16080
DC20,DC40,DC20->DC40,2023-01-25,0,0
DC20,DC5,DC20->DC5,2023-01-25,4532,4229
DC20,DC62,DC20->DC62,2023-01-25,7021,6551
DC20,DC64,DC20->DC64,2023-01-25,0,0
DC20,DC65,DC20->DC65,2023-01-25,0,0
DC20,DC70,DC20->DC70,2023-01-25,10,9
DC20,DC76,DC20->DC76,2023-01-25,0,0
DC20,DC8,DC20->DC8,2023-01-25,63,59
DC20,DC81,DC20->DC81,2023-01-25,0,0
DC20,DC9,DC20->DC9,2023-01-25,0,0
DC21,DC10,DC21->DC10,2023-01-25,0,0
DC21,DC12,DC21->DC12,2023-01-25,0,0
DC21,DC14,DC21->DC14,2023-01-25,0,0
DC21,DC20,DC21->DC20,2023-01-25,0,0
DC21,DC3,DC21->DC3,2023-01-25,0,0
DC21,DC32,DC21->DC32,2023-01-25,0,0
DC21,DC33,DC21->DC33,2023-01-25,0,0
DC21,DC34,DC21->DC34,2023-01-25,0,0
DC21,DC35,DC21->DC35,2023-01-25,0,0
DC21,DC4,DC21->DC4,2023-01-25,0,0
DC21,DC40,DC21->DC40,2023-01-25,0,0
DC21,DC5,DC21->DC5,2023-01-25,0,0
DC21,DC62,DC21->DC62,2023-01-25,0,0
DC21,DC70,DC21->DC70,2023-01-25,0,0
DC21,DC76,DC21->DC76,2023-01-25,0,0
DC21,DC8,DC21->DC8,2023-01-25,0,0
DC21,DC81,DC21->DC81,2023-01-25,0,0
DC21,DC9,DC21->DC9,2023-01-25,0,0
DC22,DC10,DC22->DC10,2023-01-25,7695,7180
DC22,DC12,DC22->DC12,2023-01-25,0,0
DC22,DC13,DC22->DC13,2023-01-25,0,0
DC22,DC14,DC22->DC14,2023-01-25,6830,6373
DC22,DC20,DC22->DC20,2023-01-25,0,0
DC22,DC21,DC22->DC21,2023-01-25,0,0
DC22,DC3,DC22->DC3,2023-01-25,4,4
DC22,DC32,DC22->DC32,2023-01-25,0,0
DC22,DC34,DC22->DC34,2023-01-25,0,0
DC22,DC35,DC22->DC35,2023-01-25,534,498
DC22,DC4,DC22->DC4,2023-01-25,32434,30262
DC22,DC40,DC22->DC40,2023-01-25,0,0
DC22,DC5,DC22->DC5,2023-01-25,4916,4587
DC22,DC62,DC22->DC62,2023-01-25,8816,8226
DC22,DC64,DC22->DC64,2023-01-25,0,0
DC22,DC65,DC22->DC65,2023-01-25,0,0
DC22,DC70,DC22->DC70,2023-01-25,924,862
DC22,DC76,DC22->DC76,2023-01-25,0,0
DC22,DC8,DC22->DC8,2023-01-25,90,84
DC22,DC81,DC22->DC81,2023-01-25,0,0
DC22,DC9,DC22->DC9,2023-01-25,0,0
DC23,DC10,DC23->DC10,2023-01-25,8781,8193
DC23,DC12,DC23->DC12,2023-01-25,0,0
DC23,DC14,DC23->DC14,2023-01-25,8004,7468
DC23,DC18,DC23->DC18,2023-01-25,0,0
DC23,DC20,DC23->DC20,2023-01-25,0,0
DC23,DC29,DC23->DC29,2023-01-25,0,0
DC23,DC3,DC23->DC3,2023-01-25,2,2
DC23,DC32,DC23->DC32,2023-01-25,0,0
DC23,DC34,DC23->DC34,2023-01-25,0,0
DC23,DC35,DC23->DC35,2023-01-25,1950,1819
DC23,DC36,DC23->DC36,2023-01-25,0,0
DC23,DC4,DC23->DC4,2023-01-25,45654,42597
DC23,DC40,DC23->DC40,2023-01-25,0,0
DC23,DC5,DC23->DC5,2023-01-25,6981,6514
DC23,DC6,DC23->DC6,2023-01-25,0,0
DC23,DC62,DC23->DC62,2023-01-25,12313,11489
DC23,DC64,DC23->DC64,2023-01-25,0,0
DC23,DC65,DC23->DC65,2023-01-25,0,0
DC23,DC70,DC23->DC70,2023-01-25,2346,2189
DC23,DC8,DC23->DC8,2023-01-25,70,65
DC23,DC81,DC23->DC81,2023-01-25,0,0
DC23,DC9,DC23->DC9,2023-01-25,0,0
DC24,DC10,DC24->DC10,2023-01-25,0,0
DC24,DC14,DC24->DC14,2023-01-25,0,0
DC24,DC3,DC24->DC3,2023-01-25,0,0
DC24,DC4,DC24->DC4,2023-01-25,0,0
DC24,DC5,DC24->DC5,2023-01-25,0,0
DC24,DC62,DC24->DC62,2023-01-25,0,0
DC24,DC8,DC24->DC8,2023-01-25,0,0
DC24,DC9,DC24->DC9,2023-01-25,0,0
DC25,DC10,DC25->DC10,2023-01-25,10947,10214
DC25,DC12,DC25->DC12,2023-01-25,0,0
DC25,DC14,DC25->DC14,2023-01-25,6415,5985
DC25,DC3,DC25->DC3,2023-01-25,5,5
DC25,DC32,DC25->DC32,2023-01-25,0,0
DC25,DC33,DC25->DC33,2023-01-25,0,0
DC25,DC34,DC25->DC34,2023-01-25,0,0
DC25,DC35,DC25->DC35,2023-01-25,70,65
DC25,DC4,DC25->DC4,2023-01-25,41,38
DC25,DC40,DC25->DC40,2023-01-25,0,0
DC25,DC5,DC25->DC5,2023-01-25,3918,3656
DC25,DC62,DC25->DC62,2023-01-25,10341,9649
DC25,DC64,DC25->DC64,2023-01-25,0,0
DC25,DC65,DC25->DC65,2023-01-25,0,0
DC25,DC70,DC25->DC70,2023-01-25,51,48
DC25,DC76,DC25->DC76,2023-01-25,0,0
DC25,DC8,DC25->DC8,2023-01-25,19883,18552
DC25,DC81,DC25->DC81,2023-01-25,0,0
DC25,DC9,DC25->DC9,2023-01-25,0,0
DC26,DC10,DC26->DC10,2023-01-25,2212,2064
DC26,DC12,DC26->DC12,2023-01-25,0,0
DC26,DC14,DC26->DC14,2023-01-25,1521,1419
DC26,DC3,DC26->DC3,2023-01-25,0,0
DC26,DC32,DC26->DC32,2023-01-25,0,0
DC26,DC34,DC26->DC34,2023-01-25,0,0
DC26,DC35,DC26->DC35,2023-01-25,0,0
DC26,DC4,DC26->DC4,2023-01-25,3,3
DC26,DC40,DC26->DC40,2023-01-25,0,0
DC26,DC5,DC26->DC5,2023-01-25,983,917
DC26,DC62,DC26->DC62,2023-01-25,1938,1808
DC26,DC64,DC26->DC64,2023-01-25,0,0
DC26,DC65,DC26->DC65,2023-01-25,0,0
DC26,DC70,DC26->DC70,2023-01-25,0,0
DC26,DC8,DC26->DC8,2023-01-25,6346,5921
DC26,DC81,DC26->DC81,2023-01-25,0,0
DC26,DC9,DC26->DC9,2023-01-25,0,0
DC27,DC10,DC27->DC10,2023-01-25,6761,6308
DC27,DC14,DC27->DC14,2023-01-25,3648,3404
DC27,DC3,DC27->DC3,2023-01-25,0,0
DC27,DC32,DC27->DC32,2023-01-25,0,0
DC27,DC34,DC27->DC34,2023-01-25,0,0
DC27,DC35,DC27->DC35,2023-01-25,10,9
DC27,DC4,DC27->DC4,2023-01-25,35,33
DC27,DC40,DC27->DC40,2023-01-25,0,0
DC27,DC5,DC27->DC5,2023-01-25,1790,1670
DC27,DC62,DC27->DC62,2023-01-25,4553,4248
DC27,DC64,DC27->DC64,2023-01-25,0,0
DC27,DC65,DC27->DC65,2023-01-25,0,0
DC27,DC70,DC27->DC70,2023-01-25,30,28
DC27,DC8,DC27->DC8,2023-01-25,15822,14763
DC27,DC9,DC27->DC9,2023-01-25,0,0
DC28,DC10,DC28->DC10,2023-01-25,3803,3548
DC28,DC12,DC28->DC12,2023-01-25,0,0
DC28,DC14,DC28->DC14,2023-01-25,2147,2003
DC28,DC20,DC28->DC20,2023-01-25,0,0
DC28,DC23,DC28->DC23,2023-01-25,0,0
DC28,DC3,DC28->DC3,2023-01-25,0,0
DC28,DC32,DC28->DC32,2023-01-25,0,0
DC28,DC34,DC28->DC34,2023-01-25,0,0
DC28,DC35,DC28->DC35,2023-01-25,10,9
DC28,DC4,DC28->DC4,2023-01-25,11363,10602
DC28,DC40,DC28->DC40,2023-01-25,0,0
DC28,DC5,DC28->DC5,2023-01-25,1494,1394
DC28,DC62,DC28->DC62,2023-01-25,2306,2152
DC28,DC64,DC28->DC64,2023-01-25,0,0
DC28,DC65,DC28->DC65,2023-01-25,0,0
DC28,DC70,DC28->DC70,2023-01-25,9,8
DC28,DC8,DC28->DC8,2023-01-25,61,57
DC28,DC81,DC28->DC81,2023-01-25,0,0
DC28,DC9,DC28->DC9,2023-01-25,0,0
DC29,DC36,DC29->DC36,2023-01-25,0,0
DC29,DC9,DC29->DC9,2023-01-25,0,0
DC3,DC10,DC3->DC10,2023-01-25,0,0
DC3,DC12,DC3->DC12,2023-01-25,0,0
DC3,DC14,DC3->DC14,2023-01-25,0,0
DC3,DC19,DC3->DC19,2023-01-25,0,0
DC3,DC21,DC3->DC21,2023-01-25,0,0
DC3,DC22,DC3->DC22,2023-01-25,0,0
DC3,DC23,DC3->DC23,2023-01-25,0,0
DC3,DC28,DC3->DC28,2023-01-25,0,0
DC3,DC30,DC3->DC30,2023-01-25,0,0
DC3,DC35,DC3->DC35,2023-01-25,0,0
DC3,DC36,DC3->DC36,2023-01-25,0,0
DC3,DC38,DC3->DC38,2023-01-25,0,0
DC3,DC4,DC3->DC4,2023-01-25,0,0
DC3,DC40,DC3->DC40,2023-01-25,0,0
DC3,DC5,DC3->DC5,2023-01-25,0,0
DC3,DC8,DC3->DC8,2023-01-25,0,0
DC3,DC9,DC3->DC9,2023-01-25,0,0
DC30,DC10,DC30->DC10,2023-01-25,2277,2125
DC30,DC12,DC30->DC12,2023-01-25,0,0
DC30,DC14,DC30->DC14,2023-01-25,1900,1773
DC30,DC23,DC30->DC23,2023-01-25,0,0
DC30,DC3,DC30->DC3,2023-01-25,0,0
DC30,DC32,DC30->DC32,2023-01-25,0,0
DC30,DC34,DC30->DC34,2023-01-25,0,0
DC30,DC35,DC30->DC35,2023-01-25,28,26
DC30,DC4,DC30->DC4,2023-01-25,6681,6234
DC30,DC40,DC30->DC40,2023-01-25,0,0
DC30,DC5,DC30->DC5,2023-01-25,966,901
DC30,DC62,DC30->DC62,2023-01-25,2302,2148
DC30,DC64,DC30->DC64,2023-01-25,0,0
DC30,DC65,DC30->DC65,2023-01-25,0,0
DC30,DC67,DC30->DC67,2023-01-25,0,0
DC30,DC70,DC30->DC70,2023-01-25,107,100
DC30,DC8,DC30->DC8,2023-01-25,24,22
DC30,DC81,DC30->DC81,2023-01-25,0,0
DC30,DC9,DC30->DC9,2023-01-25,0,0
DC31,DC10,DC31->DC10,2023-01-25,242,226
DC31,DC12,DC31->DC12,2023-01-25,0,0
DC31,DC14,DC31->DC14,2023-01-25,103,96
DC31,DC3,DC31->DC3,2023-01-25,0,0
DC31,DC32,DC31->DC32,2023-01-25,0,0
DC31,DC34,DC31->DC34,2023-01-25,0,0
DC31,DC35,DC31->DC35,2023-01-25,0,0
DC31,DC37,DC31->DC37,2023-01-25,0,0
DC31,DC4,DC31->DC4,2023-01-25,1031,962
DC31,DC40,DC31->DC40,2023-01-25,0,0
DC31,DC5,DC31->DC5,2023-01-25,49,46
DC31,DC62,DC31->DC62,2023-01-25,361,337
DC31,DC64,DC31->DC64,2023-01-25,0,0
DC31,DC65,DC31->DC65,2023-01-25,0,0
DC31,DC70,DC31->DC70,2023-01-25,0,0
DC31,DC76,DC31->DC76,2023-01-25,0,0
DC31,DC8,DC31->DC8,2023-01-25,9,8
DC31,DC9,DC31->DC9,2023-01-25,0,0
DC32,DC10,DC32->DC10,2023-01-25,0,0
DC32,DC12,DC32->DC12,2023-01-25,0,0
DC32,DC14,DC32->DC14,2023-01-25,0,0
DC32,DC35,DC32->DC35,2023-01-25,0,0
DC32,DC40,DC32->DC40,2023-01-25,0,0
DC32,DC70,DC32->DC70,2023-01-25,0,0
DC33,DC10,DC33->DC10,2023-01-25,0,0
DC33,DC14,DC33->DC14,2023-01-25,0,0
DC33,DC3,DC33->DC3,2023-01-25,0,0
DC33,DC4,DC33->DC4,2023-01-25,0,0
DC33,DC5,DC33->DC5,2023-01-25,0,0
DC33,DC62,DC33->DC62,2023-01-25,0,0
DC33,DC65,DC33->DC65,2023-01-25,0,0
DC33,DC8,DC33->DC8,2023-01-25,0,0
DC33,DC9,DC33->DC9,2023-01-25,0,0
DC34,DC10,DC34->DC10,2023-01-25,26,24
DC34,DC12,DC34->DC12,2023-01-25,0,0
DC34,DC14,DC34->DC14,2023-01-25,60,56
DC34,DC3,DC34->DC3,2023-01-25,0,0
DC34,DC30,DC34->DC30,2023-01-25,0,0
DC34,DC32,DC34->DC32,2023-01-25,0,0
DC34,DC35,DC34->DC35,2023-01-25,132,123
DC34,DC4,DC34->DC4,2023-01-25,2,2
DC34,DC40,DC34->DC40,2023-01-25,0,0
DC34,DC5,DC34->DC5,2023-01-25,8,7
DC34,DC62,DC34->DC62,2023-01-25,51,48
DC34,DC64,DC34->DC64,2023-01-25,0,0
DC34,DC67,DC34->DC67,2023-01-25,0,0
DC34,DC70,DC34->DC70,2023-01-25,395,369
DC34,DC8,DC34->DC8,2023-01-25,111,104
DC34,DC9,DC34->DC9,2023-01-25,0,0
DC35,DC10,DC35->DC10,2023-01-25,0,0
DC35,DC12,DC35->DC12,2023-01-25,0,0
DC35,DC14,DC35->DC14,2023-01-25,0,0
DC35,DC17,DC35->DC17,2023-01-25,0,0
DC35,DC23,DC35->DC23,2023-01-25,0,0
DC35,DC3,DC35->DC3,2023-01-25,0,0
DC35,DC30,DC35->DC30,2023-01-25,0,0
DC35,DC32,DC35->DC32,2023-01-25,0,0
DC35,DC34,DC35->DC34,2023-01-25,0,0
DC35,DC36,DC35->DC36,2023-01-25,0,0
DC35,DC4,DC35->DC4,2023-01-25,0,0
DC35,DC40,DC35->DC40,2023-01-25,0,0
DC35,DC5,DC35->DC5,2023-01-25,0,0
DC35,DC62,DC35->DC62,2023-01-25,0,0
DC35,DC67,DC35->DC67,2023-01-25,0,0
DC35,DC70,DC35->DC70,2023-01-25,9,8
DC35,DC8,DC35->DC8,2023-01-25,0,0
DC35,DC9,DC35->DC9,2023-01-25,0,0
DC36,DC10,DC36->DC10,2023-01-25,16982,15845
DC36,DC12,DC36->DC12,2023-01-25,0,0
DC36,DC14,DC36->DC14,2023-01-25,9093,8484
DC36,DC20,DC36->DC20,2023-01-25,0,0
DC36,DC23,DC36->DC23,2023-01-25,0,0
DC36,DC29,DC36->DC29,2023-01-25,0,0
DC36,DC3,DC36->DC3,2023-01-25,2,2
DC36,DC32,DC36->DC32,2023-01-25,0,0
DC36,DC33,DC36->DC33,2023-01-25,0,0
DC36,DC34,DC36->DC34,2023-01-25,0,0
DC36,DC35,DC36->DC35,2023-01-25,144,134
DC36,DC4,DC36->DC4,2023-01-25,35391,33021
DC36,DC40,DC36->DC40,2023-01-25,0,0
DC36,DC5,DC36->DC5,2023-01-25,4585,4278
DC36,DC62,DC36->DC62,2023-01-25,13998,13061
DC36,DC64,DC36->DC64,2023-01-25,0,0
DC36,DC65,DC36->DC65,2023-01-25,0,0
DC36,DC70,DC36->DC70,2023-01-25,244,228
DC36,DC8,DC36->DC8,2023-01-25,105,98
DC36,DC81,DC36->DC81,2023-01-25,0,0
DC36,DC9,DC36->DC9,2023-01-25,0,0
DC37,DC10,DC37->DC10,2023-01-25,0,0
DC37,DC14,DC37->DC14,2023-01-25,0,0
DC37,DC3,DC37->DC3,2023-01-25,0,0
DC37,DC4,DC37->DC4,2023-01-25,0,0
DC37,DC5,DC37->DC5,2023-01-25,0,0
DC37,DC54,DC37->DC54,2023-01-25,0,0
DC37,DC62,DC37->DC62,2023-01-25,0,0
DC37,DC8,DC37->DC8,2023-01-25,0,0
DC37,DC9,DC37->DC9,2023-01-25,0,0
DC38,DC10,DC38->DC10,2023-01-25,5702,5320
DC38,DC12,DC38->DC12,2023-01-25,0,0
DC38,DC14,DC38->DC14,2023-01-25,3933,3670
DC38,DC22,DC38->DC22,2023-01-25,0,0
DC38,DC3,DC38->DC3,2023-01-25,0,0
DC38,DC32,DC38->DC32,2023-01-25,0,0
DC38,DC34,DC38->DC34,2023-01-25,0,0
DC38,DC35,DC38->DC35,2023-01-25,819,764
DC38,DC4,DC38->DC4,2023-01-25,7688,7173
DC38,DC40,DC38->DC40,2023-01-25,0,0
DC38,DC5,DC38->DC5,2023-01-25,1974,1842
DC38,DC62,DC38->DC62,2023-01-25,5542,5171
DC38,DC64,DC38->DC64,2023-01-25,0,0
DC38,DC65,DC38->DC65,2023-01-25,0,0
DC38,DC70,DC38->DC70,2023-01-25,2029,1893
DC38,DC8,DC38->DC8,2023-01-25,50,47
DC38,DC81,DC38->DC81,2023-01-25,0,0
DC38,DC9,DC38->DC9,2023-01-25,0,0
DC39,DC10,DC39->DC10,2023-01-25,0,0
DC39,DC14,DC39->DC14,2023-01-25,0,0
DC39,DC4,DC39->DC4,2023-01-25,0,0
DC39,DC5,DC39->DC5,2023-01-25,0,0
DC39,DC8,DC39->DC8,2023-01-25,0,0
DC39,DC9,DC39->DC9,2023-01-25,0,0
DC4,DC10,DC4->DC10,2023-01-25,51,48
DC4,DC14,DC4->DC14,2023-01-25,57,53
DC4,DC17,DC4->DC17,2023-01-25,0,0
DC4,DC19,DC4->DC19,2023-01-25,0,0
DC4,DC20,DC4->DC20,2023-01-25,0,0
DC4,DC21,DC4->DC21,2023-01-25,0,0
DC4,DC22,DC4->DC22,2023-01-25,0,0
DC4,DC23,DC4->DC23,2023-01-25,0,0
DC4,DC3,DC4->DC3,2023-01-25,0,0
DC4,DC30,DC4->DC30,2023-01-25,0,0
DC4,DC34,DC4->DC34,2023-01-25,0,0
DC4,DC35,DC4->DC35,2023-01-25,0,0
DC4,DC36,DC4->DC36,2023-01-25,0,0
DC4,DC38,DC4->DC38,2023-01-25,0,0
DC4,DC40,DC4->DC40,2023-01-25,0,0
DC4,DC5,DC4->DC5,2023-01-25,8,7
DC4,DC62,DC4->DC62,2023-01-25,19,18
DC4,DC64,DC4->DC64,2023-01-25,0,0
DC4,DC65,DC4->DC65,2023-01-25,0,0
DC4,DC70,DC4->DC70,2023-01-25,0,0
DC4,DC8,DC4->DC8,2023-01-25,64,60
DC4,DC9,DC4->DC9,2023-01-25,0,0
DC40,DC10,DC40->DC10,2023-01-25,8,7
DC40,DC12,DC40->DC12,2023-01-25,0,0
DC40,DC14,DC40->DC14,2023-01-25,6,6
DC40,DC21,DC40->DC21,2023-01-25,0,0
DC40,DC22,DC40->DC22,2023-01-25,0,0
DC40,DC3,DC40->DC3,2023-01-25,0,0
DC40,DC30,DC40->DC30,2023-01-25,0,0
DC40,DC32,DC40->DC32,2023-01-25,0,0
DC40,DC34,DC40->DC34,2023-01-25,0,0
DC40,DC35,DC40->DC35,2023-01-25,1026,957
DC40,DC4,DC40->DC4,2023-01-25,16,15
DC40,DC5,DC40->DC5,2023-01-25,9,8
DC40,DC62,DC40->DC62,2023-01-25,8,7
DC40,DC67,DC40->DC67,2023-01-25,0,0
DC40,DC70,DC40->DC70,2023-01-25,1408,1314
DC40,DC8,DC40->DC8,2023-01-25,0,0
DC40,DC9,DC40->DC9,2023-01-25,0,0
DC41,DC10,DC41->DC10,2023-01-25,0,0
DC41,DC12,DC41->DC12,2023-01-25,0,0
DC41,DC14,DC41->DC14,2023-01-25,0,0
DC41,DC29,DC41->DC29,2023-01-25,0,0
DC41,DC3,DC41->DC3,2023-01-25,0,0
DC41,DC35,DC41->DC35,2023-01-25,0,0
DC41,DC40,DC41->DC40,2023-01-25,0,0
DC41,DC5,DC41->DC5,2023-01-25,0,0
DC41,DC81,DC41->DC81,2023-01-25,0,0
DC41,DC9,DC41->DC9,2023-01-25,0,0
DC42,DC10,DC42->DC10,2023-01-25,995,928
DC42,DC12,DC42->DC12,2023-01-25,0,0
DC42,DC14,DC42->DC14,2023-01-25,810,756
DC42,DC29,DC42->DC29,2023-01-25,0,0
DC42,DC3,DC42->DC3,2023-01-25,0,0
DC42,DC32,DC42->DC32,2023-01-25,0,0
DC42,DC34,DC42->DC34,2023-01-25,0,0
DC42,DC35,DC42->DC35,2023-01-25,17,16
DC42,DC4,DC42->DC4,2023-01-25,6,6
DC42,DC40,DC42->DC40,2023-01-25,0,0
DC42,DC5,DC42->DC5,2023-01-25,263,245
DC42,DC62,DC42->DC62,2023-01-25,944,881
DC42,DC65,DC42->DC65,2023-01-25,0,0
DC42,DC70,DC42->DC70,2023-01-25,15,14
DC42,DC8,DC42->DC8,2023-01-25,2987,2787
DC42,DC81,DC42->DC81,2023-01-25,0,0
DC42,DC9,DC42->DC9,2023-01-25,0,0
DC43,DC10,DC43->DC10,2023-01-25,1644,1534
DC43,DC12,DC43->DC12,2023-01-25,0,0
DC43,DC14,DC43->DC14,2023-01-25,1584,1478
DC43,DC29,DC43->DC29,2023-01-25,0,0
DC43,DC3,DC43->DC3,2023-01-25,0,0
DC43,DC34,DC43->DC34,2023-01-25,0,0
DC43,DC35,DC43->DC35,2023-01-25,15,14
DC43,DC4,DC43->DC4,2023-01-25,8,7
DC43,DC40,DC43->DC40,2023-01-25,0,0
DC43,DC45,DC43->DC45,2023-01-25,0,0
DC43,DC5,DC43->DC5,2023-01-25,745,695
DC43,DC62,DC43->DC62,2023-01-25,1579,1473
DC43,DC64,DC43->DC64,2023-01-25,0,0
DC43,DC65,DC43->DC65,2023-01-25,0,0
DC43,DC70,DC43->DC70,2023-01-25,4,4
DC43,DC8,DC43->DC8,2023-01-25,4112,3837
DC43,DC9,DC43->DC9,2023-01-25,0,0
DC44,DC10,DC44->DC10,2023-01-25,4791,4470
DC44,DC12,DC44->DC12,2023-01-25,0,0
DC44,DC14,DC44->DC14,2023-01-25,2260,2109
DC44,DC29,DC44->DC29,2023-01-25,0,0
DC44,DC3,DC44->DC3,2023-01-25,0,0
DC44,DC32,DC44->DC32,2023-01-25,0,0
DC44,DC34,DC44->DC34,2023-01-25,0,0
DC44,DC35,DC44->DC35,2023-01-25,257,240
DC44,DC4,DC44->DC4,2023-01-25,11,10
DC44,DC40,DC44->DC40,2023-01-25,0,0
DC44,DC5,DC44->DC5,2023-01-25,2122,1980
DC44,DC62,DC44->DC62,2023-01-25,4599,4291
DC44,DC64,DC44->DC64,2023-01-25,0,0
DC44,DC65,DC44->DC65,2023-01-25,0,0
DC44,DC70,DC44->DC70,2023-01-25,1590,1484
DC44,DC8,DC44->DC8,2023-01-25,16735,15614
DC44,DC81,DC44->DC81,2023-01-25,0,0
DC44,DC9,DC44->DC9,2023-01-25,0,0
DC45,DC10,DC45->DC10,2023-01-25,0,0
DC45,DC12,DC45->DC12,2023-01-25,0,0
DC45,DC14,DC45->DC14,2023-01-25,0,0
DC45,DC29,DC45->DC29,2023-01-25,0,0
DC45,DC3,DC45->DC3,2023-01-25,0,0
DC45,DC35,DC45->DC35,2023-01-25,0,0
DC45,DC4,DC45->DC4,2023-01-25,0,0
DC45,DC5,DC45->DC5,2023-01-25,0,0
DC45,DC8,DC45->DC8,2023-01-25,0,0
DC45,DC81,DC45->DC81,2023-01-25,0,0
DC45,DC9,DC45->DC9,2023-01-25,0,0
DC46,DC10,DC46->DC10,2023-01-25,1432,1336
DC46,DC12,DC46->DC12,2023-01-25,0,0
DC46,DC13,DC46->DC13,2023-01-25,0,0
DC46,DC14,DC46->DC14,2023-01-25,1020,952
DC46,DC29,DC46->DC29,2023-01-25,0,0
DC46,DC3,DC46->DC3,2023-01-25,0,0
DC46,DC32,DC46->DC32,2023-01-25,0,0
DC46,DC34,DC46->DC34,2023-01-25,0,0
DC46,DC35,DC46->DC35,2023-01-25,277,258
DC46,DC4,DC46->DC4,2023-01-25,3,3
DC46,DC40,DC46->DC40,2023-01-25,0,0
DC46,DC5,DC46->DC5,2023-01-25,913,852
DC46,DC52,DC46->DC52,2023-01-25,0,0
DC46,DC62,DC46->DC62,2023-01-25,1153,1076
DC46,DC64,DC46->DC64,2023-01-25,0,0
DC46,DC65,DC46->DC65,2023-01-25,0,0
DC46,DC70,DC46->DC70,2023-01-25,1025,956
DC46,DC8,DC46->DC8,2023-01-25,7252,6766
DC46,DC81,DC46->DC81,2023-01-25,0,0
DC46,DC9,DC46->DC9,2023-01-25,0,0
DC47,DC10,DC47->DC10,2023-01-25,2178,2032
DC47,DC12,DC47->DC12,2023-01-25,0,0
DC47,DC14,DC47->DC14,2023-01-25,1860,1735
DC47,DC29,DC47->DC29,2023-01-25,0,0
DC47,DC3,DC47->DC3,2023-01-25,0,0
DC47,DC34,DC47->DC34,2023-01-25,0,0
DC47,DC35,DC47->DC35,2023-01-25,10,9
DC47,DC4,DC47->DC4,2023-01-25,8,7
DC47,DC40,DC47->DC40,2023-01-25,0,0
DC47,DC5,DC47->DC5,2023-01-25,1048,978
DC47,DC62,DC47->DC62,2023-01-25,2157,2013
DC47,DC64,DC47->DC64,2023-01-25,0,0
DC47,DC65,DC47->DC65,2023-01-25,0,0
DC47,DC70,DC47->DC70,2023-01-25,8,7
DC47,DC8,DC47->DC8,2023-01-25,6995,6527
DC47,DC81,DC47->DC81,2023-01-25,0,0
DC47,DC9,DC47->DC9,2023-01-25,0,0
DC48,DC10,DC48->DC10,2023-01-25,2260,2109
DC48,DC12,DC48->DC12,2023-01-25,0,0
DC48,DC14,DC48->DC14,2023-01-25,1612,1504
DC48,DC29,DC48->DC29,2023-01-25,0,0
DC48,DC3,DC48->DC3,2023-01-25,0,0
DC48,DC32,DC48->DC32,2023-01-25,0,0
DC48,DC34,DC48->DC34,2023-01-25,0,0
DC48,DC35,DC48->DC35,2023-01-25,8,7
DC48,DC4,DC48->DC4,2023-01-25,5,5
DC48,DC40,DC48->DC40,2023-01-25,0,0
DC48,DC5,DC48->DC5,2023-01-25,934,871
DC48,DC50,DC48->DC50,2023-01-25,0,0
DC48,DC62,DC48->DC62,2023-01-25,1825,1703
DC48,DC64,DC48->DC64,2023-01-25,0,0
DC48,DC65,DC48->DC65,2023-01-25,0,0
DC48,DC70,DC48->DC70,2023-01-25,78,73
