场地1,场地2,edge,日期,预测货量,线路能力,分流增加货量,调整后货量,线路负荷率
DC24,DC3,DC24->DC3,2023-01-28,0,3,0.0,0.0,0.0
DC24,DC4,DC24->DC4,2023-01-28,0,6,0.0,0.0,0.0
DC24,DC62,DC24->DC62,2023-01-28,0,6,0.0,0.0,0.0
DC24,DC8,DC24->DC8,2023-01-28,0,6,0.0,0.0,0.0
DC24,DC9,DC24->DC9,2023-01-28,0,36,0.0,0.0,0.0
DC25,DC10,DC25->DC10,2023-01-28,9356,64006,0.0,9356.0,0.14617379620660564
DC25,DC12,DC25->DC12,2023-01-28,0,1048,0.0,0.0,0.0
DC25,DC14,DC25->DC14,2023-01-28,4878,30950,0.0,4878.0,0.15760904684975768
DC25,DC3,DC25->DC3,2023-01-28,10,32591,0.0,10.0,0.0003068331748028597
DC25,DC32,DC25->DC32,2023-01-28,0,25,0.0,0.0,0.0
DC25,DC33,DC25->DC33,2023-01-28,0,2,0.0,0.0,0.0
DC25,DC34,DC25->DC34,2023-01-28,0,4,0.0,0.0,0.0
DC25,DC35,DC25->DC35,2023-01-28,96,4679,0.0,96.0,0.02051720453088267
DC25,DC4,DC25->DC4,2023-01-28,47,50932,0.0,47.0,0.0009227990261525171
DC25,DC40,DC25->DC40,2023-01-28,0,2274,0.0,0.0,0.0
DC25,DC62,DC25->DC62,2023-01-28,8668,30541,0.0,8668.0,0.2838151992403654
DC25,DC64,DC25->DC64,2023-01-28,0,53912,0.0,0.0,0.0
DC25,DC65,DC25->DC65,2023-01-28,0,27209,3781.0,3781.0,0.13896137307508544
DC25,DC70,DC25->DC70,2023-01-28,74,3338,0.0,74.0,0.022168963451168363
DC25,DC76,DC25->DC76,2023-01-28,0,5,0.0,0.0,0.0
DC25,DC8,DC25->DC8,2023-01-28,20016,93188,0.0,20016.0,0.21479160406919345
DC25,DC81,DC25->DC81,2023-01-28,0,219,0.0,0.0,0.0
DC25,DC9,DC25->DC9,2023-01-28,0,126037,0.0,0.0,0.0
DC26,DC10,DC26->DC10,2023-01-28,2806,8082,0.0,2806.0,0.3471912892848305
DC26,DC12,DC26->DC12,2023-01-28,0,177,0.0,0.0,0.0
DC26,DC14,DC26->DC14,2023-01-28,1539,7471,0.0,1539.0,0.2059965198768572
DC26,DC3,DC26->DC3,2023-01-28,0,8033,0.0,0.0,0.0
DC26,DC32,DC26->DC32,2023-01-28,0,113,0.0,0.0,0.0
DC26,DC34,DC26->DC34,2023-01-28,0,2,0.0,0.0,0.0
DC26,DC35,DC26->DC35,2023-01-28,0,8989,0.0,0.0,0.0
DC26,DC4,DC26->DC4,2023-01-28,5,26989,0.0,5.0,0.00018526066175108378
DC26,DC40,DC26->DC40,2023-01-28,0,600,0.0,0.0,0.0
DC26,DC62,DC26->DC62,2023-01-28,1705,27667,0.0,1705.0,0.06162576354501753
DC26,DC64,DC26->DC64,2023-01-28,0,11493,0.0,0.0,0.0
DC26,DC65,DC26->DC65,2023-01-28,0,11121,0.0,0.0,0.0
DC26,DC70,DC26->DC70,2023-01-28,0,1976,0.0,0.0,0.0
DC26,DC8,DC26->DC8,2023-01-28,5864,31380,891.0,6755.0,0.2152644996813257
DC26,DC81,DC26->DC81,2023-01-28,0,25,0.0,0.0,0.0
DC26,DC9,DC26->DC9,2023-01-28,0,27912,0.0,0.0,0.0
DC27,DC10,DC27->DC10,2023-01-28,7230,16133,0.0,7230.0,0.4481497551602306
DC27,DC14,DC27->DC14,2023-01-28,3513,15669,0.0,3513.0,0.22420065096687727
DC27,DC3,DC27->DC3,2023-01-28,0,36,0.0,0.0,0.0
DC27,DC32,DC27->DC32,2023-01-28,0,323,0.0,0.0,0.0
DC27,DC34,DC27->DC34,2023-01-28,0,3,0.0,0.0,0.0
DC27,DC35,DC27->DC35,2023-01-28,12,1317,0.0,12.0,0.009111617312072893
DC27,DC4,DC27->DC4,2023-01-28,43,237,0.0,43.0,0.18143459915611815
DC27,DC40,DC27->DC40,2023-01-28,0,657,0.0,0.0,0.0
DC27,DC62,DC27->DC62,2023-01-28,4183,22037,0.0,4183.0,0.18981712574306847
DC27,DC64,DC27->DC64,2023-01-28,0,10905,0.0,0.0,0.0
DC27,DC65,DC27->DC65,2023-01-28,0,16032,1532.0,1532.0,0.09555888223552894
DC27,DC70,DC27->DC70,2023-01-28,59,2043,0.0,59.0,0.02887909936368086
DC27,DC8,DC27->DC8,2023-01-28,15633,57062,0.0,15633.0,0.2739651607023939
DC27,DC9,DC27->DC9,2023-01-28,0,3,0.0,0.0,0.0
DC28,DC10,DC28->DC10,2023-01-28,3809,60448,0.0,3809.0,0.06301283748014823
DC28,DC12,DC28->DC12,2023-01-28,0,1018,0.0,0.0,0.0
DC28,DC14,DC28->DC14,2023-01-28,1803,15076,0.0,1803.0,0.11959405677898646
DC28,DC20,DC28->DC20,2023-01-28,0,2,0.0,0.0,0.0
DC28,DC23,DC28->DC23,2023-01-28,0,5,0.0,0.0,0.0
DC28,DC3,DC28->DC3,2023-01-28,0,7645,0.0,0.0,0.0
DC28,DC32,DC28->DC32,2023-01-28,0,119,0.0,0.0,0.0
DC28,DC34,DC28->DC34,2023-01-28,0,4,0.0,0.0,0.0
DC28,DC35,DC28->DC35,2023-01-28,10,1836,0.0,10.0,0.0054466230936819175
DC28,DC4,DC28->DC4,2023-01-28,10842,59369,0.0,10842.0,0.18262055955128098
DC28,DC40,DC28->DC40,2023-01-28,0,1251,0.0,0.0,0.0
DC28,DC62,DC28->DC62,2023-01-28,2134,16141,0.0,2134.0,0.13220990025401153
DC28,DC64,DC28->DC64,2023-01-28,0,7946,1512.0,1512.0,0.19028441983387867
DC28,DC65,DC28->DC65,2023-01-28,0,5355,0.0,0.0,0.0
DC28,DC70,DC28->DC70,2023-01-28,9,3735,0.0,9.0,0.0024096385542168677
DC28,DC8,DC28->DC8,2023-01-28,57,24604,0.0,57.0,0.002316696472118355
DC28,DC81,DC28->DC81,2023-01-28,0,89,0.0,0.0,0.0
DC28,DC9,DC28->DC9,2023-01-28,0,223,0.0,0.0,0.0
DC29,DC36,DC29->DC36,2023-01-28,0,1,0.0,0.0,0.0
DC29,DC9,DC29->DC9,2023-01-28,0,1,0.0,0.0,0.0
DC3,DC10,DC3->DC10,2023-01-28,0,2011,0.0,0.0,0.0
DC3,DC12,DC3->DC12,2023-01-28,0,469,0.0,0.0,0.0
DC3,DC14,DC3->DC14,2023-01-28,0,242,0.0,0.0,0.0
DC3,DC19,DC3->DC19,2023-01-28,0,2,0.0,0.0,0.0
DC3,DC21,DC3->DC21,2023-01-28,0,21,0.0,0.0,0.0
DC3,DC22,DC3->DC22,2023-01-28,0,32,0.0,0.0,0.0
DC3,DC23,DC3->DC23,2023-01-28,0,24,0.0,0.0,0.0
DC3,DC28,DC3->DC28,2023-01-28,0,2,0.0,0.0,0.0
DC3,DC30,DC3->DC30,2023-01-28,0,1,0.0,0.0,0.0
DC3,DC35,DC3->DC35,2023-01-28,0,14,0.0,0.0,0.0
DC3,DC36,DC3->DC36,2023-01-28,0,20,0.0,0.0,0.0
DC3,DC38,DC3->DC38,2023-01-28,0,11,0.0,0.0,0.0
DC3,DC4,DC3->DC4,2023-01-28,0,24,0.0,0.0,0.0
DC3,DC40,DC3->DC40,2023-01-28,0,112,0.0,0.0,0.0
DC3,DC8,DC3->DC8,2023-01-28,0,3,0.0,0.0,0.0
DC3,DC9,DC3->DC9,2023-01-28,0,46,0.0,0.0,0.0
DC30,DC10,DC30->DC10,2023-01-28,3337,24659,961.0,4298.0,0.1742974167646701
DC30,DC12,DC30->DC12,2023-01-28,0,1036,0.0,0.0,0.0
DC30,DC14,DC30->DC14,2023-01-28,1925,7599,0.0,1925.0,0.25332280563232007
DC30,DC23,DC30->DC23,2023-01-28,0,6,0.0,0.0,0.0
DC30,DC3,DC30->DC3,2023-01-28,0,4008,0.0,0.0,0.0
DC30,DC32,DC30->DC32,2023-01-28,0,127,0.0,0.0,0.0
DC30,DC34,DC30->DC34,2023-01-28,0,4,0.0,0.0,0.0
DC30,DC35,DC30->DC35,2023-01-28,61,30682,0.0,61.0,0.0019881363665993092
DC30,DC4,DC30->DC4,2023-01-28,7347,29680,0.0,7347.0,0.24754043126684636
DC30,DC40,DC30->DC40,2023-01-28,0,781,0.0,0.0,0.0
DC30,DC62,DC30->DC62,2023-01-28,3121,9368,0.0,3121.0,0.33315542271562765
DC30,DC64,DC30->DC64,2023-01-28,0,12926,0.0,0.0,0.0
DC30,DC65,DC30->DC65,2023-01-28,0,6456,0.0,0.0,0.0
DC30,DC67,DC30->DC67,2023-01-28,0,1,0.0,0.0,0.0
DC30,DC70,DC30->DC70,2023-01-28,132,15005,0.0,132.0,0.008797067644118627
DC30,DC8,DC30->DC8,2023-01-28,25,9740,0.0,25.0,0.002566735112936345
DC30,DC81,DC30->DC81,2023-01-28,0,359,0.0,0.0,0.0
DC30,DC9,DC30->DC9,2023-01-28,0,514,0.0,0.0,0.0
DC31,DC10,DC31->DC10,2023-01-28,178,4062,0.0,178.0,0.04382077794190054
DC31,DC12,DC31->DC12,2023-01-28,0,1123,0.0,0.0,0.0
DC31,DC14,DC31->DC14,2023-01-28,89,1943,0.0,89.0,0.04580545548121462
DC31,DC3,DC31->DC3,2023-01-28,0,226,0.0,0.0,0.0
DC31,DC32,DC31->DC32,2023-01-28,0,772,0.0,0.0,0.0
DC31,DC34,DC31->DC34,2023-01-28,0,2,0.0,0.0,0.0
DC31,DC35,DC31->DC35,2023-01-28,0,1919,0.0,0.0,0.0
DC31,DC37,DC31->DC37,2023-01-28,0,104,0.0,0.0,0.0
DC31,DC4,DC31->DC4,2023-01-28,1301,12492,0.0,1301.0,0.10414665385846943
DC31,DC40,DC31->DC40,2023-01-28,0,1485,0.0,0.0,0.0
DC31,DC62,DC31->DC62,2023-01-28,331,3415,0.0,331.0,0.09692532942898975
DC31,DC64,DC31->DC64,2023-01-28,0,5932,0.0,0.0,0.0
DC31,DC65,DC31->DC65,2023-01-28,0,1525,0.0,0.0,0.0
DC31,DC70,DC31->DC70,2023-01-28,0,5105,43.0,43.0,0.008423114593535749
DC31,DC76,DC31->DC76,2023-01-28,0,4,0.0,0.0,0.0
DC31,DC8,DC31->DC8,2023-01-28,9,16148,0.0,9.0,0.000557344562794154
DC31,DC9,DC31->DC9,2023-01-28,0,781,0.0,0.0,0.0
DC32,DC10,DC32->DC10,2023-01-28,0,5,0.0,0.0,0.0
DC32,DC12,DC32->DC12,2023-01-28,0,11,0.0,0.0,0.0
DC32,DC14,DC32->DC14,2023-01-28,0,13,0.0,0.0,0.0
DC32,DC35,DC32->DC35,2023-01-28,0,23,0.0,0.0,0.0
DC32,DC40,DC32->DC40,2023-01-28,0,1323,0.0,0.0,0.0
DC32,DC70,DC32->DC70,2023-01-28,0,51,0.0,0.0,0.0
DC33,DC10,DC33->DC10,2023-01-28,0,513,0.0,0.0,0.0
DC33,DC14,DC33->DC14,2023-01-28,0,479,0.0,0.0,0.0
DC33,DC3,DC33->DC3,2023-01-28,0,42,0.0,0.0,0.0
DC33,DC4,DC33->DC4,2023-01-28,0,1631,0.0,0.0,0.0
DC33,DC62,DC33->DC62,2023-01-28,0,424,0.0,0.0,0.0
DC33,DC65,DC33->DC65,2023-01-28,0,1,0.0,0.0,0.0
DC33,DC8,DC33->DC8,2023-01-28,0,476,0.0,0.0,0.0
DC33,DC9,DC33->DC9,2023-01-28,0,244,0.0,0.0,0.0
DC34,DC10,DC34->DC10,2023-01-28,25,504,0.0,25.0,0.0496031746031746
DC34,DC12,DC34->DC12,2023-01-28,0,3608,0.0,0.0,0.0
DC34,DC14,DC34->DC14,2023-01-28,55,869,8.0,63.0,0.07249712313003452
DC34,DC3,DC34->DC3,2023-01-28,0,85,0.0,0.0,0.0
DC34,DC30,DC34->DC30,2023-01-28,0,1,0.0,0.0,0.0
DC34,DC32,DC34->DC32,2023-01-28,0,410,0.0,0.0,0.0
DC34,DC35,DC34->DC35,2023-01-28,186,1981,0.0,186.0,0.09389197375063099
DC34,DC4,DC34->DC4,2023-01-28,3,309,0.0,3.0,0.009708737864077669
DC34,DC40,DC34->DC40,2023-01-28,0,972,0.0,0.0,0.0
DC34,DC62,DC34->DC62,2023-01-28,61,507,0.0,61.0,0.1203155818540434
DC34,DC64,DC34->DC64,2023-01-28,0,2,0.0,0.0,0.0
DC34,DC67,DC34->DC67,2023-01-28,0,12,0.0,0.0,0.0
DC34,DC70,DC34->DC70,2023-01-28,397,6013,0.0,397.0,0.06602361549975054
DC34,DC8,DC34->DC8,2023-01-28,126,1935,0.0,126.0,0.06511627906976744
DC34,DC9,DC34->DC9,2023-01-28,0,438,0.0,0.0,0.0
DC35,DC10,DC35->DC10,2023-01-28,0,35,0.0,0.0,0.0
DC35,DC12,DC35->DC12,2023-01-28,0,1655,0.0,0.0,0.0
DC35,DC14,DC35->DC14,2023-01-28,0,29,0.0,0.0,0.0
DC35,DC17,DC35->DC17,2023-01-28,0,74,0.0,0.0,0.0
DC35,DC23,DC35->DC23,2023-01-28,0,109,0.0,0.0,0.0
DC35,DC3,DC35->DC3,2023-01-28,0,15,0.0,0.0,0.0
DC35,DC30,DC35->DC30,2023-01-28,0,19,0.0,0.0,0.0
DC35,DC32,DC35->DC32,2023-01-28,0,1564,0.0,0.0,0.0
DC35,DC34,DC35->DC34,2023-01-28,0,3,0.0,0.0,0.0
DC35,DC36,DC35->DC36,2023-01-28,0,1,0.0,0.0,0.0
DC35,DC4,DC35->DC4,2023-01-28,0,34,0.0,0.0,0.0
DC35,DC40,DC35->DC40,2023-01-28,0,1700,0.0,0.0,0.0
DC35,DC62,DC35->DC62,2023-01-28,0,143,0.0,0.0,0.0
DC35,DC67,DC35->DC67,2023-01-28,0,30,0.0,0.0,0.0
DC35,DC70,DC35->DC70,2023-01-28,9,3185,0.0,9.0,0.00282574568288854
DC35,DC8,DC35->DC8,2023-01-28,0,50,0.0,0.0,0.0
DC35,DC9,DC35->DC9,2023-01-28,0,52,0.0,0.0,0.0
DC36,DC10,DC36->DC10,2023-01-28,21156,251835,0.0,21156.0,0.08400738578831378
DC36,DC12,DC36->DC12,2023-01-28,0,3646,0.0,0.0,0.0
DC36,DC14,DC36->DC14,2023-01-28,9841,54215,0.0,9841.0,0.18151803006548003
DC36,DC20,DC36->DC20,2023-01-28,0,7,0.0,0.0,0.0
DC36,DC23,DC36->DC23,2023-01-28,0,2,0.0,0.0,0.0
DC36,DC29,DC36->DC29,2023-01-28,0,86,0.0,0.0,0.0
DC36,DC3,DC36->DC3,2023-01-28,3,60870,0.0,3.0,4.928536224741252e-05
DC36,DC32,DC36->DC32,2023-01-28,0,450,0.0,0.0,0.0
DC36,DC33,DC36->DC33,2023-01-28,0,12,0.0,0.0,0.0
DC36,DC34,DC36->DC34,2023-01-28,0,6,0.0,0.0,0.0
DC36,DC35,DC36->DC35,2023-01-28,308,15980,0.0,308.0,0.019274092615769713
DC36,DC4,DC36->DC4,2023-01-28,42611,243230,0.0,42611.0,0.17518809357398346
DC36,DC40,DC36->DC40,2023-01-28,0,5003,0.0,0.0,0.0
DC36,DC62,DC36->DC62,2023-01-28,14037,61633,5329.0,19366.0,0.314214787532653
DC36,DC64,DC36->DC64,2023-01-28,0,101881,0.0,0.0,0.0
DC36,DC65,DC36->DC65,2023-01-28,0,57714,0.0,0.0,0.0
DC36,DC70,DC36->DC70,2023-01-28,330,5527,0.0,330.0,0.059706893432241726
DC36,DC8,DC36->DC8,2023-01-28,110,53861,0.0,110.0,0.0020422940532110433
DC36,DC81,DC36->DC81,2023-01-28,0,431,0.0,0.0,0.0
DC36,DC9,DC36->DC9,2023-01-28,0,969,0.0,0.0,0.0
DC37,DC10,DC37->DC10,2023-01-28,0,2367,0.0,0.0,0.0
DC37,DC14,DC37->DC14,2023-01-28,0,2216,0.0,0.0,0.0
DC37,DC3,DC37->DC3,2023-01-28,0,945,0.0,0.0,0.0
DC37,DC4,DC37->DC4,2023-01-28,0,769,0.0,0.0,0.0
DC37,DC54,DC37->DC54,2023-01-28,0,28,0.0,0.0,0.0
DC37,DC62,DC37->DC62,2023-01-28,0,4,0.0,0.0,0.0
DC37,DC8,DC37->DC8,2023-01-28,0,10,0.0,0.0,0.0
DC37,DC9,DC37->DC9,2023-01-28,0,352,0.0,0.0,0.0
DC38,DC10,DC38->DC10,2023-01-28,4962,63516,0.0,4962.0,0.07812204798790856
DC38,DC12,DC38->DC12,2023-01-28,0,6643,0.0,0.0,0.0
DC38,DC14,DC38->DC14,2023-01-28,3898,31801,0.0,3898.0,0.1225747617999434
DC38,DC22,DC38->DC22,2023-01-28,0,1,0.0,0.0,0.0
DC38,DC3,DC38->DC3,2023-01-28,0,11462,0.0,0.0,0.0
DC38,DC32,DC38->DC32,2023-01-28,0,488,0.0,0.0,0.0
DC38,DC34,DC38->DC34,2023-01-28,0,3,0.0,0.0,0.0
DC38,DC35,DC38->DC35,2023-01-28,618,7910,0.0,618.0,0.07812895069532237
DC38,DC4,DC38->DC4,2023-01-28,7032,100451,0.0,7032.0,0.07000428069406975
DC38,DC40,DC38->DC40,2023-01-28,0,3901,0.0,0.0,0.0
DC38,DC62,DC38->DC62,2023-01-28,5232,31191,0.0,5232.0,0.16774069443108588
DC38,DC64,DC38->DC64,2023-01-28,0,14273,0.0,0.0,0.0
DC38,DC65,DC38->DC65,2023-01-28,0,9942,0.0,0.0,0.0
DC38,DC70,DC38->DC70,2023-01-28,1047,13545,0.0,1047.0,0.07729789590254707
DC38,DC8,DC38->DC8,2023-01-28,56,14035,1769.0,1825.0,0.1300320627003919
DC38,DC81,DC38->DC81,2023-01-28,0,609,0.0,0.0,0.0
DC38,DC9,DC38->DC9,2023-01-28,0,794,0.0,0.0,0.0
DC39,DC10,DC39->DC10,2023-01-28,0,15,0.0,0.0,0.0
DC39,DC14,DC39->DC14,2023-01-28,0,3,0.0,0.0,0.0
DC39,DC4,DC39->DC4,2023-01-28,0,4,0.0,0.0,0.0
DC39,DC8,DC39->DC8,2023-01-28,0,10,0.0,0.0,0.0
DC39,DC9,DC39->DC9,2023-01-28,0,4,0.0,0.0,0.0
DC4,DC10,DC4->DC10,2023-01-28,44,12360,0.0,44.0,0.0035598705501618125
DC4,DC14,DC4->DC14,2023-01-28,39,5983,0.0,39.0,0.006518468995487214
DC4,DC17,DC4->DC17,2023-01-28,0,14,0.0,0.0,0.0
DC4,DC19,DC4->DC19,2023-01-28,0,8,0.0,0.0,0.0
DC4,DC20,DC4->DC20,2023-01-28,0,14,0.0,0.0,0.0
DC4,DC21,DC4->DC21,2023-01-28,0,68,0.0,0.0,0.0
DC4,DC22,DC4->DC22,2023-01-28,0,9,0.0,0.0,0.0
DC4,DC23,DC4->DC23,2023-01-28,0,3519,0.0,0.0,0.0
DC4,DC3,DC4->DC3,2023-01-28,0,4087,0.0,0.0,0.0
DC4,DC30,DC4->DC30,2023-01-28,0,174,0.0,0.0,0.0
DC4,DC34,DC4->DC34,2023-01-28,0,4,0.0,0.0,0.0
DC4,DC35,DC4->DC35,2023-01-28,0,90,0.0,0.0,0.0
DC4,DC36,DC4->DC36,2023-01-28,0,12,0.0,0.0,0.0
DC4,DC38,DC4->DC38,2023-01-28,0,14,0.0,0.0,0.0
DC4,DC40,DC4->DC40,2023-01-28,0,2,0.0,0.0,0.0
DC4,DC62,DC4->DC62,2023-01-28,21,7857,0.0,21.0,0.002672775868652157
DC4,DC64,DC4->DC64,2023-01-28,0,13,0.0,0.0,0.0
DC4,DC65,DC4->DC65,2023-01-28,0,1,0.0,0.0,0.0
DC4,DC70,DC4->DC70,2023-01-28,0,40,9.0,9.0,0.225
DC4,DC8,DC4->DC8,2023-01-28,70,27330,0.0,70.0,0.002561287961946579
DC4,DC9,DC4->DC9,2023-01-28,0,9,0.0,0.0,0.0
DC40,DC10,DC40->DC10,2023-01-28,9,241,6.0,15.0,0.06224066390041494
DC40,DC12,DC40->DC12,2023-01-28,0,31454,0.0,0.0,0.0
DC40,DC14,DC40->DC14,2023-01-28,9,131,0.0,9.0,0.06870229007633588
DC40,DC21,DC40->DC21,2023-01-28,0,68,0.0,0.0,0.0
DC40,DC22,DC40->DC22,2023-01-28,0,28,0.0,0.0,0.0
DC40,DC3,DC40->DC3,2023-01-28,0,116,0.0,0.0,0.0
DC40,DC30,DC40->DC30,2023-01-28,0,7,0.0,0.0,0.0
DC40,DC32,DC40->DC32,2023-01-28,0,1854,0.0,0.0,0.0
DC40,DC34,DC40->DC34,2023-01-28,0,2,0.0,0.0,0.0
DC40,DC35,DC40->DC35,2023-01-28,1439,12275,0.0,1439.0,0.11723014256619145
DC40,DC4,DC40->DC4,2023-01-28,20,239,0.0,20.0,0.08368200836820083
DC40,DC62,DC40->DC62,2023-01-28,9,238,0.0,9.0,0.037815126050420166
DC40,DC67,DC40->DC67,2023-01-28,0,3,0.0,0.0,0.0
DC40,DC70,DC40->DC70,2023-01-28,1424,16173,0.0,1424.0,0.08804798120323996
DC40,DC8,DC40->DC8,2023-01-28,0,248,0.0,0.0,0.0
DC40,DC9,DC40->DC9,2023-01-28,0,639,0.0,0.0,0.0
DC41,DC10,DC41->DC10,2023-01-28,0,12794,0.0,0.0,0.0
DC41,DC12,DC41->DC12,2023-01-28,0,1936,0.0,0.0,0.0
DC41,DC14,DC41->DC14,2023-01-28,0,4274,0.0,0.0,0.0
DC41,DC29,DC41->DC29,2023-01-28,0,187,0.0,0.0,0.0
DC41,DC3,DC41->DC3,2023-01-28,0,3997,0.0,0.0,0.0
DC41,DC35,DC41->DC35,2023-01-28,0,2033,0.0,0.0,0.0
DC41,DC40,DC41->DC40,2023-01-28,0,264,0.0,0.0,0.0
DC41,DC81,DC41->DC81,2023-01-28,0,50,0.0,0.0,0.0
DC41,DC9,DC41->DC9,2023-01-28,0,29520,0.0,0.0,0.0
DC42,DC10,DC42->DC10,2023-01-28,881,7970,407.0,1288.0,0.1616060225846926
DC42,DC12,DC42->DC12,2023-01-28,0,3509,0.0,0.0,0.0
DC42,DC14,DC42->DC14,2023-01-28,790,6875,0.0,790.0,0.1149090909090909
DC42,DC29,DC42->DC29,2023-01-28,0,6,0.0,0.0,0.0
DC42,DC3,DC42->DC3,2023-01-28,0,2990,0.0,0.0,0.0
DC42,DC32,DC42->DC32,2023-01-28,0,120,0.0,0.0,0.0
DC42,DC34,DC42->DC34,2023-01-28,0,12,0.0,0.0,0.0
DC42,DC35,DC42->DC35,2023-01-28,18,1812,0.0,18.0,0.009933774834437087
DC42,DC4,DC42->DC4,2023-01-28,6,3542,0.0,6.0,0.0016939582156973462
DC42,DC40,DC42->DC40,2023-01-28,0,1186,0.0,0.0,0.0
DC42,DC62,DC42->DC62,2023-01-28,912,6042,0.0,912.0,0.1509433962264151
DC42,DC65,DC42->DC65,2023-01-28,0,232,0.0,0.0,0.0
DC42,DC70,DC42->DC70,2023-01-28,14,3112,0.0,14.0,0.004498714652956298
DC42,DC8,DC42->DC8,2023-01-28,2356,28457,0.0,2356.0,0.08279158027901747
DC42,DC81,DC42->DC81,2023-01-28,0,15,0.0,0.0,0.0
DC42,DC9,DC42->DC9,2023-01-28,0,15464,0.0,0.0,0.0
DC43,DC10,DC43->DC10,2023-01-28,1479,14094,759.0,2238.0,0.1587909748829289
DC43,DC12,DC43->DC12,2023-01-28,0,1601,0.0,0.0,0.0
DC43,DC14,DC43->DC14,2023-01-28,1425,15629,0.0,1425.0,0.09117665877535351
DC43,DC29,DC43->DC29,2023-01-28,0,174,0.0,0.0,0.0
DC43,DC3,DC43->DC3,2023-01-28,0,8061,0.0,0.0,0.0
DC43,DC34,DC43->DC34,2023-01-28,0,2,0.0,0.0,0.0
DC43,DC35,DC43->DC35,2023-01-28,15,5598,0.0,15.0,0.0026795284030010718
DC43,DC4,DC43->DC4,2023-01-28,8,3915,0.0,8.0,0.0020434227330779057
DC43,DC40,DC43->DC40,2023-01-28,0,195,0.0,0.0,0.0
DC43,DC45,DC43->DC45,2023-01-28,0,4,0.0,0.0,0.0
DC43,DC62,DC43->DC62,2023-01-28,1394,15976,0.0,1394.0,0.08725588382573861
DC43,DC64,DC43->DC64,2023-01-28,0,461,0.0,0.0,0.0
DC43,DC65,DC43->DC65,2023-01-28,0,824,0.0,0.0,0.0
DC43,DC70,DC43->DC70,2023-01-28,6,981,0.0,6.0,0.0061162079510703364
DC43,DC8,DC43->DC8,2023-01-28,4088,44075,0.0,4088.0,0.09275099262620533
DC43,DC9,DC43->DC9,2023-01-28,0,27588,0.0,0.0,0.0
DC44,DC10,DC44->DC10,2023-01-28,5408,30393,0.0,5408.0,0.17793570888033428
DC44,DC12,DC44->DC12,2023-01-28,0,4076,0.0,0.0,0.0
DC44,DC14,DC44->DC14,2023-01-28,2172,31896,2055.0,4227.0,0.1325244544770504
DC44,DC29,DC44->DC29,2023-01-28,0,42,0.0,0.0,0.0
DC44,DC3,DC44->DC3,2023-01-28,0,31563,0.0,0.0,0.0
DC44,DC32,DC44->DC32,2023-01-28,0,42,0.0,0.0,0.0
DC44,DC34,DC44->DC34,2023-01-28,0,13,0.0,0.0,0.0
DC44,DC35,DC44->DC35,2023-01-28,144,10252,0.0,144.0,0.01404603979711276
DC44,DC4,DC44->DC4,2023-01-28,14,15640,0.0,14.0,0.0008951406649616369
DC44,DC40,DC44->DC40,2023-01-28,0,3999,0.0,0.0,0.0
DC44,DC62,DC44->DC62,2023-01-28,4807,28498,0.0,4807.0,0.16867850375464946
DC44,DC64,DC44->DC64,2023-01-28,0,37,0.0,0.0,0.0
DC44,DC65,DC44->DC65,2023-01-28,0,792,0.0,0.0,0.0
DC44,DC70,DC44->DC70,2023-01-28,790,7843,0.0,790.0,0.10072676271834757
DC44,DC8,DC44->DC8,2023-01-28,16448,192275,0.0,16448.0,0.08554414250422572
DC44,DC81,DC44->DC81,2023-01-28,0,401,0.0,0.0,0.0
DC44,DC9,DC44->DC9,2023-01-28,0,124459,0.0,0.0,0.0
DC45,DC10,DC45->DC10,2023-01-28,0,106,0.0,0.0,0.0
DC45,DC12,DC45->DC12,2023-01-28,0,1568,0.0,0.0,0.0
DC45,DC14,DC45->DC14,2023-01-28,0,5569,0.0,0.0,0.0
DC45,DC29,DC45->DC29,2023-01-28,0,15,0.0,0.0,0.0
DC45,DC3,DC45->DC3,2023-01-28,0,5242,0.0,0.0,0.0
DC45,DC35,DC45->DC35,2023-01-28,0,11042,0.0,0.0,0.0
DC45,DC4,DC45->DC4,2023-01-28,0,3684,0.0,0.0,0.0
DC45,DC8,DC45->DC8,2023-01-28,0,4054,0.0,0.0,0.0
DC45,DC81,DC45->DC81,2023-01-28,0,447,0.0,0.0,0.0
DC45,DC9,DC45->DC9,2023-01-28,0,20473,0.0,0.0,0.0
DC46,DC10,DC46->DC10,2023-01-28,1457,20616,0.0,1457.0,0.0706732634846721
DC46,DC12,DC46->DC12,2023-01-28,0,8128,0.0,0.0,0.0
DC46,DC13,DC46->DC13,2023-01-28,0,3,0.0,0.0,0.0
DC46,DC14,DC46->DC14,2023-01-28,1432,7004,0.0,1432.0,0.20445459737292976
DC46,DC29,DC46->DC29,2023-01-28,0,60,0.0,0.0,0.0
DC46,DC3,DC46->DC3,2023-01-28,0,13926,0.0,0.0,0.0
DC46,DC32,DC46->DC32,2023-01-28,0,504,0.0,0.0,0.0
DC46,DC34,DC46->DC34,2023-01-28,0,6,0.0,0.0,0.0
DC46,DC35,DC46->DC35,2023-01-28,401,11814,0.0,401.0,0.03394277975283562
DC46,DC4,DC46->DC4,2023-01-28,6,12927,2324.0,2330.0,0.18024290245223176
DC46,DC40,DC46->DC40,2023-01-28,0,2387,0.0,0.0,0.0
DC46,DC52,DC46->DC52,2023-01-28,0,49,0.0,0.0,0.0
