方案,日期,原线路,需求类型,替代场地1,替代场地2,替代线路,分流货量
min_changed_plus_0,2023-01-27,DC59->DC5,入DC5,DC59,DC14,DC59->DC14,121
min_changed_plus_0,2023-01-27,DC60->DC5,入DC5,DC60,DC35,DC60->DC35,334
min_changed_plus_0,2023-01-27,DC62->DC5,入DC5,DC62,DC14,DC62->DC14,2854
min_changed_plus_0,2023-01-27,DC68->DC5,入DC5,DC68,DC8,DC68->DC8,44
min_changed_plus_0,2023-01-27,DC69->DC5,入DC5,DC69,DC10,DC69->DC10,8
min_changed_plus_0,2023-01-27,DC7->DC5,入DC5,DC7,DC3,DC7->DC3,126
min_changed_plus_0,2023-01-27,DC71->DC5,入DC5,DC71,DC35,DC71->DC35,51
min_changed_plus_0,2023-01-27,DC73->DC5,入DC5,DC73,DC62,DC73->DC62,2048
min_changed_plus_0,2023-01-27,DC8->DC5,入DC5,DC8,DC10,DC8->DC10,7244
min_changed_plus_2,2023-01-27,DC10->DC5,入DC5,DC10,DC3,DC10->DC3,5706
min_changed_plus_2,2023-01-27,DC14->DC5,入DC5,DC14,DC9,DC14->DC9,12109
min_changed_plus_2,2023-01-27,DC15->DC5,入DC5,DC15,DC14,DC15->DC14,1902
min_changed_plus_2,2023-01-27,DC17->DC5,入DC5,DC17,DC4,DC17->DC4,7287
min_changed_plus_2,2023-01-27,DC19->DC5,入DC5,DC19,DC4,DC19->DC4,3347
min_changed_plus_2,2023-01-27,DC20->DC5,入DC5,DC20,DC10,DC20->DC10,5352
min_changed_plus_2,2023-01-27,DC22->DC5,入DC5,DC22,DC65,DC22->DC65,4863
min_changed_plus_2,2023-01-27,DC23->DC5,入DC5,DC23,DC10,DC23->DC10,6084
min_changed_plus_2,2023-01-27,DC25->DC5,入DC5,DC25,DC64,DC25->DC64,4097
min_changed_plus_2,2023-01-27,DC26->DC5,入DC5,DC26,DC62,DC26->DC62,928
min_changed_plus_2,2023-01-27,DC27->DC5,入DC5,DC27,DC8,DC27->DC8,1673
min_changed_plus_2,2023-01-27,DC28->DC5,入DC5,DC28,DC64,DC28->DC64,1668
min_changed_plus_2,2023-01-27,DC30->DC5,入DC5,DC30,DC3,DC30->DC3,994
min_changed_plus_2,2023-01-27,DC31->DC5,入DC5,DC31,DC4,DC31->DC4,57
min_changed_plus_2,2023-01-27,DC34->DC5,入DC5,DC34,DC4,DC34->DC4,8
min_changed_plus_2,2023-01-27,DC36->DC5,入DC5,DC36,DC14,DC36->DC14,5493
min_changed_plus_2,2023-01-27,DC38->DC5,入DC5,DC38,DC62,DC38->DC62,2018
min_changed_plus_2,2023-01-27,DC4->DC5,入DC5,DC4,DC10,DC4->DC10,9
min_changed_plus_2,2023-01-27,DC40->DC5,入DC5,DC40,DC4,DC40->DC4,9
min_changed_plus_2,2023-01-27,DC42->DC5,入DC5,DC42,DC9,DC42->DC9,333
min_changed_plus_2,2023-01-27,DC43->DC5,入DC5,DC43,DC14,DC43->DC14,827
min_changed_plus_2,2023-01-27,DC44->DC5,入DC5,DC44,DC3,DC44->DC3,2077
min_changed_plus_2,2023-01-27,DC46->DC5,入DC5,DC46,DC35,DC46->DC35,914
min_changed_plus_2,2023-01-27,DC47->DC5,入DC5,DC47,DC62,DC47->DC62,1461
min_changed_plus_2,2023-01-27,DC48->DC5,入DC5,DC48,DC8,DC48->DC8,877
min_changed_plus_2,2023-01-27,DC5->DC10,出DC5,DC20,DC10,DC20->DC10,104
min_changed_plus_2,2023-01-27,DC5->DC14,出DC5,DC50,DC14,DC50->DC14,62
min_changed_plus_2,2023-01-27,DC5->DC4,出DC5,DC17,DC4,DC17->DC4,1487
min_changed_plus_2,2023-01-27,DC5->DC62,出DC5,DC26,DC62,DC26->DC62,49
min_changed_plus_2,2023-01-27,DC5->DC70,出DC5,DC35,DC70,DC35->DC70,6
min_changed_plus_2,2023-01-27,DC5->DC8,出DC5,DC68,DC8,DC68->DC8,6
min_changed_plus_2,2023-01-27,DC50->DC5,入DC5,DC50,DC14,DC50->DC14,706
min_changed_plus_2,2023-01-27,DC51->DC5,入DC5,DC51,DC9,DC51->DC9,2109
min_changed_plus_2,2023-01-27,DC52->DC5,入DC5,DC52,DC35,DC52->DC35,56
min_changed_plus_2,2023-01-27,DC53->DC5,入DC5,DC53,DC8,DC53->DC8,118
min_changed_plus_2,2023-01-27,DC55->DC5,入DC5,DC55,DC4,DC55->DC4,24
min_changed_plus_2,2023-01-27,DC59->DC5,入DC5,DC59,DC64,DC59->DC64,121
min_changed_plus_2,2023-01-27,DC60->DC5,入DC5,DC60,DC35,DC60->DC35,334
min_changed_plus_2,2023-01-27,DC62->DC5,入DC5,DC62,DC14,DC62->DC14,2854
min_changed_plus_2,2023-01-27,DC68->DC5,入DC5,DC68,DC8,DC68->DC8,44
min_changed_plus_2,2023-01-27,DC69->DC5,入DC5,DC69,DC10,DC69->DC10,8
min_changed_plus_2,2023-01-27,DC7->DC5,入DC5,DC7,DC3,DC7->DC3,126
min_changed_plus_2,2023-01-27,DC71->DC5,入DC5,DC71,DC35,DC71->DC35,51
min_changed_plus_2,2023-01-27,DC73->DC5,入DC5,DC73,DC62,DC73->DC62,2048
min_changed_plus_2,2023-01-27,DC8->DC5,入DC5,DC8,DC10,DC8->DC10,7244
min_changed_plus_5,2023-01-27,DC10->DC5,入DC5,DC10,DC3,DC10->DC3,5706
min_changed_plus_5,2023-01-27,DC14->DC5,入DC5,DC14,DC9,DC14->DC9,12109
min_changed_plus_5,2023-01-27,DC15->DC5,入DC5,DC15,DC14,DC15->DC14,1902
min_changed_plus_5,2023-01-27,DC17->DC5,入DC5,DC17,DC4,DC17->DC4,7287
min_changed_plus_5,2023-01-27,DC19->DC5,入DC5,DC19,DC4,DC19->DC4,3347
min_changed_plus_5,2023-01-27,DC20->DC5,入DC5,DC20,DC10,DC20->DC10,5352
min_changed_plus_5,2023-01-27,DC22->DC5,入DC5,DC22,DC65,DC22->DC65,4863
min_changed_plus_5,2023-01-27,DC23->DC5,入DC5,DC23,DC10,DC23->DC10,6084
min_changed_plus_5,2023-01-27,DC25->DC5,入DC5,DC25,DC64,DC25->DC64,4097
min_changed_plus_5,2023-01-27,DC26->DC5,入DC5,DC26,DC62,DC26->DC62,928
min_changed_plus_5,2023-01-27,DC27->DC5,入DC5,DC27,DC8,DC27->DC8,1673
min_changed_plus_5,2023-01-27,DC28->DC5,入DC5,DC28,DC64,DC28->DC64,1668
min_changed_plus_5,2023-01-27,DC30->DC5,入DC5,DC30,DC3,DC30->DC3,994
min_changed_plus_5,2023-01-27,DC31->DC5,入DC5,DC31,DC4,DC31->DC4,57
min_changed_plus_5,2023-01-27,DC34->DC5,入DC5,DC34,DC4,DC34->DC4,8
min_changed_plus_5,2023-01-27,DC36->DC5,入DC5,DC36,DC14,DC36->DC14,5493
min_changed_plus_5,2023-01-27,DC38->DC5,入DC5,DC38,DC62,DC38->DC62,2018
min_changed_plus_5,2023-01-27,DC4->DC5,入DC5,DC4,DC10,DC4->DC10,9
min_changed_plus_5,2023-01-27,DC40->DC5,入DC5,DC40,DC4,DC40->DC4,9
min_changed_plus_5,2023-01-27,DC42->DC5,入DC5,DC42,DC9,DC42->DC9,333
min_changed_plus_5,2023-01-27,DC43->DC5,入DC5,DC43,DC14,DC43->DC14,827
min_changed_plus_5,2023-01-27,DC44->DC5,入DC5,DC44,DC3,DC44->DC3,2077
min_changed_plus_5,2023-01-27,DC46->DC5,入DC5,DC46,DC35,DC46->DC35,914
min_changed_plus_5,2023-01-27,DC47->DC5,入DC5,DC47,DC62,DC47->DC62,1461
min_changed_plus_5,2023-01-27,DC48->DC5,入DC5,DC48,DC8,DC48->DC8,877
min_changed_plus_5,2023-01-27,DC5->DC10,出DC5,DC20,DC10,DC20->DC10,104
min_changed_plus_5,2023-01-27,DC5->DC14,出DC5,DC50,DC14,DC50->DC14,62
min_changed_plus_5,2023-01-27,DC5->DC4,出DC5,DC17,DC4,DC17->DC4,1487
min_changed_plus_5,2023-01-27,DC5->DC62,出DC5,DC26,DC62,DC26->DC62,49
min_changed_plus_5,2023-01-27,DC5->DC70,出DC5,DC35,DC70,DC35->DC70,6
min_changed_plus_5,2023-01-27,DC5->DC8,出DC5,DC68,DC8,DC68->DC8,6
min_changed_plus_5,2023-01-27,DC50->DC5,入DC5,DC50,DC14,DC50->DC14,706
min_changed_plus_5,2023-01-27,DC51->DC5,入DC5,DC51,DC9,DC51->DC9,2109
min_changed_plus_5,2023-01-27,DC52->DC5,入DC5,DC52,DC35,DC52->DC35,56
min_changed_plus_5,2023-01-27,DC53->DC5,入DC5,DC53,DC8,DC53->DC8,118
min_changed_plus_5,2023-01-27,DC55->DC5,入DC5,DC55,DC4,DC55->DC4,24
min_changed_plus_5,2023-01-27,DC59->DC5,入DC5,DC59,DC64,DC59->DC64,121
min_changed_plus_5,2023-01-27,DC60->DC5,入DC5,DC60,DC35,DC60->DC35,334
min_changed_plus_5,2023-01-27,DC62->DC5,入DC5,DC62,DC14,DC62->DC14,2854
min_changed_plus_5,2023-01-27,DC68->DC5,入DC5,DC68,DC8,DC68->DC8,44
min_changed_plus_5,2023-01-27,DC69->DC5,入DC5,DC69,DC10,DC69->DC10,8
min_changed_plus_5,2023-01-27,DC7->DC5,入DC5,DC7,DC3,DC7->DC3,126
min_changed_plus_5,2023-01-27,DC71->DC5,入DC5,DC71,DC35,DC71->DC35,51
min_changed_plus_5,2023-01-27,DC73->DC5,入DC5,DC73,DC62,DC73->DC62,2048
min_changed_plus_5,2023-01-27,DC8->DC5,入DC5,DC8,DC10,DC8->DC10,7244
min_changed_plus_0,2023-01-28,DC10->DC5,入DC5,DC10,DC3,DC10->DC3,5449
min_changed_plus_0,2023-01-28,DC14->DC5,入DC5,DC14,DC9,DC14->DC9,12309
min_changed_plus_0,2023-01-28,DC15->DC5,入DC5,DC15,DC14,DC15->DC14,1862
min_changed_plus_0,2023-01-28,DC17->DC5,入DC5,DC17,DC4,DC17->DC4,6539
min_changed_plus_0,2023-01-28,DC19->DC5,入DC5,DC19,DC4,DC19->DC4,3333
min_changed_plus_0,2023-01-28,DC20->DC5,入DC5,DC20,DC10,DC20->DC10,5388
min_changed_plus_0,2023-01-28,DC22->DC5,入DC5,DC22,DC70,DC22->DC70,4847
min_changed_plus_0,2023-01-28,DC23->DC5,入DC5,DC23,DC10,DC23->DC10,5797
min_changed_plus_0,2023-01-28,DC25->DC5,入DC5,DC25,DC64,DC25->DC64,3781
min_changed_plus_0,2023-01-28,DC26->DC5,入DC5,DC26,DC62,DC26->DC62,891
min_changed_plus_0,2023-01-28,DC27->DC5,入DC5,DC27,DC8,DC27->DC8,1532
min_changed_plus_0,2023-01-28,DC28->DC5,入DC5,DC28,DC64,DC28->DC64,1512
min_changed_plus_0,2023-01-28,DC30->DC5,入DC5,DC30,DC3,DC30->DC3,961
min_changed_plus_0,2023-01-28,DC31->DC5,入DC5,DC31,DC4,DC31->DC4,43
min_changed_plus_0,2023-01-28,DC34->DC5,入DC5,DC34,DC14,DC34->DC14,8
min_changed_plus_0,2023-01-28,DC36->DC5,入DC5,DC36,DC14,DC36->DC14,5329
min_changed_plus_0,2023-01-28,DC38->DC5,入DC5,DC38,DC62,DC38->DC62,1763
min_changed_plus_0,2023-01-28,DC4->DC5,入DC5,DC4,DC62,DC4->DC62,9
min_changed_plus_0,2023-01-28,DC40->DC5,入DC5,DC40,DC62,DC40->DC62,6
min_changed_plus_0,2023-01-28,DC42->DC5,入DC5,DC42,DC9,DC42->DC9,303
min_changed_plus_0,2023-01-28,DC43->DC5,入DC5,DC43,DC14,DC43->DC14,759
min_changed_plus_0,2023-01-28,DC44->DC5,入DC5,DC44,DC3,DC44->DC3,2055
min_changed_plus_0,2023-01-28,DC46->DC5,入DC5,DC46,DC35,DC46->DC35,863
min_changed_plus_0,2023-01-28,DC47->DC5,入DC5,DC47,DC62,DC47->DC62,1350
min_changed_plus_0,2023-01-28,DC48->DC5,入DC5,DC48,DC8,DC48->DC8,872
min_changed_plus_0,2023-01-28,DC5->DC10,出DC5,DC20,DC10,DC20->DC10,104
min_changed_plus_0,2023-01-28,DC5->DC14,出DC5,DC50,DC14,DC50->DC14,62
min_changed_plus_0,2023-01-28,DC5->DC4,出DC5,DC17,DC4,DC17->DC4,1461
min_changed_plus_0,2023-01-28,DC5->DC62,出DC5,DC55,DC62,DC55->DC62,55
min_changed_plus_0,2023-01-28,DC5->DC70,出DC5,DC22,DC70,DC22->DC70,8
min_changed_plus_0,2023-01-28,DC5->DC8,出DC5,DC27,DC8,DC27->DC8,6
min_changed_plus_0,2023-01-28,DC50->DC5,入DC5,DC50,DC14,DC50->DC14,728
min_changed_plus_0,2023-01-28,DC51->DC5,入DC5,DC51,DC9,DC51->DC9,2047
min_changed_plus_0,2023-01-28,DC52->DC5,入DC5,DC52,DC35,DC52->DC35,50
min_changed_plus_0,2023-01-28,DC53->DC5,入DC5,DC53,DC62,DC53->DC62,102
min_changed_plus_0,2023-01-28,DC55->DC5,入DC5,DC55,DC62,DC55->DC62,25
min_changed_plus_0,2023-01-28,DC59->DC5,入DC5,DC59,DC14,DC59->DC14,103
min_changed_plus_0,2023-01-28,DC60->DC5,入DC5,DC60,DC35,DC60->DC35,316
min_changed_plus_0,2023-01-28,DC62->DC5,入DC5,DC62,DC14,DC62->DC14,2303
min_changed_plus_0,2023-01-28,DC68->DC5,入DC5,DC68,DC8,DC68->DC8,50
min_changed_plus_0,2023-01-28,DC69->DC5,入DC5,DC69,DC10,DC69->DC10,6
min_changed_plus_0,2023-01-28,DC7->DC5,入DC5,DC7,DC3,DC7->DC3,134
min_changed_plus_0,2023-01-28,DC71->DC5,入DC5,DC71,DC8,DC71->DC8,49
min_changed_plus_0,2023-01-28,DC73->DC5,入DC5,DC73,DC62,DC73->DC62,1776
min_changed_plus_0,2023-01-28,DC8->DC5,入DC5,DC8,DC10,DC8->DC10,6545
min_changed_plus_2,2023-01-28,DC10->DC5,入DC5,DC10,DC3,DC10->DC3,5449
min_changed_plus_2,2023-01-28,DC14->DC5,入DC5,DC14,DC9,DC14->DC9,12309
min_changed_plus_2,2023-01-28,DC15->DC5,入DC5,DC15,DC14,DC15->DC14,1862
min_changed_plus_2,2023-01-28,DC17->DC5,入DC5,DC17,DC4,DC17->DC4,6539
min_changed_plus_2,2023-01-28,DC19->DC5,入DC5,DC19,DC4,DC19->DC4,3333
min_changed_plus_2,2023-01-28,DC20->DC5,入DC5,DC20,DC10,DC20->DC10,5388
min_changed_plus_2,2023-01-28,DC22->DC5,入DC5,DC22,DC65,DC22->DC65,4847
min_changed_plus_2,2023-01-28,DC23->DC5,入DC5,DC23,DC10,DC23->DC10,5797
min_changed_plus_2,2023-01-28,DC25->DC5,入DC5,DC25,DC64,DC25->DC64,3781
min_changed_plus_2,2023-01-28,DC26->DC5,入DC5,DC26,DC62,DC26->DC62,891
min_changed_plus_2,2023-01-28,DC27->DC5,入DC5,DC27,DC8,DC27->DC8,1532
min_changed_plus_2,2023-01-28,DC28->DC5,入DC5,DC28,DC64,DC28->DC64,1512
min_changed_plus_2,2023-01-28,DC30->DC5,入DC5,DC30,DC3,DC30->DC3,961
min_changed_plus_2,2023-01-28,DC31->DC5,入DC5,DC31,DC4,DC31->DC4,43
min_changed_plus_2,2023-01-28,DC34->DC5,入DC5,DC34,DC4,DC34->DC4,8
min_changed_plus_2,2023-01-28,DC36->DC5,入DC5,DC36,DC14,DC36->DC14,5329
min_changed_plus_2,2023-01-28,DC38->DC5,入DC5,DC38,DC62,DC38->DC62,1763
min_changed_plus_2,2023-01-28,DC4->DC5,入DC5,DC4,DC10,DC4->DC10,9
min_changed_plus_2,2023-01-28,DC40->DC5,入DC5,DC40,DC4,DC40->DC4,6
min_changed_plus_2,2023-01-28,DC42->DC5,入DC5,DC42,DC9,DC42->DC9,303
min_changed_plus_2,2023-01-28,DC43->DC5,入DC5,DC43,DC14,DC43->DC14,759
min_changed_plus_2,2023-01-28,DC44->DC5,入DC5,DC44,DC3,DC44->DC3,2055
min_changed_plus_2,2023-01-28,DC46->DC5,入DC5,DC46,DC35,DC46->DC35,863
min_changed_plus_2,2023-01-28,DC47->DC5,入DC5,DC47,DC62,DC47->DC62,1350
min_changed_plus_2,2023-01-28,DC48->DC5,入DC5,DC48,DC8,DC48->DC8,872
min_changed_plus_2,2023-01-28,DC5->DC10,出DC5,DC20,DC10,DC20->DC10,104
min_changed_plus_2,2023-01-28,DC5->DC14,出DC5,DC50,DC14,DC50->DC14,62
min_changed_plus_2,2023-01-28,DC5->DC4,出DC5,DC17,DC4,DC17->DC4,1461
min_changed_plus_2,2023-01-28,DC5->DC62,出DC5,DC26,DC62,DC26->DC62,55
min_changed_plus_2,2023-01-28,DC5->DC70,出DC5,DC35,DC70,DC35->DC70,8
min_changed_plus_2,2023-01-28,DC5->DC8,出DC5,DC68,DC8,DC68->DC8,6
min_changed_plus_2,2023-01-28,DC50->DC5,入DC5,DC50,DC14,DC50->DC14,728
min_changed_plus_2,2023-01-28,DC51->DC5,入DC5,DC51,DC9,DC51->DC9,2047
min_changed_plus_2,2023-01-28,DC52->DC5,入DC5,DC52,DC35,DC52->DC35,50
min_changed_plus_2,2023-01-28,DC53->DC5,入DC5,DC53,DC8,DC53->DC8,102
min_changed_plus_2,2023-01-28,DC55->DC5,入DC5,DC55,DC4,DC55->DC4,25
min_changed_plus_2,2023-01-28,DC59->DC5,入DC5,DC59,DC64,DC59->DC64,103
min_changed_plus_2,2023-01-28,DC60->DC5,入DC5,DC60,DC35,DC60->DC35,316
min_changed_plus_2,2023-01-28,DC62->DC5,入DC5,DC62,DC14,DC62->DC14,2303
min_changed_plus_2,2023-01-28,DC68->DC5,入DC5,DC68,DC8,DC68->DC8,50
min_changed_plus_2,2023-01-28,DC69->DC5,入DC5,DC69,DC10,DC69->DC10,6
min_changed_plus_2,2023-01-28,DC7->DC5,入DC5,DC7,DC3,DC7->DC3,134
min_changed_plus_2,2023-01-28,DC71->DC5,入DC5,DC71,DC35,DC71->DC35,49
min_changed_plus_2,2023-01-28,DC73->DC5,入DC5,DC73,DC62,DC73->DC62,1776
min_changed_plus_2,2023-01-28,DC8->DC5,入DC5,DC8,DC10,DC8->DC10,6545
min_changed_plus_5,2023-01-28,DC10->DC5,入DC5,DC10,DC3,DC10->DC3,5449
min_changed_plus_5,2023-01-28,DC14->DC5,入DC5,DC14,DC9,DC14->DC9,12309
min_changed_plus_5,2023-01-28,DC15->DC5,入DC5,DC15,DC14,DC15->DC14,1862
min_changed_plus_5,2023-01-28,DC17->DC5,入DC5,DC17,DC4,DC17->DC4,6539
min_changed_plus_5,2023-01-28,DC19->DC5,入DC5,DC19,DC4,DC19->DC4,3333
min_changed_plus_5,2023-01-28,DC20->DC5,入DC5,DC20,DC10,DC20->DC10,5388
min_changed_plus_5,2023-01-28,DC22->DC5,入DC5,DC22,DC65,DC22->DC65,4847
min_changed_plus_5,2023-01-28,DC23->DC5,入DC5,DC23,DC10,DC23->DC10,5797
min_changed_plus_5,2023-01-28,DC25->DC5,入DC5,DC25,DC64,DC25->DC64,3781
min_changed_plus_5,2023-01-28,DC26->DC5,入DC5,DC26,DC62,DC26->DC62,891
min_changed_plus_5,2023-01-28,DC27->DC5,入DC5,DC27,DC8,DC27->DC8,1532
min_changed_plus_5,2023-01-28,DC28->DC5,入DC5,DC28,DC64,DC28->DC64,1512
min_changed_plus_5,2023-01-28,DC30->DC5,入DC5,DC30,DC3,DC30->DC3,961
min_changed_plus_5,2023-01-28,DC31->DC5,入DC5,DC31,DC4,DC31->DC4,43
min_changed_plus_5,2023-01-28,DC34->DC5,入DC5,DC34,DC4,DC34->DC4,8
min_changed_plus_5,2023-01-28,DC36->DC5,入DC5,DC36,DC14,DC36->DC14,5329
min_changed_plus_5,2023-01-28,DC38->DC5,入DC5,DC38,DC62,DC38->DC62,1763
min_changed_plus_5,2023-01-28,DC4->DC5,入DC5,DC4,DC10,DC4->DC10,9
min_changed_plus_5,2023-01-28,DC40->DC5,入DC5,DC40,DC4,DC40->DC4,6
min_changed_plus_5,2023-01-28,DC42->DC5,入DC5,DC42,DC9,DC42->DC9,303
min_changed_plus_5,2023-01-28,DC43->DC5,入DC5,DC43,DC14,DC43->DC14,759
min_changed_plus_5,2023-01-28,DC44->DC5,入DC5,DC44,DC3,DC44->DC3,2055
min_changed_plus_5,2023-01-28,DC46->DC5,入DC5,DC46,DC35,DC46->DC35,863
min_changed_plus_5,2023-01-28,DC47->DC5,入DC5,DC47,DC62,DC47->DC62,1350
min_changed_plus_5,2023-01-28,DC48->DC5,入DC5,DC48,DC8,DC48->DC8,872
min_changed_plus_5,2023-01-28,DC5->DC10,出DC5,DC20,DC10,DC20->DC10,104
min_changed_plus_5,2023-01-28,DC5->DC14,出DC5,DC50,DC14,DC50->DC14,62
min_changed_plus_5,2023-01-28,DC5->DC4,出DC5,DC17,DC4,DC17->DC4,1461
min_changed_plus_5,2023-01-28,DC5->DC62,出DC5,DC26,DC62,DC26->DC62,55
min_changed_plus_5,2023-01-28,DC5->DC70,出DC5,DC35,DC70,DC35->DC70,8
min_changed_plus_5,2023-01-28,DC5->DC8,出DC5,DC68,DC8,DC68->DC8,6
min_changed_plus_5,2023-01-28,DC50->DC5,入DC5,DC50,DC14,DC50->DC14,728
min_changed_plus_5,2023-01-28,DC51->DC5,入DC5,DC51,DC9,DC51->DC9,2047
min_changed_plus_5,2023-01-28,DC52->DC5,入DC5,DC52,DC35,DC52->DC35,50
min_changed_plus_5,2023-01-28,DC53->DC5,入DC5,DC53,DC8,DC53->DC8,102
min_changed_plus_5,2023-01-28,DC55->DC5,入DC5,DC55,DC4,DC55->DC4,25
min_changed_plus_5,2023-01-28,DC59->DC5,入DC5,DC59,DC64,DC59->DC64,103
min_changed_plus_5,2023-01-28,DC60->DC5,入DC5,DC60,DC35,DC60->DC35,316
min_changed_plus_5,2023-01-28,DC62->DC5,入DC5,DC62,DC14,DC62->DC14,2303
min_changed_plus_5,2023-01-28,DC68->DC5,入DC5,DC68,DC8,DC68->DC8,50
min_changed_plus_5,2023-01-28,DC69->DC5,入DC5,DC69,DC10,DC69->DC10,6
min_changed_plus_5,2023-01-28,DC7->DC5,入DC5,DC7,DC3,DC7->DC3,134
min_changed_plus_5,2023-01-28,DC71->DC5,入DC5,DC71,DC35,DC71->DC35,49
min_changed_plus_5,2023-01-28,DC73->DC5,入DC5,DC73,DC62,DC73->DC62,1776
min_changed_plus_5,2023-01-28,DC8->DC5,入DC5,DC8,DC10,DC8->DC10,6545
min_changed_plus_0,2023-01-29,DC10->DC5,入DC5,DC10,DC3,DC10->DC3,5364
min_changed_plus_0,2023-01-29,DC14->DC5,入DC5,DC14,DC9,DC14->DC9,13172
min_changed_plus_0,2023-01-29,DC15->DC5,入DC5,DC15,DC14,DC15->DC14,1839
min_changed_plus_0,2023-01-29,DC17->DC5,入DC5,DC17,DC4,DC17->DC4,6540
min_changed_plus_0,2023-01-29,DC19->DC5,入DC5,DC19,DC4,DC19->DC4,3657
min_changed_plus_0,2023-01-29,DC20->DC5,入DC5,DC20,DC10,DC20->DC10,5215
min_changed_plus_0,2023-01-29,DC22->DC5,入DC5,DC22,DC70,DC22->DC70,4880
min_changed_plus_0,2023-01-29,DC23->DC5,入DC5,DC23,DC10,DC23->DC10,6229
min_changed_plus_0,2023-01-29,DC25->DC5,入DC5,DC25,DC64,DC25->DC64,3676
min_changed_plus_0,2023-01-29,DC26->DC5,入DC5,DC26,DC62,DC26->DC62,913
min_changed_plus_0,2023-01-29,DC27->DC5,入DC5,DC27,DC8,DC27->DC8,1683
min_changed_plus_0,2023-01-29,DC28->DC5,入DC5,DC28,DC64,DC28->DC64,1408
min_changed_plus_0,2023-01-29,DC30->DC5,入DC5,DC30,DC3,DC30->DC3,953
min_changed_plus_0,2023-01-29,DC31->DC5,入DC5,DC31,DC4,DC31->DC4,39
min_changed_plus_0,2023-01-29,DC34->DC5,入DC5,DC34,DC14,DC34->DC14,8
min_changed_plus_0,2023-01-29,DC36->DC5,入DC5,DC36,DC14,DC36->DC14,5377
min_changed_plus_0,2023-01-29,DC38->DC5,入DC5,DC38,DC62,DC38->DC62,1845
min_changed_plus_0,2023-01-29,DC4->DC5,入DC5,DC4,DC62,DC4->DC62,9
min_changed_plus_0,2023-01-29,DC40->DC5,入DC5,DC40,DC62,DC40->DC62,9
min_changed_plus_0,2023-01-29,DC42->DC5,入DC5,DC42,DC9,DC42->DC9,333
min_changed_plus_0,2023-01-29,DC43->DC5,入DC5,DC43,DC14,DC43->DC14,747
min_changed_plus_0,2023-01-29,DC44->DC5,入DC5,DC44,DC3,DC44->DC3,1998
min_changed_plus_0,2023-01-29,DC46->DC5,入DC5,DC46,DC35,DC46->DC35,891
min_changed_plus_0,2023-01-29,DC47->DC5,入DC5,DC47,DC4,DC47->DC4,1272
min_changed_plus_0,2023-01-29,DC48->DC5,入DC5,DC48,DC8,DC48->DC8,867
min_changed_plus_0,2023-01-29,DC5->DC10,出DC5,DC8,DC10,DC8->DC10,104
min_changed_plus_0,2023-01-29,DC5->DC14,出DC5,DC50,DC14,DC50->DC14,64
min_changed_plus_0,2023-01-29,DC5->DC4,出DC5,DC17,DC4,DC17->DC4,1522
min_changed_plus_0,2023-01-29,DC5->DC62,出DC5,DC52,DC62,DC52->DC62,55
min_changed_plus_0,2023-01-29,DC5->DC70,出DC5,DC22,DC70,DC22->DC70,6
min_changed_plus_0,2023-01-29,DC5->DC8,出DC5,DC48,DC8,DC48->DC8,6
min_changed_plus_0,2023-01-29,DC50->DC5,入DC5,DC50,DC14,DC50->DC14,701
min_changed_plus_0,2023-01-29,DC51->DC5,入DC5,DC51,DC9,DC51->DC9,2020
min_changed_plus_0,2023-01-29,DC52->DC5,入DC5,DC52,DC62,DC52->DC62,54
min_changed_plus_0,2023-01-29,DC53->DC5,入DC5,DC53,DC8,DC53->DC8,102
min_changed_plus_0,2023-01-29,DC55->DC5,入DC5,DC55,DC62,DC55->DC62,24
min_changed_plus_0,2023-01-29,DC59->DC5,入DC5,DC59,DC14,DC59->DC14,102
min_changed_plus_0,2023-01-29,DC60->DC5,入DC5,DC60,DC35,DC60->DC35,313
min_changed_plus_0,2023-01-29,DC62->DC5,入DC5,DC62,DC14,DC62->DC14,2980
min_changed_plus_0,2023-01-29,DC68->DC5,入DC5,DC68,DC8,DC68->DC8,58
min_changed_plus_0,2023-01-29,DC69->DC5,入DC5,DC69,DC14,DC69->DC14,8
min_changed_plus_0,2023-01-29,DC7->DC5,入DC5,DC7,DC3,DC7->DC3,128
min_changed_plus_0,2023-01-29,DC71->DC5,入DC5,DC71,DC35,DC71->DC35,49
min_changed_plus_0,2023-01-29,DC73->DC5,入DC5,DC73,DC62,DC73->DC62,1902
min_changed_plus_0,2023-01-29,DC8->DC5,入DC5,DC8,DC10,DC8->DC10,6535
min_changed_plus_2,2023-01-29,DC10->DC5,入DC5,DC10,DC3,DC10->DC3,5364
min_changed_plus_2,2023-01-29,DC14->DC5,入DC5,DC14,DC9,DC14->DC9,13172
min_changed_plus_2,2023-01-29,DC15->DC5,入DC5,DC15,DC14,DC15->DC14,1839
min_changed_plus_2,2023-01-29,DC17->DC5,入DC5,DC17,DC4,DC17->DC4,6540
min_changed_plus_2,2023-01-29,DC19->DC5,入DC5,DC19,DC4,DC19->DC4,3657
min_changed_plus_2,2023-01-29,DC20->DC5,入DC5,DC20,DC10,DC20->DC10,5215
min_changed_plus_2,2023-01-29,DC22->DC5,入DC5,DC22,DC65,DC22->DC65,4880
min_changed_plus_2,2023-01-29,DC23->DC5,入DC5,DC23,DC10,DC23->DC10,6229
min_changed_plus_2,2023-01-29,DC25->DC5,入DC5,DC25,DC64,DC25->DC64,3676
